0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
44,40,23,18,8,24,23,6,14,7,30,33,33,46,43,40,25,3,46,45,47,20,9,47,19,36,25,33,18,24,29,37,6,24,39,18,39,0,7,12,28,41,3,10,17,22,32,1,26,11,7,32,31,1,18,22,4,5,34,13,36,7,41,5,36,25,41,34,35,34,8,41,12,6,11,23,46,29,46,33,22,32,27,26,39,9,26,21,34,4,8,38,12,21,48,17,2,30,37,1
4,16,22,12,37,6,33,32,12,1,6,31,12,17,19,14,41,5,10,27,27,10,3,32,28,16,23,46,5,17,2,8,7,40,15,10,15,16,20,41,33,10,33,34,12,35,26,34,3,23,19,44,29,15,21,47,24,20,16,23,14,43,31,49,10,42,38,43,31,9,29,0,17,41,41,21,44,28,31,24,14,23,9,32,10,0,48,34,12,39,40,20,37,33,47,46,17,25,14,39
45,33,7,45,14,26,27,21,49,15,42,39,45,14,2,45,40,48,0,16,28,30,25,46,29,25,31,30,40,42,13,18,35,26,27,21,33,15,32,5,1,45,15,47,41,44,34,14,31,8,24,40,2,36,19,26,31,43,22,7,41,34,16,36,17,11,48,14,32,8,33,1,33,26,22,18,42,16,1,36,44,14,38,23,12,10,38,41,30,35,19,39,4,18,10,19,16,24,44,31
28,45,9,27,18,33,34,19,29,48,44,19,1,26,27,5,8,15,47,7,3,2,15,35,9,32,49,18,30,26,26,12,43,22,0,20,34,41,38,7,21,32,13,29,38,32,27,23,33,28,28,42,5,13,49,44,48,10,35,5,20,49,23,8,28,26,15,21,22,15,14,9,31,21,38,41,37,24,47,12,8,21,45,9,13,48,19,10,23,36,6,42,49,17,25,1,27,17,11,4
23,12,10,24,5,22,18,41,28,41,34,36,44,18,41,19,21,17,33,9,45,39,36,16,44,18,30,37,4,2,38,46,16,38,2,33,4,48,41,47,18,7,32,15,48,3,17,6,38,14,8,16,11,41,26,23,34,39,15,27,32,9,45,11,11,48,5,9,27,1,40,24,10,45,20,39,26,46,2,6,23,46,20,27,35,13,6,42,17,46,22,36,27,2,20,48,38,5,17,26
46,26,1,15,38,25,41,45,15,39,18,1,9,6,44,29,29,1,27,14,48,27,49,10,37,0,29,10,22,11,27,25,21,5,26,0,16,11,10,9,39,34,2,28,3,45,42,40,28,34,49,8,33,12,43,48,27,23,49,49,29,35,11,33,33,17,27,19,44,4,38,38,26,9,5,16,16,20,14,43,28,42,33,39,5,28,23,2,18,5,4,44,6,43,21,31,26,13,41,20
6,29,47,42,24,47,19,48,38,34,49,49,48,11,8,7,20,46,1,6,7,48,4,43,32,46,27,22,23,47,32,4,2,14,47,43,42,8,12,16,11,26,5,31,23,26,9,29,15,13,44,17,8,48,29,40,2,40,46,37,12,48,8,23,27,3,43,25,39,33,46,34,25,0,37,35,39,44,44,15,43,2,6,22,37,11,40,0,39,41,15,27,15,35,39,26,24,21,3,29
9,35,14,30,17,35,2,0,7,25,16,42,22,3,30,27,45,21,44,42,46,47,38,13,31,37,12,44,3,4,5,2,41,41,29,24,25,5,29,33,5,5,26,13,24,34,13,25,16,26,33,39,9,28,30,15,17,13,28,35,43,33,37,32,26,18,6,40,40,12,39,33,8,5,32,0,13,27,30,7,41,30,39,30,7,16,49,43,8,44,7,21,41,3,9,16,4,6,39,46
37,24,38,36,26,39,30,5,13,6,19,46,14,34,40,20,47,7,21,28,31,12,2,8,43,14,33,28,6,22,36,31,24,9,5,3,28,1,37,39,36,31,4,23,9,9,19,13,11,7,32,34,18,25,41,45,1,22,42,48,15,45,24,6,1,19,35,3,2,35,31,2,37,30,27,38,30,33,40,17,9,43,31,19,38,42,41,38,42,15,18,9,38,5,31,44,35,44,22,22
35,15,44,13,15,28,0,39,3,2,5,21,8,8,1,33,0,47,14,20,24,34,33,28,6,38,7,49,27,3,20,43,33,0,43,44,26,21,16,30,23,20,12,42,7,43,25,21,6,17,10,10,24,39,35,19,37,49,0,39,39,21,17,22,8,34,26,11,29,21,4,21,38,36,45,25,22,38,28,29,7,6,44,43,34,40,32,48,10,33,25,13,25,9,15,49,13,41,29,41
