run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
26,"([63, 76, 174, 232, 242], np.float64(1.110004794187151))","([63, 174], np.float64(44.51470425791791))"
27,"([54, 55, 64, 81, 146], np.float64(0.9461843149044128))","([54, 55, 64], np.float64(46.985511438155626))"
28,"([10, 42, 48, 134, 229], np.float64(0.23839327911768732))","([10, 42, 48, 229], np.float64(43.760919818143925))"
29,"([127, 161, 186, 194, 223], np.float64(0.3262310333337499))","([127, 186], np.float64(42.102948232499855))"
30,"([55, 61, 69, 106, 127], np.float64(0.4048347437695214))","([69, 106, 127], np.float64(40.00526616773483))"
31,"([112, 129, 159, 161, 175], np.float64(0.3203555769775244))","([129, 161, 175], np.float64(41.43996589289219))"
32,"([35, 76, 202, 232, 246], np.float64(0.423461182329739))","([35, 202], np.float64(42.31056430559322))"
33,"([19, 134, 144, 183, 225], np.float64(0.14507147766073136))","([134, 144, 183, 225], np.float64(41.906295796568955))"
34,"([42, 111, 141, 167, 202], np.float64(1.0282859650757552))","([42, 141], np.float64(43.75830181935822))"
35,"([41, 54, 78, 123, 175], np.float64(0.7521105584276043))","([78, 175], np.float64(41.8132041475076))"
36,"([15, 66, 75, 176, 178], np.float64(1.5020700141499197))","([178], np.float64(40.777368950932754))"
37,"([54, 62, 70, 170, 183], np.float64(0.36531266197039347))","([62, 70, 170, 183], np.float64(38.29443162903284))"
38,"([32, 41, 125, 202, 206], np.float64(1.2192946252636871))","([32, 202, 206], np.float64(41.02272021507495))"
39,"([59, 90, 149, 180, 242], np.float64(1.3312388459099844))","([59, 149], np.float64(40.943133928821744))"
40,"([6, 106, 165, 233, 236], np.float64(0.6088726724972432))","([6, 106, 233, 236], np.float64(40.58375532386886))"
41,"([20, 101, 113, 156, 160], np.float64(0.2093666698137501))","([20, 101, 156], np.float64(39.65473995828616))"
42,"([7, 42, 79, 104, 234], np.float64(1.3495058708243355))","([7, 42, 104, 234], np.float64(43.76046395326171))"
43,"([47, 76, 158, 205, 229, 247], np.float64(0.3308655091814492))","([76], np.float64(40.20083942188707))"
44,"([0, 35, 59, 78, 211], np.float64(1.7282922099391007))","([0, 35, 78, 211], np.float64(38.57261529540799))"
45,"([62, 105, 116, 129, 196], np.float64(1.206639763241827))","([129, 196], np.float64(39.76132809765308))"
46,"([37, 64, 124, 132, 232], np.float64(0.5641257011602215))","([132, 232], np.float64(39.21213182095597))"
47,"([32, 65, 66, 67, 108], np.float64(0.15939752970048596))","([32, 65, 66, 108], np.float64(38.23607210865105))"
48,"([17, 69, 81, 174, 233], np.float64(0.1520529122353006))","([17, 69, 233], np.float64(42.33577208746707))"
49,"([72, 73, 127, 141, 195], np.float64(0.21794644261637933))","([127, 141, 195], np.float64(40.92754184391551))"
50,"([14, 40, 98, 174, 185], np.float64(1.207700376241332))","([14, 40, 98, 174, 185], np.float64(39.328989328694256))"
51,"([100, 113, 170, 196, 224, 230], np.float64(0.19662896762335497))","([100, 224, 230], np.float64(42.94618989606292))"
52,"([21, 43, 47, 111, 215], np.float64(1.6736078355756738))","([111, 215], np.float64(43.63510627254957))"
53,"([30, 53, 103, 126, 182], np.float64(1.0141999898622631))","([30, 53, 126], np.float64(43.022481689343024))"
54,"([51, 68, 95, 124, 241], np.float64(0.8476849710121084))","([68, 124, 241], np.float64(42.448276932428094))"
55,"([33, 110, 168, 177, 216], np.float64(1.7675082994487425))","([168], np.float64(42.16084039929819))"
56,"([22, 64, 80, 164, 175], np.float64(0.21115682000330163))","([22, 64, 80, 164], np.float64(44.1822935225437))"
57,"([21, 60, 61, 145, 151], np.float64(0.6521873085248039))","([61, 145, 151], np.float64(42.23824326409361))"
58,"([33, 55, 64, 208, 214], np.float64(0.901778990410598))","([55, 64, 208], np.float64(40.91559066939322))"
59,"([7, 29, 35, 58, 92], np.float64(0.7111852080744846))","([7, 29, 35, 92], np.float64(42.22056196870176))"
60,"([66, 79, 83, 104, 107], np.float64(0.36193068756904007))","([66, 79, 107], np.float64(36.509343238129546))"
61,"([10, 20, 56, 101, 124], np.float64(0.9132388483260785))","([10, 20, 101, 124], np.float64(40.116968456153835))"
62,"([21, 24, 50, 138, 246], np.float64(0.3945124779137577))","([50, 138], np.float64(43.783579821031715))"
63,"([38, 45, 120, 143, 148], np.float64(1.0344442131350573))","([38, 45, 120, 143], np.float64(38.30689816769207))"
64,"([0, 29, 134, 140, 141], np.float64(0.1394809348624699))","([0, 29, 140], np.float64(43.3895411176129))"
65,"([20, 34, 41, 46, 228], np.float64(0.43023569914967963))","([20, 34, 41, 228], np.float64(39.26761883602894))"
66,"([7, 101, 124, 213, 220], np.float64(1.6178561660445336))","([124], np.float64(41.30874289458581))"
67,"([127, 140, 157, 222, 224], np.float64(1.0939128393402184))","([127, 140, 157, 224], np.float64(38.64440684279102))"
68,"([106, 127, 172, 179, 204], np.float64(0.5180564810552518))","([106, 127, 172, 179, 204], np.float64(38.99208167745427))"
69,"([101, 159, 227, 228, 249], np.float64(0.7578030244591852))","([101, 159, 228, 249], np.float64(42.292103178587126))"
70,"([112, 172, 179, 233, 246], np.float64(2.46513593899649))","([172], np.float64(42.08908631241812))"
71,"([6, 33, 161, 206, 230], np.float64(0.8392736077246298))","([6], np.float64(43.257467314058545))"
72,"([5, 6, 105, 163, 208], np.float64(0.7135544913971359))","([6, 105, 208], np.float64(42.000741557698426))"
73,"([22, 59, 123, 195, 227], np.float64(1.711153839427315))","([59, 123, 195], np.float64(40.6609657504771))"
74,"([79, 84, 108, 146, 206], np.float64(0.7391788808640444))","([84, 109, 206], np.float64(42.91123711860042))"
75,"([104, 119, 159, 199, 221], np.float64(1.8347416596995814))","([104, 199, 221], np.float64(38.72570335382674))"
76,"([54, 74, 147, 163, 172], np.float64(0.24614347368581022))","([147, 172], np.float64(41.72428044059956))"
77,"([109, 113, 181, 187, 208], np.float64(0.3783069834702591))","([109, 181], np.float64(42.597574933162264))"
78,"([77, 116, 141, 152, 186], np.float64(0.2828982463505998))","([116, 186], np.float64(46.054295836644485))"
79,"([130, 139, 141, 188, 210], np.float64(0.6924299913871367))","([130, 139, 141, 188], np.float64(38.6874635440359))"
80,"([25, 30, 151, 200, 206], np.float64(0.4068615575889027))","([30, 200], np.float64(40.03152620574241))"
81,"([182, 192, 198, 229, 231], np.float64(1.6038960584548299))","([182, 198, 229], np.float64(39.9716126420237))"
82,"([57, 98, 138, 154, 187], np.float64(0.15131953725350084))","([57, 138, 154], np.float64(40.47841603761888))"
83,"([17, 64, 109, 242, 246], np.float64(1.2280391708470348))","([109], np.float64(49.488172066625836))"
84,"([19, 71, 81, 213, 224], np.float64(0.09499373254320431))","([224], np.float64(43.121791454198345))"
85,"([26, 77, 86, 191, 217], np.float64(0.9577005414683232))","([26, 77, 86], np.float64(47.59741954689989))"
86,"([79, 116, 168, 203, 238], np.float64(0.6110881690241609))","([203, 238], np.float64(41.87847654269658))"
87,"([113, 170, 206, 208, 222], np.float64(0.6595445249059084))","([113, 170, 222], np.float64(42.29067237223535))"
88,"([104, 119, 187, 232, 242], np.float64(0.2983161013251575))","([104, 119, 187, 232], np.float64(42.713852970950974))"
89,"([119, 161, 162, 164, 193], np.float64(1.1520830675148412))","([119, 161, 162, 164], np.float64(38.089055261989444))"
90,"([145, 178, 220, 227, 240], np.float64(0.6666103680710267))","([220, 240], np.float64(44.08723853503974))"
91,"([16, 92, 94, 143, 207], np.float64(0.13719942484240594))","([92, 94, 143], np.float64(44.091131585993466))"
92,"([20, 28, 72, 143, 198], np.float64(0.13207744241795075))","([28, 72, 198], np.float64(38.12991784886234))"
93,"([54, 127, 151, 172, 191], np.float64(1.4413379081315305))","([127, 172, 191], np.float64(45.08018204567438))"
94,"([30, 94, 109, 187, 224], np.float64(0.661549419965495))","([94, 109], np.float64(39.57631445585161))"
95,"([17, 29, 161, 176, 206], np.float64(0.8387685457864498))","([29, 161, 176, 206], np.float64(39.903723550049364))"
96,"([50, 82, 105, 130, 233], np.float64(1.4594996542417789))","([82, 105, 233], np.float64(42.6587826752394))"
97,"([5, 31, 88, 93, 225], np.float64(0.10009768542256386))","([31, 88, 93, 225], np.float64(39.98546283952611))"
98,"([35, 82, 213, 225, 235], np.float64(0.16003389953670713))","([35, 82, 213, 225], np.float64(38.01450390805111))"
99,"([81, 86, 193, 230, 233], np.float64(0.16587047126489005))","([86, 230, 233], np.float64(43.94619642340143))"
