run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
15,"([41, 45, 53, 61, 65, 69, 101, 105, 136, 137, 141, 143, 146, 176, 178, 180, 190, 193, 197, 209, 238], np.float64(222.65300722608444))","([105], np.float64(250.25169248705515))"
16,"([2, 13, 16, 17, 24, 36, 48, 61, 68, 76, 86, 106, 140, 141, 143, 172, 194, 196, 227, 233], np.float64(253.74703148063017))","([], np.float64(241.4611289703752))"
17,"([12, 22, 50, 69, 88, 108, 109, 123, 131, 144, 166, 168, 198, 224, 237], np.float64(271.8150055075197))","([69, 237], np.float64(245.50919434755698))"
18,"([19, 23, 36, 53, 69, 73, 93, 109, 163, 166, 194, 195, 238], np.float64(291.209364649329))","([], np.float64(233.754641102157))"
19,"([4, 15, 22, 27, 45, 56, 57, 81, 87, 93, 101, 106, 120, 127, 144, 155, 159, 168, 170, 179, 187, 192, 198, 248], np.float64(221.40189958452964))","([4], np.float64(228.37020395666786))"
20,"([1, 3, 5, 20, 32, 64, 94, 96, 101, 106, 113, 119, 127, 128, 131, 143, 155, 157, 165, 166, 170, 195, 205, 216, 223, 230], np.float64(230.52390264351686))","([], np.float64(238.95172475341246))"
21,"([13, 30, 47, 69, 70, 105, 112, 147, 149, 155, 168, 174, 190, 194, 195, 204, 226, 238], np.float64(182.2227403881774))","([238], np.float64(224.57370794800318))"
22,"([0, 9, 29, 39, 49, 90, 102, 103, 105, 115, 116, 121, 129, 132, 138, 168, 183, 188, 191, 196, 203, 208, 211, 217, 219, 229, 231, 246, 249], np.float64(179.96794696826848))","([], np.float64(231.59814487355737))"
23,"([3, 15, 19, 32, 42, 71, 76, 77, 91, 93, 96, 99, 101, 109, 113, 132, 146, 165, 172, 180, 198, 224, 227], np.float64(191.95213142754994))","([], np.float64(231.51388538261864))"
24,"([10, 11, 18, 29, 30, 38, 63, 77, 85, 86, 88, 94, 101, 114, 122, 138, 172, 183, 189, 192, 205, 208], np.float64(222.93210256086877))","([29, 138], np.float64(241.4528867075568))"
25,"([28, 31, 80, 83, 100, 101, 105, 113, 114, 123, 136, 139, 156, 159, 169, 179, 184, 185, 191, 210, 224], np.float64(135.85388202045345))","([80], np.float64(214.35098081097544))"
26,"([11, 23, 33, 62, 65, 92, 93, 98, 100, 104, 105, 111, 150, 156, 160, 171, 172, 177, 192, 212, 213, 234, 242, 249], np.float64(210.14284685385613))","([105, 212], np.float64(243.2936107629661))"
27,"([0, 2, 15, 37, 54, 61, 68, 84, 85, 97, 116, 121, 122, 136, 139, 148, 160, 197, 198, 210, 211, 222, 242, 249], np.float64(202.01638301324502))","([], np.float64(227.44060723968778))"
28,"([5, 35, 36, 42, 44, 53, 57, 75, 86, 100, 103, 108, 110, 133, 143, 183, 199, 203, 233, 234, 248], np.float64(204.16072501153837))","([], np.float64(220.6458630959328))"
29,"([15, 21, 29, 42, 44, 46, 56, 65, 76, 79, 84, 85, 91, 99, 104, 143, 156, 167, 168, 180, 183, 195, 219, 224, 231], np.float64(198.5754174306576))","([231], np.float64(193.083855996094))"
30,"([4, 20, 35, 36, 43, 53, 72, 86, 87, 90, 98, 106, 109, 142, 146, 169, 172, 207, 208, 217, 226, 229, 235, 247], np.float64(208.34752607806934))","([], np.float64(209.50151891918912))"
31,"([7, 17, 28, 38, 51, 52, 54, 75, 100, 128, 129, 185, 199, 202, 210, 247], np.float64(226.70458114464813))","([38, 210], np.float64(215.93264325332942))"
32,"([4, 6, 13, 25, 41, 44, 68, 73, 79, 80, 91, 102, 107, 129, 138, 153, 169, 205, 212, 216, 219, 222, 225, 227, 246], np.float64(178.23074951151077))","([], np.float64(221.5337552842431))"
33,"([19, 30, 34, 44, 51, 54, 65, 66, 83, 94, 109, 122, 136, 146, 154, 162, 180, 184, 198, 203, 206, 211, 239], np.float64(169.65704130665966))","([154], np.float64(204.23056542149166))"
34,"([12, 13, 17, 35, 36, 46, 52, 57, 66, 81, 118, 119, 136, 138, 139, 146, 175, 179, 181, 183, 217, 235, 241], np.float64(183.95044603035865))","([241], np.float64(236.8745273424626))"
35,"([3, 7, 11, 17, 20, 56, 63, 67, 68, 81, 99, 115, 123, 125, 131, 150, 153, 169, 181, 188, 192, 236, 237], np.float64(162.78301484718781))","([7], np.float64(211.3962393652947))"
36,"([25, 39, 41, 53, 55, 57, 59, 67, 89, 102, 104, 111, 121, 122, 123, 140, 164, 187, 190, 206, 220, 227, 246], np.float64(173.06860172969837))","([25, 187], np.float64(222.44217137950653))"
37,"([11, 16, 29, 47, 83, 85, 86, 98, 108, 145, 168, 207, 208, 209, 212, 217, 227, 236, 242], np.float64(192.15784481643965))","([], np.float64(215.86160815513793))"
38,"([2, 15, 30, 42, 63, 66, 87, 95, 115, 135, 137, 155, 156, 160, 168, 189, 204, 208, 226], np.float64(151.74208105596796))","([], np.float64(224.56698209919807))"
39,"([3, 6, 7, 22, 75, 84, 124, 128, 132, 134, 168, 174, 179, 180, 193, 211, 221, 241, 248], np.float64(261.79683630593996))","([168], np.float64(217.12394231016404))"
40,"([4, 5, 7, 18, 27, 43, 51, 55, 63, 64, 72, 94, 112, 125, 145, 152, 166, 179, 222], np.float64(243.01783190521598))","([], np.float64(239.00612260485042))"
41,"([4, 8, 14, 22, 61, 87, 112, 135, 145, 175, 177, 181, 182, 184, 191, 194, 199, 204, 217, 240, 245, 246, 249], np.float64(257.46462726707074))","([], np.float64(254.8226247157472))"
42,"([17, 26, 43, 45, 71, 83, 85, 91, 95, 103, 111, 129, 146, 148, 155, 165, 180, 195, 219, 224, 225, 247], np.float64(231.0056724522708))","([180], np.float64(226.51376097628133))"
43,"([2, 5, 22, 23, 27, 33, 36, 38, 51, 56, 58, 71, 88, 121, 130, 143, 157, 165, 183, 185, 186, 194, 201, 205, 220, 228, 229, 232, 233, 247], np.float64(167.15814991670769))","([], np.float64(224.00058135525967))"
44,"([11, 28, 39, 48, 50, 61, 76, 78, 96, 102, 119, 131, 137, 138, 146, 226, 227, 239], np.float64(230.73982755989942))","([39, 73, 146], np.float64(234.9038841299071))"
45,"([14, 25, 28, 30, 66, 70, 94, 101, 107, 108, 109, 111, 113, 122, 124, 125, 138, 167, 180, 183, 187, 198, 211, 222, 223, 231], np.float64(255.68737763915735))","([14], np.float64(232.73169379389853))"
46,"([7, 45, 49, 83, 89, 90, 92, 94, 139, 147, 157, 174, 182, 185, 198, 212, 222, 227, 237, 240, 248, 249], np.float64(235.81214587096372))","([], np.float64(250.05082820342224))"
47,"([6, 14, 19, 20, 38, 41, 42, 43, 55, 61, 94, 103, 116, 117, 147, 153, 170, 197], np.float64(223.09109372984932))","([], np.float64(222.5399139348743))"
48,"([3, 26, 47, 67, 99, 131, 136, 141, 150, 153, 166, 167, 171, 179, 186, 192, 196, 200, 207, 217, 233, 246], np.float64(240.97873344341926))","([], np.float64(202.48886713748922))"
49,"([19, 21, 63, 64, 80, 81, 85, 93, 105, 106, 110, 114, 117, 120, 163, 169, 176, 180, 189, 191, 193, 235], np.float64(220.26811263731688))","([80], np.float64(224.84723096067347))"
50,"([7, 22, 31, 42, 44, 45, 69, 71, 78, 86, 111, 114, 127, 133, 134, 135, 140, 145, 179, 188, 190, 199, 202, 241], np.float64(218.3392872370706))","([], np.float64(229.31494096025375))"
51,"([2, 15, 23, 30, 38, 42, 57, 66, 77, 83, 94, 124, 126, 137, 140, 147, 152, 157, 176, 187, 193, 198, 225], np.float64(255.1845859150574))","([], np.float64(232.63805552603293))"
52,"([4, 14, 21, 24, 27, 34, 47, 76, 79, 81, 114, 117, 122, 141, 165, 172, 187, 191, 223, 235, 247], np.float64(242.43228794778446))","([191], np.float64(222.5074829156752))"
53,"([8, 26, 57, 65, 73, 74, 82, 111, 120, 123, 134, 160, 161, 163, 164, 167, 171, 203, 221, 240], np.float64(209.14870894838913))","([160], np.float64(221.55600207890018))"
54,"([5, 8, 10, 25, 38, 58, 71, 87, 102, 153, 155, 165, 174, 178, 199, 204, 205, 218, 220, 229, 239, 241, 242], np.float64(213.46312594159633))","([], np.float64(258.1612251854958))"
55,"([3, 4, 9, 22, 25, 33, 45, 58, 59, 60, 73, 87, 88, 90, 106, 113, 117, 119, 129, 130, 131, 134, 143, 145, 148, 149, 156, 168, 175, 228, 240, 248], np.float64(303.4741975752034))","([], np.float64(262.46297064835755))"
56,"([1, 22, 23, 39, 58, 83, 98, 143, 153, 161, 162, 170, 183, 196, 210, 211, 227, 228], np.float64(210.47566769972056))","([], np.float64(207.21494967780257))"
57,"([6, 20, 28, 32, 41, 47, 78, 96, 101, 131, 134, 135, 138, 143, 164, 173, 177, 184, 209, 213, 221, 243], np.float64(160.1902405950721))","([], np.float64(245.15120478446747))"
58,"([1, 14, 18, 25, 55, 68, 74, 76, 94, 95, 96, 100, 102, 106, 119, 125, 142, 150, 187, 197, 204, 209, 211, 219, 234, 242, 244], np.float64(86.34311836684181))","([150, 187], np.float64(238.64350504148882))"
59,"([6, 9, 34, 37, 44, 54, 59, 71, 79, 81, 91, 100, 108, 139, 148, 166, 170, 172, 176, 185, 207, 225, 234, 235, 243], np.float64(72.22982391120868))","([], np.float64(230.37254534652098))"
60,"([9, 10, 13, 19, 28, 36, 39, 88, 117, 159, 166, 176, 178, 209], np.float64(216.286946601215))","([], np.float64(230.35324760818568))"
61,"([8, 14, 18, 29, 45, 46, 58, 70, 74, 82, 91, 95, 103, 106, 108, 111, 128, 141, 142, 152, 161, 170, 179, 180, 194, 208, 230, 232, 241], np.float64(183.9157852007383))","([], np.float64(231.987631186245))"
62,"([4, 29, 42, 46, 48, 69, 74, 78, 118, 126, 131, 137, 144, 157, 165, 167, 175, 179, 187, 190, 199, 201, 202, 204, 207, 222, 243], np.float64(188.57409838014146))","([15], np.float64(202.06559826812557))"
63,"([4, 15, 28, 32, 39, 52, 104, 118, 124, 165, 176, 179, 192, 210, 216, 225, 227], np.float64(219.3915537237614))","([179], np.float64(212.70438543487398))"
64,"([8, 9, 42, 50, 57, 65, 69, 75, 80, 97, 124, 127, 128, 130, 132, 138, 143, 168, 203, 206, 220, 221, 229, 240, 242, 243, 244, 249], np.float64(257.89486057141204))","([], np.float64(215.55742559879144))"
65,"([7, 17, 32, 47, 55, 72, 93, 99, 111, 115, 119, 128, 129, 136, 138, 146, 157, 185, 191, 195, 197, 222, 243, 245, 246], np.float64(187.50707507456877))","([], np.float64(224.4604232632269))"
66,"([2, 22, 30, 48, 68, 78, 82, 86, 87, 116, 121, 133, 140, 158, 162, 163, 178, 184, 202, 215, 218, 237, 244, 246, 248], np.float64(229.65118878183242))","([], np.float64(223.8702911149541))"
67,"([36, 41, 55, 63, 66, 70, 73, 103, 104, 109, 112, 117, 122, 135, 136, 214, 220, 229, 247], np.float64(192.16058609615754))","([], np.float64(216.01476124937798))"
68,"([0, 10, 30, 38, 42, 63, 70, 74, 84, 99, 109, 131, 133, 158, 161, 169, 184, 186, 197, 203, 209, 215], np.float64(166.2333018308673))","([], np.float64(215.4769191531071))"
69,"([4, 15, 18, 33, 53, 60, 66, 84, 94, 127, 136, 139, 160, 166, 172, 230], np.float64(187.65997841152353))","([], np.float64(221.97762834664195))"
70,"([0, 6, 24, 66, 72, 87, 100, 110, 116, 153, 166, 172, 173, 196, 198, 201, 204], np.float64(249.15345517837548))","([], np.float64(237.43602046856785))"
71,"([32, 33, 41, 50, 65, 76, 86, 92, 113, 114, 124, 141, 152, 153, 156, 164, 171, 173, 211, 224, 229, 245], np.float64(184.35981192929827))","([], np.float64(225.73949566854634))"
72,"([10, 16, 54, 94, 111, 115, 135, 145, 157, 166, 170, 181, 184, 206, 209, 214, 215, 226, 234, 241], np.float64(166.9104637419552))","([], np.float64(204.7338342944067))"
73,"([11, 20, 27, 45, 57, 61, 80, 86, 88, 93, 95, 98, 102, 103, 107, 109, 136, 167, 172, 173, 181, 193, 194, 207, 218, 221], np.float64(188.64514398965042))","([86], np.float64(212.976311243289))"
74,"([11, 17, 37, 92, 97, 105, 119, 127, 155, 160, 172, 185, 195, 197, 225, 248], np.float64(222.09163590640347))","([], np.float64(238.92452656821254))"
75,"([14, 25, 30, 51, 55, 57, 60, 70, 76, 113, 117, 131, 150, 154, 156, 168, 187, 194, 229, 234], np.float64(234.83052843902232))","([], np.float64(227.78854144117753))"
76,"([6, 7, 11, 37, 58, 70, 75, 109, 115, 137, 138, 140, 158, 171, 179, 192, 193, 196, 206, 219, 225, 231, 237, 239, 245, 249], np.float64(160.84637997083755))","([138], np.float64(229.1252242440345))"
77,"([6, 12, 34, 57, 67, 68, 84, 86, 100, 105, 107, 113, 114, 120, 133, 138, 155, 157, 160, 179, 189, 201, 233, 236, 244], np.float64(242.41182147904865))","([], np.float64(230.06949927084685))"
78,"([7, 20, 24, 49, 51, 65, 69, 71, 75, 76, 82, 83, 94, 118, 131, 136, 142, 222, 223, 224, 236, 246, 247], np.float64(133.49728891302337))","([], np.float64(207.75525409705503))"
79,"([30, 40, 46, 59, 86, 88, 90, 100, 113, 124, 125, 137, 157, 166, 170, 191, 194, 197, 204, 212, 226, 234, 249], np.float64(147.73504168322097))","([], np.float64(228.08954074856987))"
80,"([2, 5, 39, 67, 101, 119, 122, 126, 131, 138, 141, 149, 154, 169, 172, 177, 203, 230, 232, 237, 244], np.float64(203.36045834190065))","([], np.float64(251.93845253277686))"
81,"([1, 11, 41, 42, 59, 63, 65, 66, 71, 78, 93, 95, 104, 136, 145, 155, 158, 159, 164, 183, 193, 211, 213, 229, 233, 236], np.float64(158.16890363246813))","([233], np.float64(234.36983563923243))"
82,"([9, 19, 22, 27, 42, 47, 69, 73, 83, 94, 114, 121, 133, 141, 143, 154, 160, 161, 198, 222, 233, 236, 248], np.float64(183.98193962740473))","([], np.float64(215.6058854752415))"
83,"([14, 20, 42, 48, 62, 64, 69, 72, 73, 77, 78, 98, 118, 126, 142, 162, 164, 166, 180, 182, 188, 201, 203, 221, 235, 239, 241, 243], np.float64(174.93065080668953))","([48], np.float64(235.12354411946708))"
84,"([7, 22, 61, 86, 137, 141, 144, 145, 146, 149, 158, 176, 179, 199, 202, 207, 215, 218, 243, 247], np.float64(199.37660674828675))","([141], np.float64(219.7524547643446))"
85,"([2, 3, 4, 14, 26, 34, 39, 43, 73, 75, 102, 106, 117, 131, 133, 151, 154, 171, 181, 199, 200, 201, 210, 225, 237, 246, 247], np.float64(180.50496445658115))","([], np.float64(222.57817358319483))"
86,"([5, 19, 39, 41, 53, 58, 88, 149, 155, 158, 160, 161, 170, 186, 194, 196, 223, 231, 243, 247], np.float64(163.83216675253672))","([155], np.float64(229.52856563125))"
87,"([28, 31, 32, 38, 68, 73, 77, 79, 114, 117, 120, 131, 139, 147, 148, 151, 152, 154, 191, 207, 211, 216, 217, 234, 236, 238, 240, 241], np.float64(210.65864498677078))","([], np.float64(240.05775684396892))"
88,"([5, 8, 20, 23, 34, 39, 45, 81, 89, 94, 128, 142, 169, 188, 189, 190, 231, 237], np.float64(180.61515401700134))","([], np.float64(213.7236193961337))"
89,"([5, 13, 33, 45, 48, 52, 62, 94, 95, 105, 112, 133, 139, 142, 149, 155, 158, 183, 193, 200, 236], np.float64(223.65310402050613))","([193], np.float64(241.86436614176426))"
90,"([3, 4, 13, 19, 23, 28, 38, 52, 79, 96, 98, 109, 120, 131, 139, 175, 177, 182, 183, 192, 210, 223, 229, 246, 247], np.float64(204.22625183682348))","([], np.float64(223.80111982866092))"
91,"([1, 12, 15, 18, 19, 23, 38, 56, 61, 83, 111, 120, 146, 154, 159, 167, 180, 191, 192, 195, 198, 223, 231, 241], np.float64(260.4451657477016))","([120], np.float64(232.93218642196086))"
92,"([3, 8, 11, 12, 25, 26, 32, 34, 41, 79, 80, 92, 100, 103, 115, 117, 122, 129, 139, 150, 155, 175, 186, 198, 210, 211, 220, 242, 243, 244], np.float64(203.74020793219975))","([], np.float64(218.3727858985821))"
93,"([3, 9, 64, 71, 73, 81, 87, 90, 93, 106, 115, 120, 129, 132, 135, 146, 160, 184, 185, 189, 200, 211, 213, 218, 243, 248], np.float64(161.20022859968705))","([], np.float64(229.66056116280862))"
94,"([2, 14, 16, 34, 35, 57, 66, 69, 74, 79, 90, 104, 109, 139, 152, 160, 165, 171, 178, 218, 226, 232], np.float64(192.75581321351103))","([139], np.float64(225.70713482173608))"
95,"([2, 12, 17, 21, 30, 44, 50, 65, 80, 104, 108, 117, 150, 183, 198, 238, 248], np.float64(177.46197640147764))","([], np.float64(228.50713514161265))"
96,"([14, 28, 42, 47, 51, 55, 66, 67, 90, 100, 110, 112, 123, 131, 139, 151, 186, 198, 220, 221, 226, 236, 247, 249], np.float64(178.2920700973327))","([], np.float64(225.25901270859566))"
97,"([13, 14, 16, 20, 28, 31, 36, 57, 76, 79, 86, 96, 100, 106, 123, 141, 177, 179, 185, 195, 206, 223, 228, 229, 237, 246, 247], np.float64(131.7459371265191))","([], np.float64(241.65944634383823))"
98,"([1, 8, 17, 25, 45, 50, 59, 61, 67, 71, 87, 92, 102, 119, 125, 147, 148, 175, 196, 208, 230], np.float64(216.5445771729797))","([], np.float64(245.745834286223))"
99,"([30, 42, 59, 66, 78, 94, 140, 150, 164, 176, 216, 217, 228, 249], np.float64(223.5236458948092))","([217], np.float64(215.68687467630377))"
