run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
20,"([1, 30, 34, 59, 76, 84, 106, 110, 111, 123, 124, 136, 156, 185, 224, 228, 233], np.float64(6.9330171063580694))","([123], np.float64(152.0494610246877))"
21,"([13, 20, 27, 52, 62, 64, 73, 85, 110, 118, 138, 141, 154, 166, 182, 222, 238], np.float64(64.6948558187248))","([20, 64], np.float64(147.2337701079445))"
22,"([10, 14, 17, 51, 102, 124, 140, 141, 142, 145, 157, 160, 161, 176, 192, 216, 236, 244, 248], np.float64(2.0480039765969265))","([], np.float64(154.03172694859836))"
23,"([25, 32, 35, 47, 71, 96, 119, 134, 138, 141, 143, 146, 186, 209, 225, 235, 242, 247], np.float64(70.91877187435792))","([], np.float64(183.44185892653582))"
24,"([44, 63, 66, 77, 89, 90, 98, 125, 145, 189, 190, 192, 199, 209, 210, 223], np.float64(101.96133635208389))","([199], np.float64(145.2270338200854))"
25,"([11, 22, 57, 85, 92, 102, 111, 126, 130, 131, 154, 178, 219, 221, 233, 238, 240], np.float64(131.76694372824124))","([], np.float64(148.24406710035848))"
26,"([1, 3, 7, 22, 56, 84, 91, 103, 107, 131, 142, 148, 161, 182, 191, 215, 230, 247], np.float64(64.15598464731004))","([], np.float64(166.0021270225639))"
27,"([14, 22, 60, 79, 91, 110, 120, 121, 183, 224, 227, 233], np.float64(164.5113587198609))","([], np.float64(165.68676452927886))"
28,"([18, 27, 33, 36, 46, 47, 53, 73, 97, 115, 157, 174, 193, 225, 228, 241], np.float64(88.49161175297827))","([241], np.float64(158.5891367632761))"
29,"([16, 26, 47, 52, 58, 62, 78, 86, 103, 108, 111, 127, 149, 152, 157, 168, 180, 186, 193, 212, 213, 245], np.float64(109.83426762062172))","([127], np.float64(162.67850103751584))"
30,"([5, 10, 12, 19, 24, 36, 44, 62, 69, 94, 132, 135, 182, 189, 201, 223, 224, 230], np.float64(0.6396462431635068))","([230], np.float64(157.80010664342063))"
31,"([1, 5, 6, 29, 30, 50, 74, 85, 144, 145, 216, 228, 231, 232, 240, 245], np.float64(40.62499777263844))","([], np.float64(159.71215547742375))"
32,"([4, 15, 28, 29, 61, 67, 85, 103, 111, 119, 129, 143, 168, 212, 224, 229, 241], np.float64(0.904961309791253))","([4], np.float64(157.20918932978626))"
33,"([17, 36, 45, 63, 74, 85, 108, 119, 122, 125, 149, 165, 181, 184, 193, 208, 239, 246], np.float64(98.11230514795892))","([74], np.float64(153.86228510120011))"
34,"([4, 6, 41, 55, 69, 70, 84, 115, 118, 149, 203, 210, 214, 228, 234, 239, 248], np.float64(121.94011436229982))","([], np.float64(157.08498446245488))"
35,"([1, 4, 11, 36, 45, 61, 65, 72, 95, 98, 145, 156, 176, 220, 226, 245], np.float64(122.7037921986943))","([245], np.float64(152.04680981572176))"
36,"([4, 17, 18, 27, 29, 38, 49, 109, 115, 130, 145, 150, 161, 169, 174, 179, 192, 210, 211, 223, 227, 233], np.float64(59.36698975252731))","([4], np.float64(162.90497821381587))"
37,"([18, 34, 48, 51, 80, 93, 106, 113, 115, 122, 129, 156, 176, 187, 206, 233, 244], np.float64(5.006967184155628))","([], np.float64(158.292215115021))"
38,"([30, 33, 36, 68, 86, 92, 130, 154, 180, 181, 183, 213, 248], np.float64(120.08215425731768))","([181, 213], np.float64(163.38306099048984))"
39,"([10, 11, 22, 47, 49, 60, 108, 109, 130, 131, 138, 145, 155, 157, 181, 182, 202, 206, 217, 238, 239], np.float64(114.45675974211568))","([131], np.float64(157.94811348235362))"
40,"([2, 5, 20, 22, 38, 40, 42, 71, 85, 99, 138, 148, 160, 191, 224, 233, 239], np.float64(70.49221907060219))","([42, 138], np.float64(156.3029297444221))"
41,"([33, 48, 52, 102, 129, 143, 171, 179, 216, 230, 244, 245, 247], np.float64(141.4452932403411))","([52], np.float64(154.05487299891217))"
42,"([16, 31, 44, 53, 85, 86, 92, 96, 147, 149, 159, 171, 186, 192, 206, 207, 233], np.float64(4.362634128337499))","([133], np.float64(156.79789043274465))"
43,"([9, 22, 29, 36, 52, 70, 77, 94, 106, 109, 129, 131, 172, 192, 194, 206, 221], np.float64(48.973503780198975))","([129], np.float64(152.29679297740867))"
44,"([13, 19, 30, 33, 35, 52, 60, 96, 99, 124, 137, 140, 157, 175, 229, 234, 243, 247, 249], np.float64(113.92196109372426))","([], np.float64(142.9683861675682))"
45,"([4, 8, 13, 18, 24, 31, 34, 36, 73, 87, 95, 98, 120, 130, 150, 217, 242], np.float64(81.86793726637075))","([], np.float64(140.0061360428398))"
46,"([7, 8, 14, 31, 39, 52, 87, 89, 106, 138, 151, 155, 192, 211, 212, 236, 242], np.float64(3.3493482734793374))","([], np.float64(168.69009608815313))"
47,"([3, 11, 16, 28, 29, 55, 70, 80, 94, 115, 116, 131, 141, 158, 159, 162, 163], np.float64(0.37192835938177926))","([80], np.float64(162.38626712226932))"
48,"([0, 6, 48, 54, 58, 71, 74, 92, 111, 147, 166, 190, 197, 207, 222, 236], np.float64(64.46029770032028))","([222], np.float64(154.07671569560605))"
49,"([7, 12, 18, 20, 21, 50, 77, 89, 92, 99, 125, 139, 153, 155, 165, 171, 178, 190, 201, 210, 213, 218, 231, 245], np.float64(122.4013576249446))","([7, 125], np.float64(149.55658278734856))"
50,"([11, 25, 40, 71, 75, 97, 100, 106, 128, 132, 139, 163, 172, 179, 195, 198, 231], np.float64(3.3938234633985984))","([179], np.float64(157.1158824218039))"
51,"([9, 11, 21, 30, 63, 73, 82, 102, 105, 106, 131, 134, 135, 137, 157, 185, 191, 230, 236, 241], np.float64(102.17408275895318))","([105], np.float64(159.9683368701755))"
52,"([3, 11, 16, 62, 76, 95, 115, 126, 127, 142, 163, 168, 171, 188, 189, 232, 246], np.float64(141.19433024712131))","([], np.float64(168.28015561139824))"
53,"([8, 14, 17, 18, 36, 66, 73, 84, 85, 92, 105, 115, 153, 168, 170, 172, 182, 187, 192], np.float64(68.61308643325077))","([], np.float64(162.8398019029857))"
54,"([22, 30, 69, 76, 128, 138, 166, 173, 176, 187, 207, 213, 239, 246], np.float64(92.7650104933114))","([76, 128, 213], np.float64(147.87793384073714))"
55,"([14, 28, 44, 88, 104, 117, 129, 131, 134, 144, 153, 170, 172, 183, 190, 222], np.float64(125.33162637265278))","([], np.float64(157.16163475689112))"
56,"([21, 33, 47, 56, 75, 114, 132, 168, 176, 178, 182, 214, 226, 236, 244], np.float64(122.8202050696276))","([], np.float64(159.8401942289773))"
57,"([11, 34, 44, 46, 47, 71, 91, 107, 112, 131, 148, 155, 157, 163, 171, 181, 182, 186, 204, 226, 233], np.float64(110.82385328009293))","([46, 107, 171], np.float64(155.73980381751312))"
58,"([34, 42, 46, 57, 76, 78, 89, 90, 116, 118, 119, 125, 135, 141, 162, 204, 207, 234, 245], np.float64(100.22450563086802))","([], np.float64(163.3157330303584))"
59,"([24, 52, 56, 72, 75, 100, 128, 139, 167, 169, 183, 185, 224, 229, 232, 234, 241], np.float64(107.45775075952756))","([139], np.float64(148.19670245585854))"
60,"([15, 55, 57, 61, 81, 95, 134, 160, 180, 201, 216, 246], np.float64(140.9016168757677))","([55], np.float64(153.42562122385687))"
61,"([9, 24, 38, 44, 62, 110, 121, 140, 155, 158, 162, 170, 180, 190, 230], np.float64(119.20530392993207))","([], np.float64(144.76184539543505))"
62,"([1, 14, 53, 60, 73, 94, 107, 110, 122, 183, 186, 199, 218, 226, 230, 232, 240, 249], np.float64(1.710676589985589))","([], np.float64(163.6023981315155))"
63,"([6, 20, 30, 34, 65, 69, 89, 115, 124, 132, 145, 147, 178, 191, 193, 230], np.float64(69.57425817154477))","([115], np.float64(154.63352377108316))"
64,"([7, 14, 22, 37, 39, 52, 59, 62, 64, 102, 112, 152, 163, 180, 181, 189, 246], np.float64(30.90579943472119))","([62], np.float64(152.85131357211318))"
65,"([10, 38, 41, 61, 91, 106, 125, 177, 183, 186, 188, 189, 202, 205, 227], np.float64(117.14547506905231))","([], np.float64(140.16619090879126))"
66,"([1, 2, 36, 56, 76, 105, 114, 126, 128, 129, 168, 183, 187, 205, 206, 211, 222], np.float64(1.5761770548925673))","([211], np.float64(154.1015832759864))"
67,"([17, 40, 44, 49, 58, 59, 68, 70, 73, 81, 114, 125, 199, 200, 229, 237], np.float64(155.51423405294756))","([125], np.float64(164.70652600919829))"
68,"([11, 51, 57, 74, 110, 113, 123, 127, 140, 170, 211, 222, 236, 249], np.float64(97.03618277559966))","([211, 249], np.float64(152.82055188184452))"
69,"([4, 17, 53, 79, 108, 115, 121, 163, 170, 172, 186, 194, 212, 218, 232], np.float64(36.30728456789897))","([], np.float64(145.37775743180214))"
70,"([5, 8, 84, 98, 100, 117, 141, 158, 171, 186, 187, 196, 205, 211, 212, 224, 234, 238, 248], np.float64(23.673694031552095))","([5, 141, 212], np.float64(141.6818092139905))"
71,"([5, 12, 21, 23, 37, 38, 42, 47, 72, 95, 132, 171, 183, 187, 190, 196, 209, 225, 240], np.float64(89.76840873114855))","([], np.float64(154.91503628503742))"
72,"([0, 19, 21, 40, 56, 67, 90, 94, 100, 145, 152, 161, 190, 203, 209, 211, 231], np.float64(1.810852584091904))","([94], np.float64(138.4856305373628))"
73,"([12, 36, 44, 51, 52, 80, 103, 110, 118, 124, 133, 171, 172, 192, 196, 211, 220], np.float64(5.346992476332677))","([], np.float64(159.5322163902938))"
74,"([53, 54, 62, 79, 86, 88, 102, 116, 122, 131, 156, 167, 184, 207, 216, 225, 247], np.float64(0.5859181741247775))","([122], np.float64(146.5902784904081))"
75,"([22, 23, 48, 54, 66, 110, 118, 149, 156, 158, 167, 169, 224], np.float64(112.09431003251913))","([48], np.float64(157.5669808252019))"
76,"([8, 26, 32, 66, 73, 82, 109, 110, 115, 143, 172, 187, 227, 230, 232, 237], np.float64(156.09300477926283))","([109], np.float64(149.07004887603313))"
77,"([9, 19, 24, 33, 75, 120, 126, 140, 144, 175, 183, 193, 248], np.float64(125.1820166254626))","([75], np.float64(149.64242894573863))"
78,"([15, 23, 30, 90, 96, 103, 122, 123, 127, 132, 133, 144, 156, 159, 167, 198, 235], np.float64(2.604799971330023))","([123, 144], np.float64(167.7916805271812))"
79,"([30, 39, 48, 71, 72, 88, 90, 105, 145, 155, 158, 183, 199, 213, 225], np.float64(49.748858125531214))","([88], np.float64(153.60837152524573))"
80,"([5, 26, 48, 56, 59, 62, 65, 118, 154, 158, 170, 185, 215, 234, 236], np.float64(85.93107753239174))","([], np.float64(164.1147985509059))"
81,"([11, 61, 80, 90, 105, 113, 117, 120, 148, 163, 196, 197, 232, 241, 246], np.float64(96.20872341150978))","([80], np.float64(156.38590417758022))"
82,"([17, 21, 43, 62, 63, 99, 163, 168, 186, 195, 215, 226], np.float64(159.27127080298715))","([62], np.float64(143.21080605157167))"
83,"([16, 50, 76, 79, 114, 117, 119, 132, 140, 174, 195, 197, 203, 210, 220, 233, 240], np.float64(0.649418875236633))","([119], np.float64(142.97913336213054))"
84,"([1, 21, 27, 29, 71, 94, 97, 123, 124, 127, 133, 138, 169, 187, 228, 234, 238], np.float64(2.7397691883227417))","([127, 228, 234], np.float64(148.44514086774774))"
85,"([5, 24, 32, 76, 82, 86, 115, 140, 142, 149, 175, 203, 211, 223, 224], np.float64(93.05771557888217))","([], np.float64(153.47675400151422))"
86,"([0, 8, 19, 34, 51, 66, 87, 99, 103, 112, 131, 148, 151, 157, 163, 165, 167, 185, 211, 244], np.float64(118.17794824328294))","([87], np.float64(157.3432605330606))"
87,"([38, 54, 55, 100, 102, 127, 132, 136, 141, 171, 244], np.float64(149.06763252055967))","([], np.float64(160.05397003271582))"
88,"([7, 26, 64, 70, 91, 102, 132, 140, 150, 158, 169, 170, 181, 182, 189, 200, 215], np.float64(118.3389134519285))","([], np.float64(153.74256640720048))"
89,"([24, 42, 44, 50, 58, 63, 71, 97, 115, 119, 129, 136, 173, 175, 177, 192, 203, 214, 232, 248, 249], np.float64(103.26342992882489))","([71], np.float64(158.5569570433686))"
90,"([6, 48, 60, 70, 94, 125, 170, 174, 205, 206, 213, 223, 237, 242, 245], np.float64(152.97802173746794))","([], np.float64(151.45421241763998))"
91,"([3, 20, 51, 53, 54, 82, 119, 139, 148, 189, 196, 204, 223, 227, 232], np.float64(140.19999369076646))","([91, 148], np.float64(176.91087903027517))"
92,"([70, 110, 118, 153, 180, 199, 213, 218, 228, 232, 233, 242, 246, 249], np.float64(123.72697289730648))","([], np.float64(159.457732047771))"
93,"([3, 10, 19, 24, 72, 77, 96, 101, 118, 127, 130, 153, 154, 162, 191, 206, 216, 243], np.float64(11.175097737676532))","([243], np.float64(151.0478049676188))"
94,"([5, 17, 22, 29, 56, 59, 97, 104, 122, 138, 145, 153, 155, 163, 164, 211, 223], np.float64(6.6849963597395226))","([], np.float64(161.2922106149492))"
95,"([1, 35, 72, 74, 79, 86, 89, 104, 109, 123, 137, 155, 192, 196, 202, 211, 212, 236], np.float64(93.6604709824554))","([192], np.float64(141.90966619952485))"
96,"([40, 41, 70, 80, 81, 97, 109, 127, 134, 144, 155, 161, 194, 213, 220, 249], np.float64(118.684919230369))","([], np.float64(153.7126264446571))"
97,"([26, 40, 43, 79, 81, 87, 97, 117, 148, 149, 164, 192, 196, 206, 208, 211, 237, 241, 242], np.float64(124.92286787362254))","([117, 206], np.float64(149.14041587340017))"
98,"([3, 9, 20, 22, 24, 30, 38, 48, 49, 57, 64, 71, 81, 98, 101, 131, 171, 187, 202, 204, 209, 236, 244, 247], np.float64(108.45925520378134))","([], np.float64(160.70658684663968))"
99,"([27, 34, 42, 44, 54, 69, 95, 106, 109, 121, 128, 147, 151, 161, 176, 198, 217, 233], np.float64(77.37667081149073))","([], np.float64(159.0169573733704))"
