run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
54,"([14, 30, 59, 63, 113, 122, 154, 157, 172, 196, 199, 230], np.float64(4.5863895169407405))","([], np.float64(105.97029354654693))"
55,"([17, 36, 57, 71, 88, 90, 94, 95, 101, 112, 175, 239], np.float64(0.20710103331235025))","([71], np.float64(99.4422341940556))"
56,"([12, 20, 43, 61, 92, 160, 170, 171, 172, 175, 232], np.float64(2.5221377961101443))","([], np.float64(95.14524950359818))"
57,"([2, 83, 85, 93, 95, 128, 150, 161, 165, 201, 217], np.float64(7.874804573407783))","([], np.float64(95.9849086335706))"
58,"([23, 64, 67, 114, 128, 129, 132, 198, 200, 220], np.float64(24.36408589995686))","([], np.float64(101.76060319416368))"
59,"([15, 16, 29, 30, 64, 72, 94, 127, 152, 206, 243], np.float64(0.38608478273331276))","([94], np.float64(97.38981566156895))"
60,"([92, 98, 105, 107, 108, 120, 139, 179, 195, 228, 233], np.float64(1.4946824681055424))","([105, 107], np.float64(105.26846819974422))"
61,"([0, 47, 61, 76, 86, 93, 101, 160, 207, 213, 223], np.float64(0.8749080874370344))","([93, 213], np.float64(95.93515191370697))"
62,"([26, 34, 104, 117, 127, 147, 148, 159, 171, 176, 206, 242], np.float64(1.8847081876715541))","([117, 176], np.float64(95.88702929314637))"
63,"([5, 12, 36, 41, 86, 89, 138, 140, 141, 142, 144, 168, 237], np.float64(55.0226895148537))","([], np.float64(103.21704939421193))"
64,"([18, 52, 69, 77, 87, 129, 137, 165, 204, 208, 240], np.float64(2.7289456003448187))","([87], np.float64(98.88070726312768))"
65,"([16, 19, 32, 47, 92, 101, 143, 189, 213, 235, 239], np.float64(3.791010339904926))","([213], np.float64(109.72352390277659))"
66,"([12, 86, 107, 134, 141, 197, 204, 211, 221, 224, 235], np.float64(2.8339405133069255))","([197], np.float64(97.96464885384219))"
67,"([9, 53, 65, 93, 116, 138, 149, 167, 180, 204, 225], np.float64(1.234348560494404))","([], np.float64(98.29591703059026))"
68,"([0, 36, 42, 53, 82, 93, 123, 157, 170, 184, 218], np.float64(0.30568168276929886))","([170], np.float64(89.97115766696125))"
69,"([4, 11, 33, 66, 71, 76, 84, 100, 104, 108, 214], np.float64(2.4732626550079186))","([], np.float64(99.45370692632763))"
70,"([35, 36, 42, 48, 83, 86, 110, 145, 166, 241], np.float64(82.82390854064195))","([], np.float64(93.16819125659923))"
71,"([39, 44, 57, 82, 129, 159, 191, 209, 233, 235, 249], np.float64(3.3807154925447014))","([209], np.float64(99.89612937554045))"
72,"([24, 31, 34, 35, 85, 87, 96, 101, 126, 141, 175], np.float64(1.4478499416291448))","([34, 175], np.float64(93.71110266752662))"
73,"([46, 61, 68, 122, 123, 154, 166, 172, 190, 218, 243], np.float64(0.45607798836422636))","([68, 194], np.float64(96.00547087921979))"
74,"([11, 91, 112, 151, 153, 177, 193, 197, 204, 238, 249], np.float64(2.743395887175526))","([91], np.float64(88.71628388481541))"
75,"([40, 64, 70, 83, 93, 101, 126, 127, 129, 136, 163, 206, 207, 218], np.float64(44.37821283251765))","([40], np.float64(104.08784256418397))"
76,"([0, 3, 73, 131, 136, 148, 188, 193, 217, 220, 223], np.float64(0.4865873348473143))","([131, 217], np.float64(100.02895223859706))"
77,"([2, 19, 37, 51, 63, 74, 93, 110, 154, 215, 217, 226], np.float64(2.507092069778022))","([37], np.float64(95.46995020540378))"
78,"([41, 49, 66, 79, 126, 140, 178, 189, 202, 206, 219], np.float64(2.610767937591543))","([79], np.float64(99.96348204532855))"
79,"([24, 61, 65, 90, 107, 125, 144, 160, 188, 207, 229], np.float64(0.2545226722083436))","([90, 229], np.float64(89.49069091358763))"
80,"([35, 39, 64, 123, 151, 177, 182, 187, 189, 230, 241], np.float64(1.2295590751118626))","([], np.float64(97.20891220984488))"
81,"([9, 19, 39, 59, 113, 118, 158, 203, 214, 217, 246], np.float64(0.5395680972516859))","([39, 158], np.float64(92.90565954246861))"
82,"([46, 55, 104, 153, 158, 175, 177, 181, 210, 217, 249], np.float64(63.28272415384157))","([217], np.float64(95.15840673659966))"
83,"([17, 50, 86, 128, 132, 144, 165, 168, 174, 210, 226], np.float64(1.6222879124922374))","([144, 168], np.float64(103.14337194492732))"
84,"([18, 46, 54, 62, 99, 122, 150, 151, 164, 222, 246], np.float64(0.5730199602104447))","([18, 122], np.float64(95.58814897654098))"
85,"([33, 61, 133, 139, 148, 163, 167, 185, 205, 209, 244], np.float64(1.8968481515840772))","([], np.float64(110.26490769486455))"
86,"([7, 13, 25, 35, 59, 78, 88, 94, 176, 183, 189], np.float64(2.114350868625691))","([7, 13, 78], np.float64(87.43226791782197))"
87,"([24, 44, 84, 96, 103, 128, 162, 192, 227, 235, 247], np.float64(0.5663666887540199))","([24, 235], np.float64(94.2832853938039))"
88,"([7, 50, 69, 122, 124, 138, 181, 200, 205, 223, 237], np.float64(2.325299955171379))","([181], np.float64(98.35039373382706))"
89,"([10, 18, 28, 30, 48, 70, 81, 104, 115, 170, 240], np.float64(0.05994447748145034))","([70], np.float64(96.16022375867759))"
90,"([11, 14, 56, 124, 159, 170, 181, 183, 199, 206, 211, 230, 232], np.float64(28.990704200070116))","([14], np.float64(96.56696926889948))"
91,"([20, 29, 33, 145, 146, 148, 181, 182, 215, 219, 223], np.float64(2.26003614603306))","([], np.float64(102.3148863783213))"
92,"([2, 21, 37, 38, 39, 62, 142, 163, 177, 226, 229], np.float64(2.3667631118893624))","([226], np.float64(103.10197756686034))"
93,"([5, 14, 20, 30, 71, 80, 152, 211, 230, 236, 248], np.float64(2.5415131368320454))","([], np.float64(96.19472093652823))"
94,"([2, 11, 25, 34, 60, 95, 104, 139, 182, 204, 228], np.float64(2.340659425938673))","([139], np.float64(94.50731206934515))"
95,"([36, 40, 42, 50, 70, 94, 105, 116, 148, 156, 233], np.float64(3.0869918266508547))","([40, 42], np.float64(100.00806086859004))"
96,"([35, 92, 102, 153, 188, 195, 203, 215, 236, 240, 245], np.float64(2.8905790200523125))","([92, 153, 245], np.float64(105.29340122377037))"
97,"([8, 15, 41, 66, 83, 113, 140, 143, 147, 163, 197], np.float64(1.0810429743712227))","([163], np.float64(97.2889169737353))"
98,"([71, 72, 143, 158, 173, 175, 192, 203, 222, 231, 237], np.float64(2.3452502384145246))","([72, 175], np.float64(97.82982560152969))"
99,"([36, 75, 86, 114, 115, 150, 188, 213, 220, 225, 231], np.float64(4.3249897774552))","([231], np.float64(97.19196860247652))"
