run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
21,"([13, 16, 90, 114, 140, 142, 173, 182, 183, 187, 230, 248], np.float64(2.458074383649459))","([173, 248], np.float64(118.8440652957357))"
22,"([48, 54, 57, 87, 98, 115, 139, 141, 143, 179, 222, 230], np.float64(2.525508491251563))","([], np.float64(114.64406700011067))"
23,"([16, 51, 62, 88, 90, 114, 133, 172, 192, 214, 227, 240, 246], np.float64(83.2409236914192))","([], np.float64(109.5092983931535))"
24,"([26, 33, 55, 64, 69, 77, 79, 110, 127, 161, 185, 231], np.float64(0.9297533265302154))","([64, 185], np.float64(106.03178650605884))"
25,"([2, 40, 47, 76, 92, 94, 139, 163, 167, 214, 224], np.float64(116.12000224633606))","([139], np.float64(112.66317126075708))"
26,"([43, 51, 76, 77, 83, 101, 115, 163, 181, 196, 203, 245], np.float64(0.3727935311003414))","([203, 245], np.float64(101.64469700208394))"
27,"([1, 94, 99, 116, 120, 128, 148, 154, 155, 163, 207, 226], np.float64(1.1299993420071204))","([99], np.float64(113.32538300985408))"
28,"([1, 3, 19, 51, 104, 107, 131, 140, 142, 147, 160, 220, 227], np.float64(0.5429848616784371))","([227], np.float64(108.57564368815775))"
29,"([4, 34, 43, 45, 50, 59, 73, 102, 107, 135, 139, 145, 147, 156, 162, 208, 209, 240, 244, 245], np.float64(83.63111514221431))","([], np.float64(101.01149918708374))"
30,"([2, 6, 20, 64, 107, 116, 168, 180, 184, 190, 201, 226], np.float64(1.4807384540069777))","([226], np.float64(112.83347095741313))"
31,"([6, 22, 25, 87, 93, 106, 107, 110, 143, 161, 212, 240], np.float64(1.2189836920948038))","([161, 240], np.float64(108.14253192322087))"
32,"([21, 73, 80, 140, 151, 167, 178, 186, 190, 195, 205, 240], np.float64(3.0114522100630374))","([186, 190, 205], np.float64(103.28619641748178))"
33,"([44, 48, 67, 106, 108, 131, 137, 142, 196, 199, 216, 218], np.float64(3.9088283281606055))","([], np.float64(126.23044593415715))"
34,"([5, 61, 70, 85, 87, 89, 95, 102, 130, 221, 234, 244], np.float64(2.3357775710547957))","([], np.float64(110.16182199113446))"
35,"([2, 14, 48, 49, 60, 104, 123, 132, 141, 167, 171, 188, 195, 230, 244], np.float64(32.998088369996545))","([14, 104, 167, 230], np.float64(99.16265273042073))"
36,"([29, 50, 69, 79, 133, 140, 141, 196, 203, 211, 233, 249], np.float64(1.5335242271996599))","([29], np.float64(105.5578727693826))"
37,"([9, 24, 76, 124, 132, 141, 144, 151, 189, 191, 214, 218], np.float64(5.438466614829659))","([], np.float64(105.80911826120166))"
38,"([12, 20, 31, 63, 107, 139, 153, 156, 177, 179, 200, 205], np.float64(2.947680313580274))","([156], np.float64(95.54636421438363))"
39,"([4, 14, 77, 113, 136, 140, 146, 165, 220, 234, 241, 246], np.float64(37.23534521875664))","([], np.float64(118.9571489414833))"
40,"([5, 20, 40, 92, 98, 125, 173, 180, 216, 226, 227, 249], np.float64(0.9330374230585731))","([20, 98], np.float64(96.91254532623311))"
41,"([6, 7, 32, 42, 54, 56, 109, 120, 156, 180, 202, 233], np.float64(0.9879140066327643))","([120], np.float64(107.45762514833085))"
42,"([7, 30, 36, 39, 63, 65, 114, 122, 127, 146, 164, 177, 192, 224, 229, 246], np.float64(119.93448857030599))","([], np.float64(116.97942378396341))"
43,"([5, 16, 56, 66, 84, 89, 103, 110, 202, 211, 239, 242], np.float64(1.9699512565064574))","([], np.float64(101.9755216343301))"
44,"([6, 42, 43, 79, 81, 84, 94, 98, 101, 145, 163, 167], np.float64(1.1738434861795228))","([], np.float64(119.70286086727423))"
45,"([18, 27, 52, 103, 111, 127, 145, 150, 158, 176, 198, 210], np.float64(2.5591862984667006))","([27], np.float64(115.76261262848593))"
46,"([12, 32, 40, 68, 71, 86, 117, 125, 127, 165, 222, 230], np.float64(4.376256356758836))","([86], np.float64(109.87054702558973))"
47,"([5, 45, 47, 60, 63, 119, 125, 150, 165, 177, 185, 232], np.float64(0.7310591483428402))","([63, 119], np.float64(116.38411584678842))"
48,"([17, 29, 51, 73, 87, 102, 119, 121, 153, 169, 185, 220], np.float64(2.098392268746089))","([73, 87], np.float64(107.83805475068739))"
49,"([14, 32, 41, 46, 58, 91, 123, 139, 191, 201, 221, 236], np.float64(2.310822679027075))","([], np.float64(116.73783330931411))"
50,"([24, 27, 34, 82, 123, 142, 164, 219, 227, 232, 236, 238], np.float64(1.1055318147268378))","([24, 219], np.float64(106.97425871278406))"
51,"([18, 24, 45, 70, 78, 102, 125, 146, 206, 207, 238, 245], np.float64(1.6573033454795134))","([245], np.float64(102.5154479580544))"
52,"([0, 9, 15, 16, 38, 98, 125, 145, 150, 154, 172, 189, 203, 232], np.float64(29.95714660372736))","([232], np.float64(115.03102978387246))"
53,"([3, 11, 34, 52, 56, 96, 137, 169, 182, 225, 228, 229, 241, 249], np.float64(77.16064126489795))","([241], np.float64(111.70667717920807))"
54,"([7, 17, 65, 74, 84, 91, 92, 107, 137, 152, 180, 192, 225], np.float64(2.1961255751088755))","([65, 92], np.float64(102.11950690330148))"
55,"([15, 18, 62, 82, 88, 96, 104, 107, 113, 177, 235, 245], np.float64(4.8089153102091275))","([15, 62], np.float64(101.3835505199809))"
56,"([1, 14, 24, 113, 129, 152, 173, 182, 184, 200, 212, 248], np.float64(0.4061748857384107))","([182, 248], np.float64(98.80176125027549))"
57,"([15, 16, 41, 42, 99, 115, 126, 140, 163, 177, 234, 242], np.float64(1.6805474048738525))","([41], np.float64(99.05575320726768))"
58,"([16, 35, 47, 60, 63, 66, 71, 102, 115, 164, 224, 229], np.float64(3.306774183706905))","([224], np.float64(104.92389094223144))"
59,"([11, 21, 31, 53, 89, 93, 100, 109, 136, 149, 154, 181], np.float64(1.1355617845747004))","([181], np.float64(108.59431868745939))"
60,"([74, 80, 90, 153, 164, 193, 213, 223, 248], np.float64(116.88380138635875))","([153], np.float64(105.00629967806174))"
61,"([7, 41, 42, 54, 63, 92, 106, 132, 148, 155, 220, 238], np.float64(2.4579703582736854))","([220, 238], np.float64(116.30415813378644))"
62,"([4, 12, 39, 68, 78, 89, 105, 108, 160, 162, 196, 225], np.float64(2.422521659974915))","([89], np.float64(105.7052040761167))"
63,"([32, 49, 59, 67, 81, 83, 139, 186, 207, 216, 221, 241], np.float64(3.27321222536244))","([186, 221], np.float64(106.34750118144358))"
64,"([16, 32, 34, 63, 105, 135, 160, 180, 191, 200, 215, 226], np.float64(1.8800837806747148))","([32, 63, 80], np.float64(107.48568095159138))"
65,"([7, 59, 64, 133, 154, 170, 189, 197, 208, 214, 218, 243], np.float64(3.8446455052201722))","([], np.float64(114.60700361020803))"
66,"([1, 3, 45, 50, 75, 186, 190, 199, 215, 223, 231], np.float64(39.07008527810651))","([186], np.float64(108.01855482499083))"
67,"([28, 49, 52, 78, 96, 100, 191, 194, 219, 229, 232, 245], np.float64(0.7086072216259355))","([28], np.float64(100.15518446364052))"
68,"([15, 17, 28, 39, 70, 94, 111, 128, 164, 176, 199, 205], np.float64(7.544444979683965))","([164], np.float64(105.24848562465608))"
69,"([7, 43, 52, 84, 94, 97, 113, 115, 144, 173, 229, 230], np.float64(0.5978566542048128))","([], np.float64(107.85877150563987))"
70,"([1, 4, 16, 20, 32, 72, 109, 125, 143, 147, 220, 221], np.float64(0.7584543064615807))","([147], np.float64(112.0685591615822))"
71,"([1, 25, 56, 72, 104, 105, 119, 166, 186, 193, 210, 226], np.float64(3.29234531956378))","([210], np.float64(108.83279813349142))"
72,"([33, 50, 69, 78, 89, 101, 113, 121, 198, 206, 211, 217], np.float64(2.4355720352855226))","([33, 89], np.float64(112.30801488565677))"
73,"([2, 9, 27, 32, 53, 85, 189, 192, 194, 206, 211, 236], np.float64(1.1982737659768519))","([], np.float64(114.2603058612415))"
74,"([9, 24, 36, 71, 109, 160, 162, 168, 175, 229, 244, 247], np.float64(3.2769462710229003))","([], np.float64(110.86526704016009))"
75,"([12, 15, 24, 35, 66, 95, 100, 110, 122, 147, 162, 192, 201], np.float64(1.7507701647297598))","([], np.float64(109.20005054075409))"
76,"([31, 51, 73, 106, 125, 138, 147, 156, 173, 182, 205, 245], np.float64(2.4190372082211464))","([125], np.float64(106.9474200225397))"
77,"([3, 10, 25, 62, 90, 126, 145, 178, 207, 210, 219], np.float64(47.94850383545821))","([178], np.float64(108.4498022851346))"
78,"([5, 31, 83, 98, 133, 141, 143, 164, 171, 190, 196, 230], np.float64(0.336467940850578))","([171], np.float64(109.17937330508515))"
79,"([76, 83, 88, 97, 105, 108, 119, 152, 159, 172, 179, 242], np.float64(2.410438166526626))","([105], np.float64(108.85038248896927))"
80,"([16, 44, 65, 76, 142, 145, 154, 195, 233], np.float64(53.97300328378938))","([], np.float64(113.15608658244162))"
81,"([15, 17, 97, 115, 160, 168, 170, 191, 207, 215, 237, 240], np.float64(3.348679250529461))","([], np.float64(113.82429113030358))"
82,"([59, 63, 66, 85, 88, 102, 103, 108, 131, 144, 154, 240], np.float64(8.052731662580074))","([131, 144], np.float64(102.18899135880035))"
83,"([12, 34, 45, 113, 128, 134, 147, 189, 192, 200, 202, 232], np.float64(0.6158246816163683))","([], np.float64(108.12627591501933))"
84,"([8, 10, 19, 25, 71, 72, 77, 78, 80, 134, 145, 147, 168, 189, 234], np.float64(44.02782638238845))","([], np.float64(107.12578941010506))"
85,"([0, 34, 65, 68, 75, 78, 85, 97, 107, 188, 206, 239], np.float64(2.2529585897445754))","([], np.float64(112.80759222676507))"
86,"([37, 45, 69, 80, 97, 184, 219, 222, 229], np.float64(70.42025354297485))","([80, 84, 97], np.float64(105.28866796069309))"
87,"([15, 17, 65, 71, 77, 85, 106, 112, 158, 161, 167, 177], np.float64(1.299031885474562))","([42, 106], np.float64(101.57581428920541))"
88,"([18, 22, 62, 72, 89, 128, 174, 205, 208, 211, 228, 248], np.float64(3.79519142833415))","([], np.float64(106.28381884764627))"
89,"([26, 41, 42, 58, 102, 124, 135, 152, 160, 220], np.float64(80.61030198726775))","([124], np.float64(100.15221548822376))"
90,"([1, 89, 105, 130, 146, 172, 176, 178, 199, 218, 232], np.float64(17.72684623630408))","([105], np.float64(106.12170910213803))"
91,"([6, 21, 33, 56, 76, 83, 84, 115, 149, 180, 197, 207], np.float64(1.2188583736416778))","([33, 83, 180], np.float64(96.60151058575568))"
92,"([18, 43, 78, 105, 134, 145, 154, 203, 211, 215, 244, 246], np.float64(1.6860350466233638))","([105], np.float64(96.77457529056797))"
93,"([33, 34, 51, 55, 75, 85, 114, 136, 142, 173, 218, 235], np.float64(0.8134158063792777))","([75], np.float64(108.9031518709354))"
94,"([27, 47, 103, 115, 129, 135, 145, 147, 154, 166, 198, 230], np.float64(2.3295534672956566))","([147], np.float64(102.95040801337599))"
95,"([11, 43, 55, 59, 88, 89, 98, 125, 147, 224, 232, 238], np.float64(1.5662484090043909))","([11], np.float64(102.65351941547763))"
96,"([4, 6, 13, 14, 90, 92, 93, 101, 109, 119, 129, 149, 173], np.float64(1.427875431320248))","([], np.float64(116.23649445812187))"
97,"([3, 5, 15, 26, 67, 77, 78, 82, 140, 158, 229, 241], np.float64(2.8715413652118715))","([], np.float64(111.73152643977328))"
98,"([8, 12, 34, 69, 103, 132, 135, 165, 171, 202, 222, 227], np.float64(3.631346653171678))","([], np.float64(107.33220204924507))"
99,"([34, 57, 61, 89, 90, 97, 105, 107, 109, 151, 185, 193], np.float64(6.826976877649621))","([34, 57, 151], np.float64(105.25651533312548))"
