run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
19,"([5, 13, 19, 41, 92, 100, 105, 171, 174, 178, 202, 221, 228], np.float64(110.94763325954226))","([178], np.float64(140.6281019923339))"
20,"([3, 29, 30, 32, 46, 55, 69, 71, 84, 106, 109, 112, 138, 140, 172, 183, 190, 204, 206, 207, 218, 221], np.float64(91.63191075547127))","([], np.float64(155.30091769270507))"
21,"([8, 9, 12, 27, 39, 42, 65, 80, 114, 133, 142, 144, 162, 182, 187, 243], np.float64(122.63923380099409))","([], np.float64(133.74446165699715))"
22,"([10, 23, 25, 46, 49, 57, 104, 123, 127, 153, 159, 161, 212, 227, 230, 241], np.float64(3.2963721569704716))","([23], np.float64(136.6300836097797))"
23,"([9, 12, 25, 38, 49, 61, 123, 126, 130, 185, 202, 249], np.float64(133.64489332743807))","([123, 130], np.float64(134.3726477487687))"
24,"([8, 16, 37, 42, 84, 90, 98, 116, 118, 121, 125, 166, 180, 222, 230, 232], np.float64(1.2135196818418867))","([], np.float64(151.67922057727068))"
25,"([17, 19, 43, 65, 68, 73, 84, 103, 114, 124, 142, 157, 180, 189, 194, 202, 213, 229, 232, 238, 242], np.float64(88.31444898191023))","([142], np.float64(143.4205727808248))"
26,"([2, 24, 34, 36, 64, 68, 77, 91, 104, 163, 188, 201, 204, 232, 245, 246], np.float64(3.2664145783964136))","([], np.float64(141.36035155384002))"
27,"([8, 24, 39, 42, 72, 73, 100, 107, 128, 176, 186, 198, 201, 248], np.float64(87.75364759261018))","([100, 248], np.float64(143.64446728112748))"
28,"([4, 19, 50, 56, 57, 64, 82, 96, 107, 120, 156, 157, 180, 202, 205, 246], np.float64(103.58017048499488))","([64], np.float64(144.8340702911407))"
29,"([0, 27, 28, 60, 65, 77, 123, 126, 139, 140, 148, 151, 201, 211, 238, 242], np.float64(128.32698790134503))","([], np.float64(131.2322547703789))"
30,"([3, 9, 20, 29, 30, 38, 50, 52, 54, 57, 61, 62, 82, 83, 120, 121, 138, 147, 148, 162, 181, 206, 209, 223, 249], np.float64(88.62743685388101))","([], np.float64(150.5949765840096))"
31,"([0, 5, 9, 10, 48, 57, 60, 94, 138, 206, 208, 214, 216, 222, 230, 237, 249], np.float64(3.3003451290922454))","([], np.float64(147.160550025773))"
32,"([27, 30, 36, 74, 82, 92, 108, 115, 149, 162, 186, 205, 214, 230, 248], np.float64(116.24917771283049))","([248], np.float64(153.46099845438323))"
33,"([8, 20, 24, 53, 115, 125, 171, 212, 235, 249], np.float64(115.8281043337858))","([171, 212], np.float64(147.8513950644327))"
34,"([12, 13, 15, 19, 26, 27, 67, 81, 94, 137, 177, 215, 234, 243, 246], np.float64(154.74756951690404))","([27], np.float64(144.96527521730644))"
35,"([3, 17, 23, 27, 48, 56, 63, 122, 131, 161, 169, 197, 203, 208, 211, 240, 241], np.float64(4.4921845501292275))","([161], np.float64(145.77547718521248))"
36,"([6, 28, 38, 55, 64, 69, 76, 77, 116, 142, 147, 148, 157, 193, 210, 236], np.float64(4.514125915754754))","([127], np.float64(145.193210703059))"
37,"([5, 27, 36, 37, 48, 116, 162, 186, 189, 195, 202, 203, 204, 207, 213, 216], np.float64(5.057637604034375))","([213], np.float64(146.89983071973603))"
38,"([1, 7, 11, 13, 37, 66, 70, 81, 125, 135, 153, 190, 195, 197, 202, 229, 244], np.float64(102.24369070808234))","([125], np.float64(136.5895304759002))"
39,"([5, 33, 35, 55, 78, 93, 101, 125, 145, 156, 158, 162, 163, 179, 181, 185, 216, 222, 242], np.float64(47.06051955253958))","([162], np.float64(148.533411639337))"
40,"([9, 18, 36, 39, 51, 83, 122, 147, 152, 183, 189, 190, 197, 200, 205, 218, 237], np.float64(114.96228748468447))","([], np.float64(128.0361937671974))"
41,"([9, 23, 42, 44, 97, 98, 107, 110, 117, 120, 165, 190, 194, 233, 238, 248], np.float64(71.7443341245435))","([190], np.float64(141.01170742989063))"
42,"([13, 20, 35, 109, 131, 154, 179, 182, 187, 193, 206, 219, 233, 237], np.float64(90.80534148574874))","([], np.float64(141.16754917821274))"
43,"([8, 31, 32, 39, 50, 73, 82, 90, 93, 94, 146, 178, 184, 205, 211, 220, 229], np.float64(80.67754650996147))","([205], np.float64(153.10381737748293))"
44,"([8, 14, 61, 62, 76, 81, 100, 111, 146, 151, 164, 184, 219, 220, 234, 235], np.float64(1.3613897654419544))","([219], np.float64(134.57033952846913))"
45,"([35, 43, 52, 79, 83, 102, 132, 138, 161, 186, 202, 204, 234, 236, 244, 249], np.float64(122.06667633748613))","([79], np.float64(148.51808075428707))"
46,"([1, 16, 20, 29, 70, 73, 156, 173, 179, 217, 221, 234, 239, 241, 245], np.float64(158.776502568168))","([], np.float64(160.69163437015192))"
47,"([14, 29, 88, 109, 160, 165, 179, 181, 187, 202, 219, 220, 227, 228, 240, 245], np.float64(97.89186060265767))","([179], np.float64(160.7349056226337))"
48,"([41, 46, 64, 67, 90, 116, 138, 159, 161, 162, 167, 168, 192, 209, 216, 247], np.float64(4.3882611644682))","([], np.float64(145.41496020640207))"
49,"([7, 8, 35, 44, 54, 83, 84, 96, 107, 137, 138, 163, 190, 223, 242], np.float64(116.98212219376661))","([137], np.float64(138.8824253515916))"
50,"([28, 50, 52, 64, 88, 90, 92, 93, 125, 128, 139, 142, 165, 170, 197, 198, 240, 248], np.float64(66.72063033617175))","([28], np.float64(138.05850611211542))"
51,"([11, 44, 55, 73, 77, 80, 101, 146, 151, 162, 163, 166, 167, 179, 197, 201, 202, 209, 245], np.float64(38.565532603126776))","([44, 77], np.float64(140.62074584710427))"
52,"([26, 30, 32, 51, 62, 66, 115, 133, 139, 171, 203, 206, 220], np.float64(69.16950554831301))","([], np.float64(155.91061449294932))"
53,"([3, 4, 7, 37, 57, 74, 93, 99, 119, 123, 141, 147, 159, 178, 181, 217, 236], np.float64(40.32606246893942))","([], np.float64(136.8186476950763))"
54,"([17, 30, 52, 92, 96, 99, 126, 133, 152, 154, 202, 205, 212, 225, 227, 234, 237, 240, 243], np.float64(18.96407348136606))","([212], np.float64(142.2753268133225))"
55,"([5, 10, 18, 24, 35, 55, 86, 92, 93, 122, 124, 125, 145, 155, 208, 225, 240], np.float64(1.1366179387785504))","([], np.float64(149.7984322899126))"
56,"([8, 14, 38, 43, 45, 46, 62, 64, 77, 119, 127, 139, 153, 157, 169, 170, 177, 188, 210, 229, 236], np.float64(96.73811025303601))","([153], np.float64(146.76199617544623))"
57,"([3, 43, 54, 107, 134, 145, 148, 150, 163, 187, 197, 209, 213, 228, 230, 245], np.float64(92.76579899764562))","([187], np.float64(135.54004842942237))"
58,"([7, 11, 42, 69, 86, 87, 104, 121, 151, 161, 175, 178, 203, 224, 225, 237], np.float64(0.7769156116962518))","([104, 161], np.float64(143.3629531874552))"
59,"([41, 45, 67, 70, 84, 118, 119, 120, 134, 145, 150, 166, 183, 204, 207, 240], np.float64(77.43925456279432))","([119, 204], np.float64(145.14988945015455))"
60,"([0, 4, 6, 40, 51, 71, 80, 134, 152, 160, 173, 176, 207, 226, 244], np.float64(36.558579297067226))","([], np.float64(139.7215065352886))"
61,"([9, 35, 62, 93, 98, 99, 101, 119, 123, 140, 161, 176, 185, 221, 238, 241], np.float64(8.170741175425068))","([161, 167], np.float64(152.3900136572179))"
62,"([8, 22, 40, 43, 64, 87, 106, 108, 164, 165, 183, 187, 189, 208, 243], np.float64(84.68672951141356))","([164], np.float64(147.16390463381413))"
63,"([19, 35, 38, 41, 45, 76, 86, 101, 119, 121, 136, 148, 155, 158, 204, 232, 235, 247], np.float64(97.81031994729506))","([101, 232], np.float64(134.7424232316956))"
64,"([37, 40, 54, 76, 80, 97, 128, 137, 161, 175, 183, 189, 211, 215, 216, 230, 249], np.float64(135.690784600557))","([], np.float64(156.55643539216027))"
65,"([4, 30, 58, 66, 75, 77, 80, 94, 98, 104, 108, 130, 152, 173, 186, 194], np.float64(3.175738075785513))","([194], np.float64(148.0652611369064))"
66,"([19, 33, 37, 56, 58, 80, 108, 118, 129, 140, 167, 176, 191, 198, 207, 245], np.float64(1.817587689727552))","([13], np.float64(146.32052726700402))"
67,"([5, 14, 47, 50, 68, 71, 74, 116, 119, 126, 190, 211, 225, 227, 234, 247], np.float64(2.7002257804186875))","([], np.float64(151.2801641798768))"
68,"([45, 63, 99, 100, 158, 160, 180, 184, 186, 190, 202, 211, 219, 226, 232, 238], np.float64(2.2444895707342156))","([158], np.float64(145.78125040805003))"
69,"([0, 18, 50, 59, 61, 80, 83, 93, 99, 111, 113, 139, 160, 176, 179, 184, 196, 201, 223, 229, 232], np.float64(105.03044718468033))","([50, 80], np.float64(135.84347106529967))"
70,"([28, 39, 52, 77, 88, 101, 109, 132, 163, 165, 207, 219, 232, 240], np.float64(61.636975435885866))","([28], np.float64(144.19397798162655))"
71,"([50, 52, 67, 70, 82, 88, 90, 96, 98, 99, 116, 139, 151, 181, 183, 201, 211, 214, 241], np.float64(25.185176304410497))","([], np.float64(135.21690845981107))"
72,"([2, 28, 34, 80, 86, 105, 131, 148, 160, 171, 174], np.float64(107.7863723863769))","([80, 131], np.float64(145.49343053812956))"
73,"([15, 58, 63, 69, 82, 88, 99, 129, 144, 188, 194, 198, 241], np.float64(120.14000626928397))","([], np.float64(144.50696658770212))"
74,"([7, 10, 40, 101, 102, 110, 111, 127, 139, 151, 174, 189, 191, 197, 236, 249], np.float64(0.7610086525095361))","([], np.float64(147.00389345295633))"
75,"([26, 32, 43, 65, 81, 90, 94, 117, 120, 177, 191, 216, 221, 230, 235, 240], np.float64(3.4603471687032004))","([177], np.float64(165.84566823892325))"
76,"([20, 23, 56, 62, 74, 76, 93, 95, 96, 101, 130, 187, 197, 202, 212], np.float64(40.7533302719655))","([], np.float64(152.02669985446582))"
77,"([24, 40, 53, 138, 140, 153, 160, 166, 174, 177, 181, 182, 209, 214, 231, 233, 237, 239, 240, 242], np.float64(112.88892659482484))","([], np.float64(128.60119425808693))"
78,"([3, 22, 68, 76, 127, 135, 151, 153, 164, 176, 202, 206, 217, 224, 225, 248], np.float64(3.6729477683724854))","([], np.float64(149.24461740866155))"
79,"([23, 57, 75, 78, 90, 100, 117, 126, 155, 157, 188, 192, 196, 206, 212, 216], np.float64(7.317605163115413))","([90, 212], np.float64(142.39007080502554))"
80,"([30, 47, 53, 95, 103, 113, 115, 120, 153, 161, 169, 197, 201, 209, 231, 244, 247], np.float64(1.059604976898705))","([95], np.float64(143.6090804659987))"
81,"([11, 24, 50, 55, 57, 90, 127, 142, 157, 164, 166, 172, 182, 188, 197, 199, 243], np.float64(1.0048244725633966))","([166], np.float64(146.40184380909386))"
82,"([24, 30, 31, 73, 74, 84, 85, 90, 92, 93, 114, 116, 176, 179, 204, 212], np.float64(0.4436392921096716))","([30, 93], np.float64(137.7201180055584))"
83,"([6, 16, 26, 51, 90, 106, 127, 132, 151, 164, 176, 204, 212, 230], np.float64(163.06830610503602))","([], np.float64(157.9297415350804))"
84,"([26, 28, 47, 79, 98, 112, 116, 140, 143, 172, 198, 202, 213, 244], np.float64(109.75514933458105))","([143], np.float64(144.75366946159681))"
85,"([19, 29, 32, 38, 42, 94, 111, 114, 127, 137, 146, 165, 179, 228, 232, 239, 243], np.float64(44.504092097820596))","([38, 94, 146], np.float64(163.66383569160553))"
86,"([33, 57, 59, 73, 85, 96, 120, 121, 131, 132, 147, 200, 210, 225, 234, 247, 249], np.float64(110.98612644941447))","([], np.float64(147.13066908613087))"
87,"([8, 34, 39, 46, 59, 66, 76, 79, 121, 136, 137, 159, 171, 178, 185, 198, 203, 232, 249], np.float64(60.23649818500705))","([79], np.float64(141.30918029190101))"
88,"([0, 25, 33, 62, 71, 78, 87, 88, 112, 117, 140, 146, 171, 217, 222, 229], np.float64(0.711743976722152))","([0], np.float64(135.15274894901435))"
89,"([18, 19, 65, 122, 140, 168, 177, 186, 188, 210, 221, 225, 242, 245], np.float64(78.96439444892712))","([], np.float64(146.28377165483434))"
90,"([6, 60, 82, 85, 99, 102, 113, 131, 142, 147, 161, 194, 200, 206, 216, 240, 246], np.float64(23.181409537845223))","([], np.float64(145.04260149129223))"
91,"([21, 28, 45, 62, 99, 101, 109, 111, 127, 166, 186, 188, 205, 216, 230], np.float64(156.77892214380938))","([], np.float64(147.79994519062078))"
92,"([2, 8, 12, 19, 26, 33, 104, 106, 109, 122, 133, 153, 166, 198, 200, 213], np.float64(2.0414237289639545))","([], np.float64(146.80166022097234))"
93,"([43, 66, 69, 74, 75, 91, 96, 105, 120, 128, 138, 145, 168, 169, 176, 193, 202, 235], np.float64(110.89549471121467))","([], np.float64(151.3887757444905))"
94,"([28, 60, 68, 79, 80, 103, 122, 142, 155, 163, 177, 183, 187, 201, 204, 212, 221, 236], np.float64(110.10833324150941))","([79], np.float64(155.59269603150292))"
95,"([5, 15, 21, 45, 47, 63, 82, 83, 192, 204, 205, 216, 247, 249], np.float64(104.53250837168848))","([], np.float64(152.52057233470924))"
96,"([2, 11, 28, 36, 58, 59, 71, 80, 84, 113, 122, 131, 149, 150, 200, 206, 214], np.float64(42.24891789989175))","([], np.float64(155.41772698012232))"
97,"([1, 9, 14, 47, 48, 62, 63, 74, 78, 145, 150, 151, 156, 213, 230, 249], np.float64(1.1921335995971765))","([230], np.float64(142.94671719250084))"
98,"([10, 36, 52, 70, 72, 81, 100, 116, 125, 152, 173, 183, 189, 193, 208, 212, 225, 227, 228, 229, 240], np.float64(95.56184129835825))","([240], np.float64(142.4421637924056))"
99,"([3, 30, 38, 71, 111, 117, 146, 156, 166, 175, 178, 186, 196, 205, 225], np.float64(91.0782134818712))","([166], np.float64(145.6303970642218))"
