run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
39,"([27, 43, 102, 119, 172, 187, 202, 205, 230], np.float64(1.9505332614147641))","([119, 172], np.float64(81.90347461158707))"
40,"([51, 60, 73, 102, 128, 184, 213, 221, 245], np.float64(1.0870499224087415))","([73], np.float64(76.0357591237092))"
41,"([36, 53, 60, 61, 102, 135, 162, 170, 244], np.float64(0.8935930496967409))","([135], np.float64(80.76011654143481))"
42,"([14, 88, 114, 118, 141, 161, 212, 214, 233], np.float64(0.11531334700274161))","([], np.float64(75.75979199996993))"
43,"([8, 42, 82, 140, 147, 165, 197, 222, 237], np.float64(2.5348600238312127))","([42, 82, 197], np.float64(80.28882500335918))"
44,"([14, 21, 88, 101, 108, 171, 183, 217, 219], np.float64(1.119714947782676))","([14, 219], np.float64(77.28637913163575))"
45,"([2, 18, 50, 126, 127, 154, 156, 191, 219], np.float64(10.704040804429292))","([], np.float64(82.17606647730025))"
46,"([20, 60, 75, 81, 148, 176, 210, 226, 240], np.float64(0.3723185937634513))","([20, 101, 210, 226, 245], np.float64(72.34483313220639))"
47,"([16, 59, 76, 101, 124, 129, 143, 164, 179], np.float64(0.17578041783460147))","([76, 101], np.float64(88.93940182281261))"
48,"([14, 43, 109, 111, 124, 131, 211, 215, 225], np.float64(0.7187048679737941))","([14, 109], np.float64(76.4378967906328))"
49,"([8, 43, 46, 81, 86, 137, 144, 181, 191], np.float64(4.147039172914812))","([81, 137], np.float64(75.50115879850098))"
50,"([43, 58, 84, 105, 145, 148, 159, 163, 207, 215, 219], np.float64(23.725712642963796))","([105, 159, 215], np.float64(80.35246290406297))"
51,"([7, 22, 35, 69, 113, 122, 156, 193, 199, 230], np.float64(1.4558228564304572))","([156], np.float64(76.5144066276959))"
52,"([53, 116, 151, 170, 172, 204, 215, 223, 231], np.float64(0.8208636162783125))","([151], np.float64(79.29853195821407))"
53,"([31, 51, 59, 71, 79, 110, 184, 207, 216], np.float64(2.4266405252087533))","([207], np.float64(84.80071257281818))"
54,"([41, 44, 45, 84, 98, 115, 132, 140, 156], np.float64(1.8559672076991791))","([41, 132], np.float64(77.79642448138468))"
55,"([31, 53, 61, 83, 84, 92, 175, 186, 231], np.float64(2.9878480428663488))","([92], np.float64(76.11548566586708))"
56,"([22, 59, 95, 106, 124, 226, 232, 246, 247], np.float64(0.20885257029353813))","([59, 226, 246], np.float64(81.89392690862114))"
57,"([21, 65, 68, 114, 120, 129, 188, 220, 234, 243], np.float64(1.2141234293591534))","([], np.float64(87.35428360283592))"
58,"([26, 28, 45, 88, 89, 130, 141, 153, 162], np.float64(0.8929009222980571))","([28, 88], np.float64(88.03331476817446))"
59,"([2, 26, 72, 107, 159, 169, 190, 194, 236], np.float64(1.5409091760632463))","([], np.float64(80.1163228226876))"
60,"([27, 59, 100, 115, 124, 179, 193, 207, 209], np.float64(0.7104225058768172))","([], np.float64(84.09879620575444))"
61,"([105, 109, 126, 129, 133, 174, 204, 210, 245], np.float64(1.0847788926070314))","([129, 245], np.float64(73.33385465579366))"
62,"([38, 108, 153, 154, 161, 210, 212, 222, 238], np.float64(1.6117343708131995))","([], np.float64(80.106893680376))"
63,"([30, 62, 88, 119, 137, 168, 179, 204, 224, 232], np.float64(0.5234217518425243))","([30, 232], np.float64(79.06524667049321))"
64,"([29, 36, 57, 78, 123, 167, 215, 221, 233], np.float64(1.1963123226791006))","([78], np.float64(79.72751895896289))"
65,"([6, 13, 32, 87, 104, 137, 157, 158, 204], np.float64(0.28146328997645725))","([], np.float64(74.03737267215402))"
66,"([2, 18, 31, 88, 94, 118, 172, 184, 215], np.float64(0.5775119687790154))","([88], np.float64(82.67119586370151))"
67,"([35, 66, 87, 106, 180, 189, 210, 216, 249], np.float64(1.1448190529636233))","([216], np.float64(73.67604571324921))"
68,"([31, 40, 60, 62, 102, 143, 156, 159, 220], np.float64(1.7656460502496563))","([102], np.float64(79.03473782441637))"
69,"([10, 18, 42, 106, 119, 123, 222, 225, 249], np.float64(5.802533653420305))","([], np.float64(86.85368980479112))"
70,"([64, 73, 82, 95, 103, 107, 183, 227, 230], np.float64(2.3836522343424527))","([95], np.float64(80.21037278671223))"
71,"([20, 63, 111, 130, 168, 169, 198, 212, 248], np.float64(1.102930025757662))","([63, 169, 212, 248], np.float64(78.60079573532151))"
72,"([20, 22, 32, 73, 76, 100, 120, 179, 181], np.float64(1.0796585633634224))","([20, 181], np.float64(79.89402233965372))"
73,"([20, 37, 51, 84, 122, 160, 207, 220, 243], np.float64(0.454495196461665))","([51, 220], np.float64(71.1864182932492))"
74,"([1, 36, 63, 116, 121, 124, 127, 154, 175], np.float64(1.3716531134261132))","([], np.float64(79.03376134168703))"
75,"([2, 21, 86, 94, 100, 183, 205, 234, 242], np.float64(3.744576256350555))","([234], np.float64(77.37070109080695))"
76,"([12, 20, 65, 102, 116, 117, 125, 162, 173], np.float64(1.3688526397059804))","([117, 125], np.float64(75.8880130313967))"
77,"([47, 60, 126, 147, 192, 204, 223, 248, 249], np.float64(1.8244970902405644))","([], np.float64(84.9543667720452))"
78,"([19, 43, 58, 133, 154, 157, 211, 231, 235], np.float64(0.9527396995111874))","([58, 133], np.float64(80.75708714223983))"
79,"([22, 62, 82, 85, 92, 95, 146, 156, 178, 188], np.float64(2.0569580276044888))","([62, 82], np.float64(85.64134765434655))"
80,"([18, 50, 80, 101, 108, 109, 115, 126, 173], np.float64(6.663431106109346))","([115], np.float64(80.6268353954443))"
81,"([50, 51, 62, 74, 90, 96, 135, 140, 180], np.float64(1.1442838374241011))","([62, 96], np.float64(79.61772281267208))"
82,"([12, 18, 20, 21, 142, 180, 207, 217, 220], np.float64(0.942825627675553))","([12, 217], np.float64(78.21280719665435))"
83,"([3, 25, 119, 151, 170, 177, 178, 209, 244], np.float64(0.4532025229225785))","([177, 209], np.float64(81.87560139383821))"
84,"([0, 5, 48, 56, 89, 108, 169, 229, 238], np.float64(1.359266711186681))","([5], np.float64(79.90123725449318))"
85,"([38, 43, 67, 91, 119, 167, 204, 215, 242], np.float64(0.32857408318275433))","([38, 204, 215], np.float64(75.70408123535523))"
86,"([20, 33, 44, 66, 81, 188, 206, 207, 221], np.float64(1.530996058384335))","([20], np.float64(74.75683294186895))"
87,"([14, 19, 52, 69, 95, 127, 167, 170, 213], np.float64(3.599397182076154))","([69], np.float64(80.70394174990888))"
88,"([13, 18, 34, 55, 144, 164, 183, 231], np.float64(51.017730642671076))","([164], np.float64(79.8743584734801))"
89,"([46, 76, 86, 103, 120, 149, 191, 192, 197], np.float64(2.181304356298017))","([197], np.float64(80.59265292675873))"
90,"([60, 86, 95, 100, 111, 124, 155, 191, 243], np.float64(0.32223314607485654))","([86], np.float64(76.85533770759271))"
91,"([59, 76, 81, 144, 182, 186, 226, 229, 249], np.float64(1.233874754993734))","([], np.float64(73.08778694509354))"
92,"([24, 30, 45, 112, 126, 130, 133, 177, 233], np.float64(1.3690525377309413))","([30, 130], np.float64(76.78783716912451))"
93,"([22, 41, 63, 129, 133, 145, 197, 204, 232], np.float64(0.17669099529433066))","([145], np.float64(87.18289960759371))"
94,"([19, 31, 97, 112, 131, 139, 148, 153, 228], np.float64(0.10447176239861516))","([31], np.float64(78.30942414403587))"
95,"([77, 91, 157, 191, 200, 221, 236], np.float64(50.7351249930555))","([77, 91], np.float64(76.99147758673728))"
96,"([43, 54, 63, 79, 190, 203, 208, 219, 226], np.float64(2.7769745501178815))","([63, 219], np.float64(81.0071862401914))"
97,"([5, 11, 38, 72, 91, 106, 179, 199, 222], np.float64(0.25263789815141746))","([91, 199], np.float64(76.3679989887661))"
98,"([9, 29, 36, 72, 127, 134, 162, 190, 218], np.float64(1.5830559384288818))","([127, 190], np.float64(79.88064519522796))"
99,"([33, 78, 82, 130, 170, 222, 225, 229, 235], np.float64(4.258536352532135))","([222], np.float64(82.0938429029436))"
