run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
25,"([6, 11, 12, 32, 33, 56, 82, 83, 87, 89, 93, 101, 134, 145, 148, 155, 174, 179, 200, 220, 225, 230, 234, 235], np.float64(221.23129683336137))","([], np.float64(213.84246952423499))"
26,"([4, 9, 12, 32, 49, 53, 62, 80, 84, 88, 105, 106, 149, 150, 174, 194, 220], np.float64(225.84208590487071))","([], np.float64(200.96971830583027))"
27,"([14, 28, 31, 32, 48, 58, 67, 78, 87, 90, 95, 111, 123, 126, 127, 128, 138, 150, 188, 205, 209, 228, 234, 247], np.float64(71.92309125369115))","([], np.float64(205.56157491292174))"
28,"([3, 6, 8, 23, 35, 39, 40, 41, 52, 87, 96, 115, 117, 131, 147, 171, 172, 174, 189, 198, 204, 210, 212, 223], np.float64(153.65558714125626))","([], np.float64(186.20512037749185))"
29,"([8, 9, 26, 40, 45, 58, 62, 84, 86, 87, 96, 97, 100, 113, 139, 169, 203, 206, 211, 236, 241, 244], np.float64(104.04108510894392))","([241], np.float64(184.5410476554024))"
30,"([15, 36, 42, 71, 73, 93, 101, 113, 115, 117, 150, 163, 191, 206, 209, 246], np.float64(118.46116707156625))","([42], np.float64(191.86730962414836))"
31,"([11, 35, 36, 39, 51, 77, 81, 95, 97, 103, 114, 119, 140, 169, 184, 185, 186, 189, 191, 199, 205, 212, 219, 230, 238, 243, 246], np.float64(152.94577390712303))","([36, 186, 191], np.float64(205.5996496825706))"
32,"([38, 50, 52, 60, 66, 70, 74, 75, 77, 98, 124, 133, 145, 153, 157, 160, 166, 181, 215], np.float64(179.84734911164227))","([], np.float64(191.35264374089155))"
33,"([2, 27, 36, 57, 60, 79, 80, 88, 118, 121, 127, 128, 132, 143, 147, 151, 160, 172, 188, 195, 219, 220], np.float64(152.79635723622496))","([2], np.float64(186.91550095001332))"
34,"([7, 19, 23, 39, 41, 53, 56, 60, 65, 71, 78, 119, 128, 137, 139, 151, 170, 185, 199, 203, 216], np.float64(112.76434851817054))","([167], np.float64(204.9921078004636))"
35,"([8, 13, 17, 22, 26, 32, 50, 77, 79, 80, 81, 83, 85, 87, 89, 105, 116, 121, 136, 159, 189, 195, 201, 202, 203, 206, 221], np.float64(129.0872612972188))","([83], np.float64(179.4858916606635))"
36,"([15, 18, 27, 33, 36, 48, 58, 76, 103, 122, 129, 150, 164, 193, 200, 205, 229], np.float64(148.09686758477096))","([36], np.float64(198.16387500045244))"
37,"([18, 54, 62, 71, 78, 82, 91, 94, 129, 131, 138, 143, 166, 171, 183, 188, 198, 234, 237, 245], np.float64(195.29648045674148))","([94], np.float64(179.0184422203907))"
38,"([5, 26, 40, 50, 128, 130, 172, 183, 189, 194, 198, 200, 213, 234, 236, 238], np.float64(171.2110501655165))","([183], np.float64(185.29037368167562))"
39,"([15, 67, 80, 84, 101, 112, 124, 134, 139, 152, 153, 167, 169, 173, 183, 210, 225], np.float64(220.54663638088522))","([], np.float64(186.91300769846734))"
40,"([10, 13, 14, 21, 24, 30, 41, 52, 70, 76, 84, 97, 106, 117, 136, 146, 158, 160, 168, 172, 175, 182, 210, 226, 243], np.float64(164.49779238011158))","([146], np.float64(179.88702393899516))"
41,"([13, 18, 46, 52, 60, 72, 75, 76, 89, 94, 101, 137, 140, 155, 176, 188, 189, 193, 194, 224], np.float64(180.5608905908876))","([], np.float64(200.6639877727352))"
42,"([0, 17, 63, 64, 91, 130, 146, 154, 163, 168, 170, 209, 224, 248], np.float64(225.6865539016793))","([], np.float64(180.26875478631126))"
43,"([6, 16, 22, 26, 35, 42, 51, 55, 73, 104, 117, 120, 130, 134, 136, 158, 165, 176, 182, 209, 219, 226, 243, 247, 248], np.float64(182.1754870458945))","([243], np.float64(180.8123451558567))"
44,"([10, 12, 26, 39, 45, 55, 60, 79, 81, 91, 101, 103, 104, 110, 114, 115, 137, 150, 156, 158, 175, 193, 220, 223], np.float64(177.00304198053658))","([39], np.float64(176.39463665253453))"
45,"([3, 9, 23, 24, 27, 42, 51, 57, 69, 71, 91, 93, 115, 134, 162, 164, 193, 225, 233], np.float64(199.77307060311588))","([], np.float64(187.1207179084879))"
46,"([6, 9, 18, 38, 43, 53, 64, 69, 75, 90, 96, 115, 135, 137, 139, 148, 167, 178, 193, 217, 222, 223, 229, 234, 237], np.float64(86.71151864506456))","([], np.float64(189.13735660113))"
47,"([15, 31, 41, 43, 52, 55, 56, 61, 64, 66, 75, 85, 100, 111, 114, 115, 134, 142, 157, 160, 171, 172, 209, 221], np.float64(122.10107402982543))","([], np.float64(177.7393900118368))"
48,"([6, 16, 26, 61, 82, 83, 98, 115, 135, 139, 144, 157, 212, 220, 230, 233], np.float64(132.0297899153148))","([], np.float64(185.39102607609448))"
49,"([0, 16, 19, 24, 25, 35, 36, 63, 74, 80, 81, 84, 115, 119, 121, 127, 131, 142, 149, 184, 202, 207, 241, 246, 247], np.float64(158.83469987868278))","([], np.float64(188.59035014176462))"
50,"([1, 15, 25, 27, 32, 44, 45, 61, 81, 92, 96, 104, 113, 114, 119, 120, 138, 155, 178, 183, 223, 243], np.float64(178.6143681505365))","([], np.float64(172.15038693072572))"
51,"([11, 31, 54, 88, 89, 110, 119, 143, 157, 160, 170, 181, 199, 207, 208, 211, 216, 236, 245], np.float64(136.42163057161972))","([], np.float64(181.51810089936345))"
52,"([3, 20, 29, 40, 42, 43, 62, 79, 86, 95, 107, 112, 162, 183, 184, 193, 202, 237, 247], np.float64(190.86990167913277))","([], np.float64(193.0345657094315))"
53,"([2, 3, 17, 28, 38, 43, 54, 58, 73, 77, 83, 95, 122, 191, 201, 207, 225, 226, 227, 245, 246], np.float64(0.8782772232100787))","([207], np.float64(207.1700997599575))"
54,"([8, 9, 10, 24, 27, 43, 61, 75, 88, 103, 118, 119, 123, 131, 144, 150, 174, 177, 182, 218, 225, 248], np.float64(126.55331752085415))","([], np.float64(183.49146172429568))"
55,"([14, 23, 41, 43, 45, 55, 73, 74, 77, 81, 84, 102, 121, 122, 135, 157, 166, 222], np.float64(100.30872510115252))","([84], np.float64(192.5499778657308))"
56,"([42, 43, 54, 57, 60, 76, 131, 135, 146, 164, 167, 172, 202, 205, 208, 217, 225, 227], np.float64(130.27045336005142))","([], np.float64(193.35590174440344))"
57,"([0, 5, 11, 20, 23, 27, 52, 62, 79, 87, 96, 100, 117, 121, 140, 145, 157, 158, 171, 209, 210, 220, 222, 234, 242], np.float64(141.97610991006923))","([], np.float64(207.88646932883316))"
58,"([23, 26, 40, 63, 68, 83, 84, 113, 115, 122, 128, 133, 147, 184, 192, 194, 225], np.float64(162.67640143812505))","([83], np.float64(187.15300826252363))"
59,"([48, 74, 79, 85, 91, 92, 104, 106, 108, 117, 125, 129, 130, 131, 173, 191, 196, 199, 214, 228, 229, 237, 238], np.float64(129.00827284270923))","([229], np.float64(188.995567782468))"
60,"([5, 7, 30, 46, 50, 63, 69, 70, 72, 84, 89, 97, 125, 128, 182], np.float64(174.538872025104))","([63], np.float64(196.9545543223321))"
61,"([18, 30, 38, 50, 52, 108, 143, 157, 180, 183, 233], np.float64(206.43327514193624))","([], np.float64(201.901082332673))"
62,"([18, 23, 38, 43, 68, 101, 102, 113, 115, 117, 130, 139, 141, 147, 148, 153, 172, 176, 178, 216], np.float64(199.1309133867146))","([], np.float64(183.9610946396988))"
63,"([17, 24, 30, 39, 63, 82, 105, 111, 116, 124, 128, 142, 155, 157, 165, 170, 176, 186, 220, 228], np.float64(156.2217371485984))","([], np.float64(200.66889642895256))"
64,"([19, 23, 49, 69, 89, 101, 103, 107, 149, 150, 154, 167, 172, 178, 188, 191, 213, 215, 221, 230, 231, 247], np.float64(150.0202777784148))","([], np.float64(176.13215863666704))"
65,"([3, 4, 13, 43, 70, 71, 83, 96, 109, 121, 131, 133, 136, 172, 216, 225, 230, 245], np.float64(189.44751481727477))","([], np.float64(192.87250901582766))"
66,"([61, 62, 63, 68, 81, 105, 110, 119, 132, 167, 185, 187, 203, 210, 221], np.float64(139.33048243137725))","([167, 185], np.float64(192.09349111274705))"
67,"([0, 72, 86, 97, 113, 169, 177, 208, 210, 229, 233, 249], np.float64(165.4140716585143))","([], np.float64(195.04636049153987))"
68,"([1, 11, 23, 39, 75, 83, 86, 90, 92, 117, 145, 162, 178, 179, 182, 190, 194, 198, 202, 204, 207, 208, 214, 237], np.float64(126.72193428921967))","([], np.float64(193.6135301227024))"
69,"([26, 28, 30, 35, 50, 55, 89, 94, 97, 101, 105, 165, 198, 203, 209, 213, 215, 224, 226, 236, 237, 248], np.float64(157.7106956421021))","([], np.float64(218.29845193628373))"
70,"([45, 73, 143, 147, 156, 170, 188, 194, 200, 209, 212, 232], np.float64(188.75186526327312))","([212], np.float64(188.25341535687807))"
71,"([21, 29, 37, 59, 73, 86, 95, 98, 114, 119, 121, 149, 150, 157, 158, 164, 165, 172, 177, 188, 191, 196, 214, 218, 230, 233, 239], np.float64(161.79268087659432))","([230], np.float64(208.08300672514846))"
72,"([14, 21, 23, 28, 63, 74, 79, 89, 123, 147, 157, 168, 182, 183, 186, 224, 232, 235, 238, 247], np.float64(125.4728862010998))","([14], np.float64(201.78556246170814))"
73,"([5, 6, 8, 13, 19, 31, 38, 54, 56, 108, 127, 141, 143, 161, 169, 179, 201, 204, 214, 220], np.float64(64.1461177813747))","([13, 201], np.float64(190.90390715227426))"
74,"([28, 34, 36, 58, 75, 76, 79, 82, 101, 119, 135, 149, 163, 181, 189, 209, 231, 239, 246], np.float64(165.36851598340786))","([], np.float64(205.50227372692845))"
75,"([28, 32, 58, 67, 73, 82, 85, 88, 105, 120, 130, 147, 155, 165, 171, 183, 238, 244, 249], np.float64(172.10005833891628))","([105], np.float64(193.24962124549248))"
76,"([13, 16, 17, 25, 34, 53, 73, 107, 117, 121, 126, 137, 154, 182, 190, 195, 213, 219, 238], np.float64(142.7067704391093))","([73], np.float64(187.1482421986687))"
77,"([7, 13, 18, 36, 48, 65, 96, 109, 114, 115, 125, 130, 142, 176, 186, 202, 213, 214, 220, 232, 234], np.float64(1.008077723215791))","([], np.float64(200.84083671890224))"
78,"([10, 28, 46, 52, 57, 63, 78, 84, 88, 100, 112, 126, 136, 137, 138, 139, 145, 159, 165, 185, 191, 194, 203, 208, 217, 228], np.float64(130.06328228157767))","([], np.float64(192.0410859278476))"
79,"([3, 13, 15, 31, 36, 38, 49, 59, 76, 106, 107, 119, 127, 137, 153, 162, 168, 182, 189, 197, 201, 248], np.float64(142.2022319640278))","([36], np.float64(190.53186631585214))"
80,"([1, 2, 14, 22, 23, 38, 39, 50, 55, 58, 74, 85, 101, 133, 139, 163, 177, 186, 199, 202, 208, 212, 226, 243], np.float64(84.92037455857609))","([], np.float64(202.1359747022766))"
81,"([23, 24, 28, 42, 74, 79, 96, 111, 127, 134, 135, 153, 155, 191, 209, 210, 228, 237, 245], np.float64(189.45195674390956))","([], np.float64(207.1650766016104))"
82,"([0, 2, 14, 37, 48, 52, 82, 83, 94, 96, 105, 128, 151, 153, 156, 170, 179, 190, 193, 204, 212, 213], np.float64(182.21872605675924))","([], np.float64(202.74582605351222))"
83,"([9, 13, 15, 27, 32, 40, 48, 74, 94, 100, 103, 133, 135, 137, 141, 147, 157, 165, 181, 206, 219, 231], np.float64(113.9452068607956))","([27, 94], np.float64(176.557583843482))"
84,"([6, 69, 75, 82, 104, 107, 116, 121, 131, 142, 152, 155, 167, 168, 186, 189, 228, 234, 238], np.float64(143.60777102336192))","([152], np.float64(185.89688069334593))"
85,"([11, 13, 33, 40, 63, 75, 96, 125, 131, 132, 140, 152, 162, 170, 173, 182, 193, 205, 208, 225, 246], np.float64(129.69404610912434))","([125], np.float64(195.99811230079422))"
86,"([30, 47, 70, 73, 78, 92, 99, 112, 125, 131, 141, 150, 155, 159, 164, 179, 182, 187, 188, 202, 209, 222], np.float64(173.93784753409284))","([131], np.float64(202.03544542432522))"
87,"([15, 16, 48, 51, 57, 81, 87, 88, 90, 96, 100, 103, 105, 115, 129, 133, 137, 153, 163, 170, 175], np.float64(104.60255287768504))","([100], np.float64(190.54971771253227))"
88,"([2, 3, 9, 15, 34, 55, 57, 60, 65, 129, 135, 147, 161, 166, 173, 185, 207, 209, 212, 225], np.float64(179.613907246201))","([], np.float64(194.17767054920316))"
89,"([18, 34, 36, 42, 44, 74, 75, 77, 78, 86, 88, 119, 121, 122, 172, 184, 197, 222, 229, 230, 232, 238, 248], np.float64(134.23253587990718))","([119], np.float64(186.48271229807122))"
90,"([23, 32, 50, 57, 72, 75, 78, 95, 117, 121, 136, 141, 153, 178, 186, 199, 212, 228, 237, 242], np.float64(52.67870084771258))","([178], np.float64(193.8325547147228))"
91,"([4, 49, 65, 70, 73, 75, 76, 79, 81, 102, 107, 119, 127, 135, 137, 139, 143, 160, 175, 179, 195, 211, 225, 230, 232], np.float64(124.41963464335406))","([], np.float64(195.72506294459419))"
92,"([7, 9, 10, 33, 36, 50, 57, 74, 83, 88, 93, 95, 105, 121, 135, 165, 184, 185, 221, 235], np.float64(149.29199894495426))","([121], np.float64(194.59833379380498))"
93,"([20, 41, 52, 53, 59, 71, 72, 99, 112, 117, 127, 142, 144, 177, 188, 215, 223, 227, 237, 240], np.float64(31.082183524295264))","([], np.float64(187.67902614220972))"
94,"([13, 17, 30, 32, 58, 65, 102, 105, 115, 122, 129, 135, 177, 188, 245], np.float64(199.22534377826238))","([115], np.float64(194.72855066076724))"
95,"([18, 23, 31, 42, 59, 76, 79, 91, 131, 141, 148, 156, 159, 172, 177, 183, 200, 205, 219, 233, 234, 237, 242, 245], np.float64(146.4949510550106))","([183], np.float64(179.0637092040521))"
96,"([0, 1, 5, 28, 65, 91, 96, 97, 138, 146, 186, 197, 207, 241, 243, 244], np.float64(126.3781307401163))","([], np.float64(185.70212756575765))"
97,"([1, 7, 32, 51, 56, 75, 123, 131, 142, 168, 171, 186, 194, 202, 218], np.float64(188.00531447095167))","([194], np.float64(182.77933423423917))"
98,"([13, 17, 18, 19, 31, 41, 68, 98, 102, 112, 117, 133, 135, 145, 164, 171, 179, 180, 200, 201, 204, 219, 220, 229, 234, 245, 246], np.float64(94.42196280734005))","([13], np.float64(181.19897461130444))"
99,"([5, 30, 35, 37, 44, 46, 75, 77, 80, 93, 127, 134, 163, 175, 181, 185, 209, 211, 212, 237, 244], np.float64(137.98877288617246))","([212], np.float64(188.3061125487765))"
