run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
29,"([36, 153], np.float64(0.4405157506707287))","([36, 153], np.float64(12.681726387459573))"
30,"([40, 225], np.float64(0.42073310494003513))","([40, 225], np.float64(11.674020552506851))"
31,"([113, 115], np.float64(0.3733779247990108))","([113, 115], np.float64(12.603424532719243))"
32,"([162, 178], np.float64(0.23556186367089035))","([162, 178], np.float64(11.06185076843412))"
33,"([201, 208], np.float64(0.17536216427906176))","([201, 208], np.float64(10.832351564907096))"
34,"([124, 142], np.float64(0.295426260924702))","([124, 142], np.float64(14.721131692761759))"
35,"([25, 113], np.float64(0.21187833840829887))","([25, 113], np.float64(10.747204472832546))"
36,"([29, 199], np.float64(0.18475955965656768))","([29, 199], np.float64(13.108980819773802))"
37,"([126, 230], np.float64(0.4114972956392229))","([126, 230], np.float64(13.643459730829552))"
38,"([31, 40], np.float64(0.2785901441742312))","([31, 40], np.float64(10.389211963108494))"
39,"([25, 30], np.float64(0.3998540906375339))","([25, 30], np.float64(12.463304156835077))"
40,"([40, 202], np.float64(0.21087419281417336))","([40, 202], np.float64(12.044945114691773))"
41,"([110, 171], np.float64(0.23553779057994736))","([110, 171], np.float64(10.191382393809677))"
42,"([43, 189], np.float64(0.337264359643337))","([43, 189], np.float64(11.167004013316035))"
43,"([66, 102], np.float64(0.155169396822031))","([66, 102], np.float64(13.194354538794949))"
44,"([37, 208], np.float64(0.4169052775140182))","([37, 208], np.float64(12.632374735219022))"
45,"([9, 156], np.float64(0.21877202198642026))","([9, 156], np.float64(12.899522704004095))"
46,"([88, 210], np.float64(0.3331753607079465))","([88, 210], np.float64(11.806851136369561))"
47,"([66, 108], np.float64(0.9278941395939259))","([66, 108], np.float64(12.945482112106962))"
48,"([190, 200], np.float64(0.1619940314693673))","([190, 200], np.float64(10.747468657889662))"
49,"([76, 115], np.float64(0.20110139979496516))","([76, 115], np.float64(11.810724475926625))"
50,"([34, 62], np.float64(0.3646919370414847))","([34, 62], np.float64(10.513031652818603))"
51,"([41, 166], np.float64(0.23111365988766056))","([41, 166], np.float64(12.36655737315739))"
52,"([236, 244], np.float64(0.23063774506754567))","([236, 244], np.float64(11.821506623148604))"
53,"([15, 76], np.float64(0.29454403199385687))","([15, 76], np.float64(11.72941135295479))"
54,"([6, 33], np.float64(0.27493225826210277))","([6, 33], np.float64(11.810407410539895))"
55,"([0, 76], np.float64(0.2982857475946928))","([0, 76], np.float64(10.824196261972286))"
56,"([51, 145], np.float64(0.2532113150247804))","([51, 145], np.float64(11.088756776891369))"
57,"([3, 149], np.float64(0.20147409064677257))","([3, 149], np.float64(13.767363233511881))"
58,"([11, 135], np.float64(0.4823792741755944))","([11, 135], np.float64(12.3396737360151))"
59,"([198, 236], np.float64(0.42617414898479644))","([198, 236], np.float64(12.69696845743606))"
60,"([121, 174], np.float64(0.5072291250880586))","([121, 174], np.float64(12.263115270033634))"
61,"([8, 99], np.float64(0.29748226396880717))","([8, 99], np.float64(12.836067847971455))"
62,"([205, 210], np.float64(0.19365173515748843))","([205, 210], np.float64(10.80570362688873))"
63,"([64, 154], np.float64(0.21054406027171485))","([64, 154], np.float64(12.359286880042797))"
64,"([181, 187], np.float64(0.4517695450753891))","([181, 187], np.float64(11.552612336420435))"
65,"([24, 216], np.float64(0.5119794846209407))","([24, 216], np.float64(11.670542482838009))"
66,"([165, 205], np.float64(0.17900244514893962))","([165, 205], np.float64(13.030049047103278))"
67,"([67, 197], np.float64(0.33278237605877464))","([67, 197], np.float64(12.04917882284329))"
68,"([119, 184], np.float64(0.22520934622930025))","([119, 184], np.float64(12.614867284653974))"
69,"([33, 226], np.float64(0.2905942563896163))","([33, 226], np.float64(12.569120803044603))"
70,"([36, 150], np.float64(0.24343534330143207))","([36, 150], np.float64(12.22966714955061))"
71,"([36, 234], np.float64(0.3211641569671898))","([36, 234], np.float64(11.605346162419776))"
72,"([41, 59], np.float64(0.34347529209770017))","([41, 59], np.float64(13.089145436963554))"
73,"([139, 160], np.float64(0.8132123934693342))","([139, 160], np.float64(13.861707780500627))"
74,"([222, 225], np.float64(0.15955563857551094))","([222, 225], np.float64(12.740675560622854))"
75,"([10, 119], np.float64(0.7499319459334232))","([10, 119], np.float64(12.58101621221211))"
76,"([45, 120], np.float64(0.9531361954184452))","([45, 120], np.float64(12.482235881171238))"
77,"([78, 185], np.float64(0.4355129731805135))","([78, 185], np.float64(12.660044507792286))"
78,"([43, 82], np.float64(0.18207934068713708))","([43, 82], np.float64(12.243695414110714))"
79,"([108, 223], np.float64(0.6367201578190327))","([108, 223], np.float64(12.479376308886499))"
80,"([72, 234], np.float64(0.23015050483994554))","([72, 234], np.float64(12.620301033237723))"
81,"([151, 204], np.float64(0.220103018427205))","([151, 204], np.float64(10.827784126014256))"
82,"([22, 230], np.float64(0.8446051549311876))","([22, 230], np.float64(11.517447602892709))"
83,"([144, 148], np.float64(0.3662898031878557))","([144, 148], np.float64(12.33781813021463))"
84,"([14, 204], np.float64(0.14852077076919706))","([14, 204], np.float64(13.243110569289588))"
85,"([107, 115], np.float64(0.28535482937291207))","([107, 115], np.float64(13.230539407787273))"
86,"([47, 237], np.float64(0.5657104682514482))","([47, 237], np.float64(12.107039749864065))"
87,"([189, 202], np.float64(0.2735794927057567))","([189, 202], np.float64(10.324498494351294))"
88,"([9, 20], np.float64(0.31132466077193854))","([9, 20], np.float64(12.616593679106275))"
89,"([210, 241], np.float64(0.32907719241868166))","([210, 241], np.float64(11.431851618425233))"
90,"([136, 155], np.float64(0.19317050759433044))","([136, 155], np.float64(11.360799841411552))"
91,"([148, 214], np.float64(0.2077371023829659))","([148, 214], np.float64(11.710148939346645))"
92,"([198, 217], np.float64(0.6445893949545095))","([198, 217], np.float64(10.939119939460811))"
93,"([14, 237], np.float64(0.3745313368894898))","([14, 237], np.float64(12.193152402271567))"
94,"([14, 31], np.float64(0.5951631822862096))","([14, 31], np.float64(12.52639663541238))"
95,"([24, 108], np.float64(0.5291627967372331))","([24, 108], np.float64(12.341307315568304))"
96,"([74, 131], np.float64(0.16725614205302808))","([74, 131], np.float64(11.562623428289102))"
97,"([60, 78], np.float64(1.3304759505209458))","([60, 78], np.float64(11.247438548796971))"
98,"([85, 190], np.float64(0.16398990115458872))","([85, 190], np.float64(11.914091627337177))"
99,"([199, 238], np.float64(0.6018408793513227))","([199, 238], np.float64(12.132725041349284))"
