run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
37,"([2, 15, 38, 42, 43, 45, 63, 72, 96, 112, 132, 146, 157, 165, 168, 177, 181, 197, 200], np.float64(166.51864470109203))","([], np.float64(166.41500119666063))"
38,"([0, 13, 52, 97, 101, 107, 114, 142, 146, 151, 172, 180, 190, 195, 198, 201, 206, 217, 227, 247], np.float64(80.62362115912623))","([], np.float64(169.28961155060074))"
39,"([3, 6, 31, 36, 60, 85, 119, 157, 168, 173, 181, 184, 194, 202, 211, 233, 236], np.float64(187.67830699633532))","([], np.float64(167.6233081709821))"
40,"([1, 5, 24, 25, 37, 64, 70, 86, 104, 126, 154, 166, 172, 177, 202, 215, 217, 224, 227, 228, 246], np.float64(150.84276517696063))","([], np.float64(150.03678427120386))"
41,"([14, 37, 41, 43, 77, 107, 112, 127, 139, 151, 155, 174, 179, 197, 221, 231], np.float64(142.80910158837378))","([221], np.float64(160.8054003708408))"
42,"([3, 51, 82, 106, 109, 119, 125, 134, 138, 164, 168, 171, 186, 199, 209, 221, 238, 243], np.float64(92.79320723935504))","([], np.float64(190.28002125227823))"
43,"([24, 27, 37, 59, 62, 63, 75, 77, 114, 117, 129, 137, 152, 154, 159, 194, 221, 229, 234, 236], np.float64(117.04878040038662))","([], np.float64(158.61441974069186))"
44,"([14, 15, 29, 30, 33, 34, 55, 96, 126, 143, 146, 185, 195, 205, 213], np.float64(171.8223164492469))","([], np.float64(174.09771649425116))"
45,"([1, 2, 7, 47, 68, 100, 119, 137, 140, 141, 175, 176, 189, 191, 196, 197, 209, 238], np.float64(3.9341150298441447))","([119, 165], np.float64(156.51069824899145))"
46,"([1, 11, 33, 50, 51, 63, 108, 112, 124, 126, 154, 162, 163, 190, 209, 215, 240, 242], np.float64(5.861061204849398))","([], np.float64(169.20093111948833))"
47,"([19, 24, 38, 48, 52, 60, 72, 89, 138, 146, 191, 231, 240], np.float64(122.09451095286866))","([24], np.float64(167.1021195328135))"
48,"([0, 22, 30, 36, 37, 47, 59, 64, 80, 87, 96, 114, 119, 125, 134, 157, 171, 249], np.float64(2.2677046887645407))","([155], np.float64(164.30019906159288))"
49,"([6, 10, 26, 39, 43, 49, 51, 60, 70, 81, 83, 85, 89, 91, 120, 149, 160, 170, 177, 185, 192, 210, 216, 219, 243, 249], np.float64(71.97169561098126))","([], np.float64(165.95152804322436))"
50,"([22, 28, 41, 62, 78, 100, 108, 123, 127, 143, 145, 151, 154, 158, 173, 178, 185, 231, 234], np.float64(52.991091814288694))","([127], np.float64(167.04344601192327))"
51,"([0, 12, 24, 29, 36, 38, 48, 54, 59, 64, 69, 70, 75, 89, 97, 143, 186, 203, 204, 211, 221, 236, 248], np.float64(70.28324763567605))","([221], np.float64(158.8140172969075))"
52,"([30, 32, 33, 34, 42, 46, 65, 67, 99, 107, 159, 160, 183, 191, 202, 224, 227], np.float64(158.29536589544546))","([107], np.float64(158.32494560750277))"
53,"([40, 50, 68, 72, 76, 101, 103, 110, 130, 164, 185, 186, 190, 203, 224, 226], np.float64(85.21680154469325))","([224], np.float64(173.66267659909823))"
54,"([22, 27, 45, 58, 73, 78, 114, 141, 152, 164, 170, 172, 179, 180, 190, 201, 243, 244], np.float64(5.512183560813235))","([27, 155], np.float64(182.9224805460927))"
55,"([12, 14, 20, 27, 29, 37, 60, 68, 79, 83, 97, 101, 109, 117, 142, 164, 167, 180, 184, 205, 218, 220, 221, 227], np.float64(102.3567736612643))","([164], np.float64(156.69141581194944))"
56,"([5, 6, 29, 35, 54, 74, 82, 96, 100, 108, 110, 113, 127, 138, 149, 165, 168, 174, 191, 192, 207, 222, 234], np.float64(150.4542902437931))","([29, 168], np.float64(162.35936009634628))"
57,"([0, 1, 4, 27, 51, 53, 58, 63, 98, 109, 130, 142, 153, 175, 178], np.float64(161.41406673024647))","([], np.float64(151.38663964237028))"
58,"([1, 7, 12, 14, 36, 43, 46, 47, 87, 119, 127, 141, 142, 145, 156, 164, 166, 194, 217, 229, 245], np.float64(139.17681450446474))","([87], np.float64(158.80293645684364))"
59,"([1, 14, 18, 22, 97, 103, 105, 119, 128, 145, 151, 159, 164, 168, 175, 177, 192, 212, 222, 232, 246], np.float64(74.32497867763678))","([], np.float64(150.5750485179945))"
60,"([1, 13, 28, 39, 50, 67, 68, 87, 101, 104, 110, 116, 118, 138, 141, 145, 162, 195, 225], np.float64(139.33452075297762))","([], np.float64(164.68129123071927))"
61,"([34, 57, 63, 67, 75, 78, 79, 89, 112, 168, 189, 200, 201, 215, 228, 240, 249], np.float64(142.97461344439083))","([], np.float64(175.85188202099582))"
62,"([13, 25, 57, 107, 126, 128, 129, 131, 152, 154, 157, 168, 176, 214, 217, 219, 221, 233, 245], np.float64(72.04157909321509))","([], np.float64(179.9108725284725))"
63,"([22, 35, 76, 82, 89, 98, 116, 122, 149, 151, 160, 177, 181, 191, 193, 196, 202, 213, 221, 234, 240], np.float64(129.58258776747846))","([240], np.float64(159.91442538128))"
64,"([19, 35, 56, 80, 103, 106, 128, 130, 136, 155, 158, 219, 245], np.float64(99.01370952821523))","([], np.float64(149.4350216016871))"
65,"([7, 24, 26, 36, 40, 42, 64, 69, 74, 103, 106, 110, 118, 136, 151, 155, 178, 196, 208, 213, 216, 222], np.float64(33.5005058255708))","([208], np.float64(171.22538634146795))"
66,"([9, 36, 46, 51, 55, 91, 117, 126, 146, 157, 158, 167, 191, 199, 209, 215, 222, 223], np.float64(38.92937922244219))","([], np.float64(175.2399202246102))"
67,"([1, 35, 50, 55, 60, 69, 76, 91, 98, 107, 114, 117, 129, 131, 160, 163, 188, 198, 211, 219, 231], np.float64(57.88923189424683))","([], np.float64(154.4979063519378))"
68,"([10, 39, 64, 125, 129, 131, 138, 144, 171, 198, 201, 216, 229, 231, 240], np.float64(84.34860359051984))","([], np.float64(167.18402152942278))"
69,"([4, 12, 24, 41, 48, 68, 87, 88, 93, 100, 109, 119, 141, 180, 183, 192, 212, 213, 218], np.float64(113.03113651407304))","([109, 192], np.float64(156.71390171589246))"
70,"([7, 15, 17, 42, 55, 77, 83, 92, 116, 122, 144, 149, 157, 202, 215, 221, 232, 235], np.float64(0.7690671920010266))","([202], np.float64(169.5411271244909))"
71,"([2, 3, 15, 21, 50, 66, 98, 100, 117, 139, 140, 161, 178, 192, 202, 203, 204, 230, 231, 243], np.float64(136.10092410907058))","([203], np.float64(181.14753763720898))"
72,"([0, 14, 37, 61, 90, 94, 98, 119, 128, 166, 171, 175, 195, 202, 209, 216, 230, 248], np.float64(0.33112065841975563))","([], np.float64(174.1226175833669))"
73,"([0, 5, 25, 52, 54, 61, 77, 83, 122, 155, 168, 171, 194, 227, 238, 244], np.float64(150.26224457888867))","([25], np.float64(165.21642542244325))"
74,"([1, 3, 4, 33, 34, 64, 69, 100, 113, 120, 125, 135, 140, 169, 185, 209, 216, 232, 248], np.float64(3.844875801862143))","([], np.float64(153.4478405579978))"
75,"([36, 49, 96, 98, 120, 124, 136, 147, 175, 192, 221, 230, 242, 246], np.float64(105.00233137754823))","([98, 221], np.float64(153.61164827445924))"
76,"([10, 13, 28, 40, 53, 64, 75, 113, 114, 128, 139, 189, 192, 198, 217, 222, 224, 236], np.float64(107.0485469122155))","([75, 198, 217], np.float64(159.8070494851001))"
77,"([31, 34, 48, 49, 67, 75, 78, 84, 88, 102, 103, 143, 155, 191, 192, 218, 245, 248], np.float64(175.29526138937567))","([88], np.float64(181.76177642206068))"
78,"([14, 31, 37, 54, 67, 118, 143, 157, 173, 181, 189, 201, 217, 224, 248], np.float64(113.42559681795375))","([173], np.float64(165.22182344272943))"
79,"([14, 22, 26, 32, 35, 66, 75, 97, 107, 117, 118, 125, 127, 136, 140, 163, 188, 190, 198], np.float64(101.39442149539764))","([198], np.float64(158.12540490252977))"
80,"([11, 22, 36, 40, 48, 76, 84, 93, 95, 124, 127, 128, 142, 193, 205, 209, 213, 245], np.float64(1.9992614493048364))","([], np.float64(172.10609999995972))"
81,"([0, 5, 14, 43, 67, 87, 120, 121, 126, 155, 184, 186, 192, 202, 205, 210, 231, 234, 245], np.float64(173.45488714778634))","([], np.float64(154.14515007965056))"
82,"([0, 4, 8, 15, 17, 19, 40, 96, 105, 116, 129, 131, 135, 160, 175, 192, 212, 219, 220, 226, 229, 234, 246], np.float64(157.7662949408656))","([135], np.float64(154.15355589757272))"
83,"([29, 51, 64, 71, 94, 103, 107, 113, 149, 167, 178, 195, 210, 233, 236, 237], np.float64(78.54269113731311))","([], np.float64(159.87371973394468))"
84,"([39, 52, 54, 55, 72, 75, 98, 115, 121, 131, 144, 161, 165, 168, 180, 248], np.float64(113.48181651115746))","([115], np.float64(159.16060717454255))"
85,"([28, 34, 59, 62, 64, 100, 109, 112, 114, 121, 139, 148, 149, 164, 175, 205, 232, 239], np.float64(30.458766313534362))","([34], np.float64(166.81642308813517))"
86,"([11, 13, 23, 31, 38, 54, 57, 73, 96, 105, 131, 168, 192, 226], np.float64(119.11507656211397))","([], np.float64(173.65213990848883))"
87,"([21, 42, 57, 65, 67, 69, 92, 97, 112, 119, 120, 129, 140, 143, 151, 168, 221, 223, 241], np.float64(22.817449836257566))","([], np.float64(187.97994024850848))"
88,"([2, 5, 7, 24, 63, 118, 125, 130, 133, 143, 145, 161, 164, 231, 233], np.float64(95.89404547799536))","([2], np.float64(151.08157068998452))"
89,"([63, 80, 85, 94, 98, 134, 142, 155, 160, 173, 180, 193, 198, 204, 206, 207, 239, 249], np.float64(138.97747260550668))","([], np.float64(158.13666857072698))"
90,"([1, 2, 12, 19, 41, 42, 59, 68, 80, 105, 128, 131, 136, 156, 211, 222, 229, 233], np.float64(58.15055063550133))","([], np.float64(164.3805781658716))"
91,"([4, 14, 22, 28, 66, 69, 85, 96, 107, 115, 128, 139, 181, 182, 197, 201, 214, 219, 222, 231], np.float64(117.99909178503273))","([222], np.float64(166.56839637099202))"
92,"([0, 9, 14, 17, 20, 27, 46, 68, 88, 109, 131, 132, 154, 163, 168, 187, 203, 237, 238, 242], np.float64(133.94710809287025))","([14, 203], np.float64(170.62115371340803))"
93,"([9, 16, 22, 29, 30, 34, 36, 52, 75, 131, 134, 143, 163, 167, 174, 229, 236, 239, 247], np.float64(75.01934590349481))","([131], np.float64(164.8247231023474))"
94,"([41, 47, 49, 83, 86, 95, 103, 108, 111, 123, 129, 153, 154, 162, 191, 197, 205, 206, 218, 224, 242, 249], np.float64(74.43003921222076))","([103, 205], np.float64(156.97169161123716))"
95,"([0, 36, 53, 70, 72, 74, 86, 95, 105, 109, 117, 121, 126, 136, 142, 147, 165, 174, 194, 217, 228, 237, 243], np.float64(124.35745666045992))","([86, 109, 117], np.float64(156.28892132856572))"
96,"([27, 41, 50, 75, 77, 78, 84, 98, 108, 116, 124, 126, 153, 164, 197, 220, 227, 242], np.float64(109.61574156211937))","([164], np.float64(163.95995100010788))"
97,"([9, 30, 39, 47, 55, 64, 70, 74, 83, 102, 113, 148, 166, 186, 215, 218, 225, 238, 244], np.float64(138.46807628619428))","([55], np.float64(167.25940051132042))"
98,"([8, 15, 21, 39, 44, 60, 62, 67, 85, 86, 89, 117, 124, 140, 146, 202, 207, 215, 238], np.float64(68.41203062465894))","([62, 86], np.float64(151.08789468158182))"
99,"([4, 14, 19, 35, 45, 85, 90, 92, 101, 113, 120, 137, 140, 145, 153, 155, 185, 215], np.float64(27.53276995866162))","([145], np.float64(180.43796769993762))"
