run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
43,"([9, 23, 25, 30, 36, 67, 72, 74, 78, 89, 103, 105, 107, 109, 113, 133, 141, 143, 145, 152, 162, 180, 184, 187, 229, 238, 243], np.float64(166.65609719282972))","([], np.float64(263.07094684247545))"
44,"([8, 36, 43, 46, 61, 73, 94, 96, 97, 106, 117, 123, 133, 135, 145, 160, 186, 192, 224, 230, 241], np.float64(288.4875483606282))","([], np.float64(274.8083723427778))"
45,"([0, 3, 29, 30, 36, 52, 61, 62, 82, 83, 106, 116, 124, 125, 131, 142, 143, 175, 189, 201, 246], np.float64(163.82139819087053))","([], np.float64(251.30018605863532))"
46,"([2, 11, 29, 67, 69, 70, 89, 93, 95, 106, 138, 143, 154, 196, 202, 208, 220, 230, 244], np.float64(250.2703239431933))","([], np.float64(250.21364858520928))"
47,"([1, 4, 18, 19, 34, 36, 37, 39, 60, 81, 88, 112, 120, 123, 125, 131, 132, 143, 145, 153, 159, 165, 166, 170, 171, 174, 177, 181, 190, 193, 199, 200, 209, 217, 222, 232, 243, 244], np.float64(186.87504141277603))","([], np.float64(259.99790001256497))"
48,"([24, 29, 30, 44, 49, 55, 66, 69, 80, 86, 104, 131, 132, 183, 197, 211, 212, 214, 215, 243], np.float64(223.69461700191744))","([243], np.float64(261.03927176057243))"
49,"([0, 2, 13, 25, 52, 54, 55, 82, 86, 98, 99, 114, 119, 120, 137, 143, 150, 186, 199, 204, 207, 208, 233, 241, 249], np.float64(248.50296290610154))","([119], np.float64(275.7635572948708))"
50,"([2, 7, 22, 31, 36, 62, 65, 68, 76, 79, 89, 91, 92, 93, 114, 126, 130, 134, 140, 145, 167, 177, 179, 191, 193, 195, 196, 202, 212, 242, 245, 247, 249], np.float64(145.3879630240355))","([68], np.float64(271.8826677570853))"
51,"([3, 9, 24, 28, 32, 36, 53, 73, 75, 101, 103, 125, 133, 150, 184, 195, 197, 211, 212, 228, 231, 247, 248], np.float64(264.03268539392496))","([24, 211], np.float64(253.56125279378708))"
52,"([4, 5, 24, 25, 26, 29, 40, 45, 50, 71, 72, 81, 95, 100, 118, 123, 124, 129, 132, 137, 151, 163, 177, 246], np.float64(250.19775102295714))","([124], np.float64(244.9046074384088))"
53,"([30, 35, 74, 76, 85, 108, 129, 136, 138, 143, 144, 145, 146, 148, 152, 172, 175, 191, 194, 203, 204, 219, 221, 226, 232], np.float64(339.02186112272494))","([], np.float64(290.86226173331397))"
54,"([1, 24, 32, 35, 54, 62, 64, 84, 107, 110, 122, 125, 138, 140, 144, 186, 194, 196, 200, 210, 211, 232], np.float64(227.99039125259446))","([194], np.float64(243.37816064622788))"
55,"([4, 10, 38, 52, 54, 60, 75, 78, 89, 105, 110, 112, 123, 133, 139, 143, 172, 175, 184, 185, 194, 196, 220, 233, 240, 249], np.float64(219.63125960802665))","([105], np.float64(250.81419654962087))"
56,"([14, 22, 34, 41, 52, 82, 97, 109, 129, 157, 166, 168, 181, 183, 197, 203, 211, 219, 237, 238], np.float64(268.4922451618472))","([], np.float64(248.33096386802296))"
57,"([15, 23, 24, 27, 29, 42, 60, 61, 86, 94, 99, 102, 103, 106, 134, 186, 198, 211, 219, 222, 228, 229, 233, 239], np.float64(224.82249309745632))","([228], np.float64(232.5962872593938))"
58,"([16, 19, 25, 38, 39, 40, 53, 58, 68, 71, 81, 86, 99, 109, 120, 159, 163, 165, 173, 187, 200, 203, 229, 230, 233, 234, 243, 244], np.float64(153.38663380583137))","([], np.float64(265.33958660499775))"
59,"([17, 20, 26, 61, 64, 70, 85, 88, 123, 126, 136, 146, 148, 149, 166, 180, 202, 226, 231, 232, 237, 244, 248], np.float64(247.06639794518617))","([], np.float64(244.1853372049036))"
60,"([12, 14, 17, 24, 43, 53, 61, 70, 84, 102, 125, 147, 149, 163, 184, 194, 214, 218, 245], np.float64(195.36645068421728))","([], np.float64(245.92619095207482))"
61,"([26, 36, 53, 80, 92, 112, 119, 122, 132, 134, 135, 146, 189, 190, 214, 215, 217, 226], np.float64(217.2269727834367))","([], np.float64(263.4525210101978))"
62,"([2, 10, 22, 27, 32, 42, 55, 59, 63, 83, 85, 86, 94, 106, 107, 118, 120, 127, 131, 133, 168, 185, 192, 193, 200, 231, 243, 245], np.float64(241.34567617674696))","([], np.float64(260.2024465764363))"
63,"([1, 16, 24, 26, 31, 42, 93, 94, 120, 128, 131, 135, 136, 143, 164, 168, 196, 208, 224], np.float64(288.70196749255877))","([], np.float64(256.0004888198484))"
64,"([10, 28, 43, 71, 94, 97, 105, 107, 155, 167, 169, 172, 181, 189, 200, 217, 218, 232, 235, 239], np.float64(232.8867767088234))","([], np.float64(242.98750855586528))"
65,"([15, 23, 25, 34, 38, 66, 90, 92, 99, 117, 121, 123, 131, 133, 136, 154, 189, 194, 223], np.float64(267.61590719756555))","([], np.float64(245.91003858446877))"
66,"([3, 4, 12, 25, 26, 30, 46, 50, 65, 91, 93, 98, 99, 100, 103, 121, 136, 143, 164, 168, 177, 182, 185, 186, 188, 190, 195, 232, 236, 245], np.float64(145.8086924159266))","([232], np.float64(232.35597560004769))"
67,"([8, 23, 24, 33, 44, 49, 52, 53, 64, 85, 90, 101, 121, 135, 140, 148, 176, 180, 191, 244, 247], np.float64(249.48889079006503))","([90], np.float64(251.75236840760167))"
68,"([0, 24, 77, 82, 88, 89, 93, 98, 110, 111, 115, 119, 139, 150, 157, 182, 184, 204, 218, 225, 229, 233], np.float64(270.27361670081933))","([], np.float64(250.24837431603518))"
69,"([0, 4, 7, 22, 23, 44, 56, 58, 79, 80, 92, 97, 116, 122, 144, 165, 178, 184, 197, 198, 224, 235, 244, 246], np.float64(200.55153137735928))","([], np.float64(255.64213821937096))"
70,"([3, 6, 13, 15, 17, 23, 72, 81, 94, 138, 166, 189, 213, 229], np.float64(278.37584976372864))","([], np.float64(254.59529668757028))"
71,"([17, 41, 53, 91, 96, 123, 165, 182, 221, 225, 228], np.float64(251.58112823252483))","([], np.float64(245.8422257210285))"
72,"([5, 37, 39, 42, 51, 52, 57, 65, 69, 79, 108, 111, 137, 138, 142, 149, 152, 155, 168, 170, 180, 213, 234, 247], np.float64(251.9992687379179))","([37], np.float64(250.87343189707806))"
73,"([8, 9, 41, 42, 70, 75, 93, 112, 124, 131, 150, 175, 177, 183, 185, 186, 217, 219, 221, 222, 227, 239, 244], np.float64(213.87994322153804))","([177, 221], np.float64(258.13316322539106))"
74,"([24, 41, 43, 53, 54, 63, 79, 92, 99, 112, 144, 157, 158, 183, 193, 194, 206, 236], np.float64(264.6571919995251))","([99], np.float64(260.4547819317645))"
75,"([12, 22, 35, 38, 52, 54, 66, 74, 107, 120, 127, 154, 158, 161, 178, 182, 192, 213, 242, 244], np.float64(249.47735098277894))","([244], np.float64(252.59035798312104))"
76,"([20, 23, 32, 35, 56, 58, 70, 73, 92, 93, 96, 110, 115, 128, 146, 150, 162, 166, 175, 194, 205, 210, 217, 238, 240], np.float64(238.16252135368524))","([], np.float64(245.84188431038072))"
77,"([13, 19, 20, 31, 34, 37, 38, 46, 56, 64, 66, 68, 75, 111, 116, 135, 137, 146, 160, 198, 213, 228, 245, 247], np.float64(283.85713473265025))","([], np.float64(280.51727761869597))"
78,"([15, 27, 28, 39, 67, 71, 72, 93, 107, 112, 119, 121, 128, 139, 146, 147, 177, 179, 180, 200, 202, 224, 229, 231, 241, 249], np.float64(113.91793630163203))","([], np.float64(250.60043836350627))"
79,"([14, 15, 18, 25, 31, 37, 54, 77, 81, 86, 87, 89, 92, 108, 110, 112, 133, 135, 137, 144, 146, 151, 172, 191, 196, 203, 213, 217, 224, 230], np.float64(241.3829670909909))","([213, 230], np.float64(261.67874150422125))"
80,"([5, 17, 24, 25, 26, 40, 53, 57, 77, 78, 84, 96, 113, 136, 141, 149, 160, 167, 193, 215, 219, 236, 245], np.float64(198.11920429258168))","([], np.float64(252.19267441709704))"
81,"([5, 16, 26, 39, 41, 50, 51, 77, 78, 96, 101, 102, 112, 126, 130, 132, 144, 148, 157, 178, 188, 191, 223, 224, 234, 237], np.float64(207.7184555982775))","([102], np.float64(263.34233629013175))"
82,"([13, 32, 63, 69, 80, 86, 87, 91, 111, 113, 118, 125, 143, 153, 155, 161, 170, 175, 183, 193, 194, 204, 241], np.float64(277.7145062204632))","([], np.float64(234.70632779424417))"
83,"([0, 1, 12, 24, 27, 41, 42, 45, 52, 56, 57, 64, 67, 86, 104, 112, 115, 120, 131, 184, 186, 189, 225, 226, 236, 239, 242, 244, 246], np.float64(248.91182209000235))","([146], np.float64(232.01490689120075))"
84,"([5, 7, 10, 23, 33, 53, 88, 90, 98, 123, 125, 129, 138, 146, 169, 180, 200, 224, 225, 227, 231, 234, 244], np.float64(229.98412091932747))","([], np.float64(255.866359331065))"
85,"([19, 25, 40, 44, 79, 81, 86, 113, 118, 119, 133, 141, 144, 145, 154, 155, 164, 178, 180, 184, 197, 198, 236, 241, 243], np.float64(242.26306100206344))","([79, 164], np.float64(243.20827991937807))"
86,"([12, 25, 33, 37, 51, 60, 66, 68, 92, 116, 119, 122, 126, 140, 144, 183, 187, 188, 194, 197, 198, 203, 207], np.float64(218.72153832358336))","([], np.float64(246.4752943079875))"
87,"([6, 15, 29, 46, 49, 52, 76, 78, 86, 88, 93, 104, 107, 116, 124, 132, 151, 173, 177, 178, 223, 230, 247], np.float64(208.64943783565457))","([6, 230], np.float64(244.09820640502622))"
88,"([0, 11, 19, 35, 36, 38, 43, 49, 51, 58, 66, 70, 71, 73, 81, 87, 103, 108, 125, 152, 168, 182, 195, 205, 208, 214, 221], np.float64(267.2418253125961))","([], np.float64(274.7252828194519))"
89,"([22, 58, 66, 87, 94, 112, 118, 121, 139, 148, 149, 155, 165, 172, 174, 188, 202, 236], np.float64(258.72813283434465))","([172], np.float64(268.4732765389318))"
90,"([4, 15, 17, 43, 47, 54, 74, 78, 101, 103, 112, 131, 144, 161, 166, 176, 192, 196, 199, 209, 236, 239], np.float64(277.7060889491495))","([131, 161], np.float64(255.5790019023418))"
91,"([12, 38, 45, 49, 76, 92, 99, 117, 120, 121, 122, 123, 128, 131, 133, 135, 155, 182, 213, 239, 248], np.float64(238.34048104321352))","([38], np.float64(261.443137194741))"
92,"([1, 3, 4, 10, 19, 50, 52, 70, 75, 86, 87, 89, 97, 127, 131, 132, 136, 143, 154, 190, 205, 218, 221, 236, 248], np.float64(242.71223567843657))","([], np.float64(241.11176438260793))"
93,"([6, 17, 58, 83, 102, 116, 122, 137, 139, 140, 176, 181, 187, 230, 231, 236], np.float64(316.5669518213146))","([], np.float64(255.74427468446672))"
94,"([0, 2, 13, 20, 29, 31, 88, 94, 97, 100, 107, 108, 117, 124, 129, 131, 140, 159, 195, 209, 224, 249], np.float64(231.2569484361026))","([131], np.float64(249.6091083502224))"
95,"([6, 18, 20, 41, 71, 104, 106, 109, 114, 120, 150, 159, 176, 185, 192, 204, 212, 230, 248], np.float64(267.68305094336904))","([], np.float64(250.07352799187))"
96,"([4, 6, 7, 36, 39, 45, 47, 48, 56, 57, 69, 88, 94, 95, 106, 129, 136, 144, 169, 185, 193, 197, 203, 207, 226, 228, 230, 236, 238, 241, 246], np.float64(301.9047443454844))","([], np.float64(279.9546075714354))"
97,"([1, 40, 55, 58, 64, 83, 90, 112, 115, 122, 127, 131, 135, 158, 159, 169, 173, 183, 187, 190, 192, 197, 225, 247, 249], np.float64(196.76109903450387))","([], np.float64(251.76089926531998))"
98,"([33, 44, 45, 48, 56, 63, 66, 71, 76, 89, 99, 106, 112, 123, 127, 139, 153, 159, 165, 166, 176, 181, 187, 195, 196, 201, 215, 221, 231], np.float64(289.31384112826424))","([], np.float64(240.77031511770605))"
99,"([9, 11, 20, 48, 75, 81, 88, 89, 103, 108, 123, 135, 145, 149, 157, 159, 164, 184, 187, 188, 200, 206, 213, 229], np.float64(188.83145100437645))","([], np.float64(248.30868580598843))"
