run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
25,"([163, 218, 219, 236], np.float64(1.319338484074915))","([163, 218, 219, 236], np.float64(32.128843859230926))"
26,"([3, 68, 122, 127], np.float64(0.2395901846215274))","([3, 122, 127], np.float64(35.68312913471453))"
27,"([0, 96, 149, 190], np.float64(0.1771353081435132))","([0, 96, 149, 190], np.float64(33.42653179655537))"
28,"([37, 76, 133, 157], np.float64(0.3231567985111541))","([76, 133, 157], np.float64(30.50300221612138))"
29,"([4, 24, 37, 67], np.float64(0.6167695594795516))","([4, 37, 67], np.float64(30.661755638592048))"
30,"([160, 210, 238, 245], np.float64(0.5770996592282392))","([160, 210, 238, 245], np.float64(28.1878518179471))"
31,"([38, 55, 135, 203], np.float64(0.5683173776149631))","([38, 55, 203], np.float64(33.24843951081331))"
32,"([40, 68, 147, 159], np.float64(0.27495807362548635))","([40, 68, 147, 159], np.float64(30.271735904031893))"
33,"([10, 103, 180, 249], np.float64(0.589151667324198))","([103, 180, 249], np.float64(31.303865640519508))"
34,"([11, 41, 70, 233], np.float64(0.687335941646553))","([41, 70, 233], np.float64(33.95404487445792))"
35,"([49, 63, 124, 125], np.float64(0.47918593467802695))","([49, 63, 124, 125], np.float64(32.24931591022271))"
36,"([23, 51, 198, 248], np.float64(0.28477908639267496))","([23, 51, 198, 248], np.float64(32.730281737686404))"
37,"([3, 21, 82, 217], np.float64(0.05796875243847284))","([3, 21, 82, 217], np.float64(31.187087157867456))"
38,"([38, 56, 145, 162], np.float64(0.11001849401857493))","([38, 56, 145, 162], np.float64(29.51090618640354))"
39,"([39, 134, 159, 181], np.float64(1.0204651580997968))","([39, 159, 181], np.float64(33.0935310120387))"
40,"([138, 164, 188, 215], np.float64(0.551523804318991))","([164, 188], np.float64(32.329667066560546))"
41,"([29, 42, 63, 215], np.float64(0.3332615742616229))","([29, 42, 63, 215], np.float64(31.190776924846766))"
42,"([28, 133, 155, 166], np.float64(1.664331699967383))","([28, 166], np.float64(30.13007451240206))"
43,"([92, 93, 235, 239], np.float64(2.4666374861161593))","([93, 239], np.float64(31.744456199579115))"
44,"([37, 109, 216, 224], np.float64(0.05585346604283934))","([37, 109, 216, 224], np.float64(30.0329781251527))"
45,"([34, 145, 210, 224], np.float64(0.8331481386153842))","([34, 224], np.float64(29.16504068763429))"
46,"([74, 165, 187, 233], np.float64(1.3691547569284985))","([74, 165, 187, 233], np.float64(33.348407247226866))"
47,"([8, 83, 92, 225], np.float64(0.33258776216344765))","([8, 83, 92, 225], np.float64(30.841643477210997))"
48,"([6, 40, 196, 222], np.float64(0.3276855659165124))","([6, 40, 196, 222], np.float64(31.661262313634477))"
49,"([58, 122, 123, 140], np.float64(0.8115416669443334))","([58, 122, 123, 140], np.float64(33.37910956552786))"
50,"([5, 74, 132, 181], np.float64(0.5578776483586798))","([5, 74, 132, 181], np.float64(31.07990767970054))"
51,"([30, 98, 221, 224], np.float64(0.09053452410785896))","([98, 221, 224], np.float64(25.622031148020834))"
52,"([80, 86, 174, 204], np.float64(0.9858293812510948))","([80, 86, 174], np.float64(30.69173310851273))"
53,"([22, 23, 48, 147], np.float64(0.0605948011953527))","([22, 23, 48, 147], np.float64(29.33390465753269))"
54,"([20, 84, 189, 201], np.float64(0.3997631774471272))","([20], np.float64(32.98447491971444))"
55,"([37, 211, 230, 245], np.float64(0.5773439308286973))","([37, 211, 230, 245], np.float64(30.962367908629915))"
56,"([11, 55, 227, 229], np.float64(0.18383960682937936))","([55, 227, 229], np.float64(28.92572932059988))"
57,"([41, 119, 124, 173, 248], np.float64(0.26533524169748784))","([173, 248], np.float64(33.83046751196674))"
58,"([32, 66, 134, 239], np.float64(0.4106466523855598))","([32, 66, 134, 239], np.float64(28.686322470667015))"
59,"([68, 85, 159, 178], np.float64(0.37437228166377384))","([68, 85, 159, 178], np.float64(32.18028690476387))"
60,"([16, 74, 92, 154], np.float64(0.3353572622203807))","([16, 74, 92, 154], np.float64(31.05610007643896))"
61,"([30, 37, 78, 207], np.float64(0.8847915794969573))","([30, 37, 78, 207], np.float64(31.828373910902243))"
62,"([121, 130, 143, 204], np.float64(0.42507199319959493))","([121, 130, 143, 204], np.float64(29.15742143192706))"
63,"([8, 95, 140, 200], np.float64(0.37347898983179334))","([8, 95, 200], np.float64(29.62970699793798))"
64,"([127, 138, 182, 213], np.float64(0.7032773068219604))","([127, 138, 213], np.float64(32.32894235373895))"
65,"([22, 181, 185, 223], np.float64(0.7849919804839751))","([22, 181, 185, 223], np.float64(27.205561178227825))"
66,"([106, 158, 199, 247], np.float64(0.24388468314542108))","([106, 158, 199, 247], np.float64(29.534125285339744))"
67,"([63, 64, 87, 221], np.float64(0.09678313111013251))","([63, 87, 221], np.float64(31.005276404499323))"
68,"([107, 136, 138, 148], np.float64(1.1187680635805832))","([107, 138, 148], np.float64(29.48461842458317))"
69,"([16, 45, 50, 124], np.float64(0.5027336110886629))","([16, 45, 50], np.float64(33.692038022526546))"
70,"([25, 208, 234, 247], np.float64(0.44033360386328063))","([208, 247], np.float64(33.14859712972683))"
71,"([41, 120, 174, 179], np.float64(1.257383735433615))","([41, 120, 174, 179], np.float64(31.587635017778084))"
72,"([18, 57, 72, 152], np.float64(0.2681634988777287))","([72, 152], np.float64(34.07535005573509))"
73,"([69, 102, 161, 241], np.float64(0.5041505941726034))","([69, 161], np.float64(30.313821170134062))"
74,"([60, 112, 119, 182], np.float64(0.21764956540516295))","([60, 119, 182], np.float64(32.26656450818862))"
75,"([66, 74, 75, 135], np.float64(0.5856858521397971))","([74, 75, 135], np.float64(34.19783663863705))"
76,"([9, 33, 65, 224], np.float64(0.43895121326331615))","([9, 65, 224], np.float64(33.03365217634747))"
77,"([84, 100, 160, 183], np.float64(0.7921302679200988))","([84, 100, 160], np.float64(31.263631798810017))"
78,"([38, 82, 136, 145], np.float64(0.6532630115256243))","([136, 145], np.float64(31.071121300675276))"
79,"([35, 100, 182, 208], np.float64(0.19659971709246102))","([35, 100, 182], np.float64(31.526433328890462))"
80,"([73, 82, 112, 177], np.float64(0.8534290542517927))","([73, 82, 112, 177], np.float64(29.14142863622852))"
81,"([5, 22, 97, 150], np.float64(0.3660877307816131))","([5, 22, 97, 155], np.float64(31.911708349158776))"
82,"([113, 146, 173, 224], np.float64(0.4692903602572134))","([113, 146, 173, 224], np.float64(34.580970437244844))"
83,"([17, 109, 187, 224], np.float64(0.7361947090456463))","([17, 109, 187, 224], np.float64(32.64417205894498))"
84,"([6, 27, 120, 199], np.float64(0.2559518190459528))","([120], np.float64(31.0210653159588))"
85,"([13, 66, 118, 215], np.float64(0.07894965557024484))","([13, 66, 118, 215], np.float64(31.555756113033965))"
86,"([64, 77, 200, 229], np.float64(1.104100059790912))","([64, 77, 200, 229], np.float64(34.61419902727447))"
87,"([41, 57, 139, 170], np.float64(0.14485544679744675))","([41, 57, 139, 170], np.float64(29.514734503694555))"
88,"([166, 206, 244, 248], np.float64(0.756083852626819))","([244], np.float64(33.57718713537592))"
89,"([22, 109, 117, 187], np.float64(1.3284747878543977))","([22, 109, 117, 187], np.float64(31.799716681344805))"
90,"([3, 148, 170, 199], np.float64(0.40404102025003874))","([3, 148, 170], np.float64(34.042997652158085))"
91,"([58, 141, 187, 228], np.float64(0.7359654539196131))","([58, 187, 228], np.float64(31.764014424381894))"
92,"([14, 24, 185, 213], np.float64(1.7083933278733203))","([14, 24, 213], np.float64(29.610205128939107))"
93,"([9, 11, 74, 221], np.float64(0.21714250654328152))","([9, 11, 74, 221], np.float64(31.85953143992834))"
94,"([61, 80, 120, 137, 210], np.float64(2.0188648292821654))","([137], np.float64(32.7757047744825))"
95,"([22, 69, 104, 178], np.float64(0.4827206806676356))","([22, 69, 104, 178], np.float64(28.70972080506139))"
96,"([26, 115, 176, 217], np.float64(0.25712228848550245))","([26, 115, 176, 217], np.float64(28.590137739205975))"
97,"([103, 144, 215, 246], np.float64(0.6453186745914272))","([103, 144, 215, 246], np.float64(28.570063566777748))"
98,"([90, 94, 204, 235], np.float64(0.7727351438287929))","([90, 94], np.float64(33.97695589155833))"
99,"([7, 67, 150, 231], np.float64(0.6641031618701548))","([7, 67, 150, 231], np.float64(28.245486386913655))"
