run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
32,"([6, 65, 93, 110, 111, 126, 127, 131, 136, 182, 187, 188, 224, 228, 246], np.float64(274.15109817679473))","([], np.float64(214.96341563038982))"
33,"([0, 1, 29, 33, 47, 57, 58, 66, 71, 85, 90, 107, 114, 125, 127, 132, 134, 136, 154, 161, 184, 228, 244], np.float64(160.05566508519155))","([0, 58, 107], np.float64(210.88395508048797))"
34,"([5, 22, 26, 32, 35, 49, 53, 64, 70, 81, 97, 112, 116, 131, 138, 145, 147, 150, 154, 162, 177, 206, 208, 215, 223, 231, 234, 240], np.float64(248.56215593849208))","([], np.float64(225.54602819504962))"
35,"([10, 18, 33, 35, 37, 52, 67, 68, 72, 74, 83, 92, 109, 116, 133, 140, 162, 179, 182, 240, 244], np.float64(219.86044283435808))","([], np.float64(234.21179417791097))"
36,"([6, 22, 29, 41, 54, 63, 68, 73, 78, 92, 96, 98, 106, 108, 123, 135, 153, 156, 161, 165, 180, 195, 201, 202, 207, 236, 239, 245, 247], np.float64(195.17007180901092))","([], np.float64(221.3430065331703))"
37,"([9, 11, 14, 15, 19, 49, 51, 58, 76, 84, 91, 106, 120, 124, 126, 128, 166, 169, 180, 189, 192, 216, 237, 245], np.float64(139.06482938306036))","([126], np.float64(209.22430261105154))"
38,"([4, 9, 36, 40, 44, 45, 48, 53, 57, 59, 88, 92, 112, 124, 151, 167, 194, 202, 212, 230, 247], np.float64(224.51232999478415))","([], np.float64(219.66631496735943))"
39,"([13, 43, 52, 63, 102, 103, 120, 132, 159, 167, 171, 185, 204, 210, 216, 231, 236], np.float64(169.826110522941))","([63], np.float64(206.83927396199664))"
40,"([12, 15, 30, 39, 40, 52, 59, 69, 99, 100, 102, 129, 131, 141, 143, 148, 154, 170, 184, 187, 190, 226, 239, 244], np.float64(172.75440426495794))","([131, 244], np.float64(213.77487121008298))"
41,"([0, 1, 33, 72, 83, 84, 86, 94, 120, 122, 128, 136, 138, 141, 144, 164, 173, 176, 177, 180, 187, 193, 196, 201, 217, 224, 225, 229, 236, 249], np.float64(151.4573446135621))","([], np.float64(201.4860243105541))"
42,"([12, 13, 27, 43, 55, 58, 63, 77, 78, 81, 84, 89, 105, 125, 127, 142, 170, 186, 198, 199, 200, 216, 220, 221, 235], np.float64(151.24892822515918))","([125], np.float64(220.11798548086085))"
43,"([4, 30, 32, 39, 46, 61, 80, 95, 96, 113, 127, 146, 151, 157, 175, 181, 187, 188, 192, 199, 222, 233, 244, 248], np.float64(180.70456640649599))","([], np.float64(219.79307113169745))"
44,"([2, 34, 35, 40, 42, 58, 68, 77, 114, 127, 130, 135, 137, 171, 200, 204, 208, 243, 244, 249], np.float64(140.30135806500599))","([], np.float64(214.24967479089148))"
45,"([9, 17, 29, 67, 74, 77, 81, 86, 121, 131, 149, 154, 172, 186, 197, 203, 230, 231, 245], np.float64(139.28500719463884))","([], np.float64(215.00978571370158))"
46,"([3, 15, 17, 32, 39, 49, 54, 61, 64, 112, 117, 125, 126, 131, 139, 144, 150, 156, 185, 206, 207, 217, 227], np.float64(123.00825574215062))","([117], np.float64(212.27194997109916))"
47,"([0, 42, 47, 55, 64, 82, 111, 124, 134, 139, 145, 165, 166, 168, 173, 178, 195, 219, 226, 229, 245, 247], np.float64(161.43344258836774))","([], np.float64(208.1402521091364))"
48,"([1, 23, 44, 51, 58, 65, 67, 68, 77, 121, 127, 143, 149, 160, 166, 194, 207, 214, 218, 230, 239, 242], np.float64(203.19350994242313))","([], np.float64(209.40701627015562))"
49,"([8, 30, 35, 39, 45, 59, 77, 81, 85, 93, 97, 104, 116, 129, 133, 145, 151, 189, 205, 206, 223], np.float64(214.61475001239137))","([], np.float64(202.65563054177264))"
50,"([3, 17, 33, 47, 57, 58, 64, 100, 102, 105, 112, 114, 117, 124, 131, 138, 144, 148, 153, 154, 155, 159, 189, 194, 197, 200, 214, 246], np.float64(142.23377872540962))","([], np.float64(190.9333270084688))"
51,"([3, 7, 16, 31, 55, 58, 91, 94, 100, 102, 116, 120, 130, 134, 138, 139, 148, 149, 187, 211, 220, 227, 238], np.float64(102.85388197201084))","([], np.float64(218.3659562096587))"
52,"([0, 2, 6, 7, 12, 21, 39, 41, 66, 72, 73, 82, 98, 103, 113, 122, 132, 142, 155, 156, 165, 206, 207, 211, 213, 220, 228, 233, 234, 238, 246], np.float64(114.56054441271202))","([41], np.float64(226.1842554688019))"
53,"([11, 12, 14, 17, 32, 44, 49, 61, 65, 80, 129, 153, 169, 175, 178, 185, 200, 210, 214, 221, 224, 237, 244], np.float64(180.05380062384623))","([12], np.float64(230.69070770762374))"
54,"([30, 32, 39, 47, 53, 63, 81, 91, 99, 119, 121, 131, 146, 156, 186, 198, 209, 227], np.float64(194.82441107528626))","([131], np.float64(248.90943106982218))"
55,"([11, 14, 27, 42, 63, 71, 78, 81, 93, 104, 125, 147, 173, 181, 184, 231], np.float64(260.13101899748864))","([11, 27], np.float64(218.75703792839602))"
56,"([0, 30, 38, 53, 63, 66, 76, 89, 94, 98, 103, 107, 127, 133, 140, 142, 144, 156, 160, 178, 182, 188, 200, 206, 216, 219, 225, 230], np.float64(171.8817721895915))","([], np.float64(209.3366706936365))"
57,"([3, 7, 19, 20, 24, 28, 41, 43, 44, 58, 61, 92, 93, 98, 101, 104, 106, 119, 126, 142, 151, 184, 185, 187, 213, 224, 225, 229, 232], np.float64(180.70650616570163))","([229], np.float64(209.37196289563894))"
58,"([0, 7, 13, 24, 30, 45, 49, 52, 64, 71, 88, 101, 120, 127, 145, 153, 169, 173, 174, 176, 187, 193, 197, 205, 212], np.float64(169.81777606628447))","([], np.float64(207.21560625929828))"
59,"([4, 10, 17, 32, 44, 53, 64, 65, 84, 91, 98, 100, 127, 133, 171, 178, 192, 195, 226, 231, 233], np.float64(160.84616490603676))","([195, 233], np.float64(221.37490778252726))"
60,"([31, 41, 60, 83, 105, 108, 131, 137, 139, 146, 154, 165, 186, 197, 198, 202, 222], np.float64(176.8310322473424))","([], np.float64(221.5600652668571))"
61,"([1, 12, 21, 28, 52, 62, 63, 75, 76, 82, 84, 93, 103, 116, 127, 149, 151, 163, 164, 165, 166, 167, 184, 185, 211, 219], np.float64(172.6081153186896))","([], np.float64(234.9406264695576))"
62,"([7, 13, 23, 24, 45, 63, 86, 87, 97, 99, 136, 141, 165, 169, 172, 175, 184, 194, 246, 249], np.float64(188.52232394726312))","([], np.float64(217.82018182516669))"
63,"([11, 25, 30, 34, 43, 72, 81, 119, 137, 141, 142, 144, 156, 190, 201, 211, 213, 219, 227, 236], np.float64(181.41381230772524))","([201], np.float64(217.64560107357545))"
64,"([34, 56, 76, 81, 99, 108, 118, 135, 137, 140, 172, 184, 190, 200, 202, 210, 215, 225, 228], np.float64(180.70083772027544))","([137], np.float64(207.86174545854053))"
65,"([9, 24, 29, 41, 44, 58, 65, 69, 71, 76, 83, 159, 168, 172, 177, 184, 185, 208, 213, 220, 239], np.float64(199.1360718214223))","([69], np.float64(212.51342176008387))"
66,"([2, 14, 15, 28, 35, 37, 74, 79, 82, 83, 93, 118, 125, 139, 152, 165, 170, 178, 183, 200, 219, 220, 233], np.float64(186.67421220434545))","([183], np.float64(236.6162218619432))"
67,"([10, 20, 28, 34, 39, 70, 79, 80, 89, 103, 114, 117, 119, 124, 151, 158, 160, 161, 181, 186, 191, 231, 238, 248], np.float64(163.88363232164284))","([39, 89], np.float64(207.7938627616043))"
68,"([22, 58, 101, 126, 131, 132, 171, 176, 191, 196, 197, 200, 206, 219, 222, 243], np.float64(255.63593942032853))","([], np.float64(209.7608543522046))"
69,"([9, 15, 23, 41, 43, 46, 71, 76, 98, 99, 104, 115, 123, 155, 157, 171, 174, 178, 212, 213, 218, 231, 243], np.float64(226.535211494561))","([], np.float64(213.91210557027796))"
70,"([10, 17, 25, 32, 39, 43, 47, 55, 63, 67, 71, 80, 100, 104, 109, 118, 135, 142, 161, 172, 183, 194, 196, 231, 240, 244, 245, 247], np.float64(155.0053737780752))","([63], np.float64(206.53449818430013))"
71,"([1, 44, 77, 81, 92, 95, 100, 117, 125, 126, 131, 152, 163, 167, 189, 198, 205, 209], np.float64(208.8572583882236))","([125], np.float64(219.73820156852202))"
72,"([2, 16, 21, 32, 40, 51, 57, 63, 66, 73, 98, 114, 125, 129, 140, 164, 166, 178, 180, 191, 194, 210, 227, 237], np.float64(159.98063430020923))","([], np.float64(226.0683699736257))"
73,"([4, 24, 30, 45, 52, 66, 68, 72, 98, 125, 129, 131, 144, 157, 162, 165, 166, 167, 170, 171, 173, 185, 194, 203, 207, 224, 234, 241, 242, 245], np.float64(208.25744163253262))","([165], np.float64(226.98561478356348))"
74,"([3, 17, 39, 51, 52, 60, 67, 75, 89, 101, 105, 121, 129, 130, 143, 147, 149, 157, 168, 180, 189, 193, 202, 208, 209, 247, 248], np.float64(169.60795397714614))","([180], np.float64(212.67127674926056))"
75,"([0, 6, 18, 25, 33, 57, 76, 80, 86, 98, 100, 133, 155, 161, 167, 179, 190, 192, 207, 213, 219, 246], np.float64(186.0899800552069))","([], np.float64(227.71203560013572))"
76,"([6, 53, 55, 61, 63, 69, 71, 73, 75, 87, 93, 98, 100, 103, 104, 105, 111, 123, 138, 143, 149, 177, 185, 199, 223, 224, 230, 235], np.float64(98.66562536446298))","([224, 230], np.float64(222.0675857510154))"
77,"([0, 50, 60, 61, 67, 68, 75, 97, 101, 120, 146, 148, 156, 161, 177, 199, 234, 243, 247, 249], np.float64(194.37142207149023))","([120], np.float64(228.8641147472458))"
78,"([2, 4, 17, 19, 46, 73, 82, 87, 88, 102, 117, 164, 179, 185, 193, 213, 223, 234], np.float64(204.85046350092148))","([4, 179, 185], np.float64(219.94163764679152))"
79,"([5, 9, 28, 43, 48, 73, 111, 132, 144, 155, 177, 183, 193, 196, 222, 228, 241, 245], np.float64(171.80991314744756))","([222], np.float64(213.35450513522582))"
80,"([5, 34, 36, 38, 57, 92, 93, 171, 173, 175, 186, 188, 191, 196, 205, 207, 213, 220, 224, 232, 238, 242], np.float64(161.47764031676508))","([], np.float64(232.99521052845654))"
81,"([2, 4, 10, 23, 33, 61, 71, 74, 122, 126, 130, 138, 166, 169, 179, 183, 187, 196], np.float64(193.45614398538046))","([], np.float64(218.50249528394704))"
82,"([0, 32, 43, 50, 68, 75, 78, 83, 99, 107, 121, 126, 155, 160, 225, 226, 238, 243], np.float64(246.13446386819683))","([], np.float64(212.37003477724372))"
83,"([0, 7, 9, 19, 22, 28, 33, 34, 62, 65, 80, 104, 127, 148, 149, 155, 170, 207, 221, 225, 227, 229, 231], np.float64(174.13856825896835))","([], np.float64(213.39730774217892))"
84,"([3, 16, 32, 66, 80, 98, 115, 131, 168, 175, 179, 180, 200, 212, 215, 218, 229, 239, 248, 249], np.float64(196.1491209946078))","([212], np.float64(230.41113510825124))"
85,"([30, 42, 55, 61, 67, 81, 84, 117, 125, 140, 146, 147, 155, 157, 161, 172, 174, 180, 184, 189, 190, 203, 207, 219, 230], np.float64(151.06042787828443))","([147], np.float64(201.51494862270036))"
86,"([3, 4, 10, 14, 17, 21, 34, 38, 49, 52, 56, 58, 59, 71, 79, 91, 120, 121, 131, 133, 144, 149, 159, 165, 173, 184, 226, 229, 235, 243, 248], np.float64(174.30273835528445))","([14], np.float64(225.35961363811208))"
87,"([0, 12, 39, 41, 46, 48, 52, 77, 80, 85, 87, 99, 112, 128, 135, 165, 170, 198, 214, 215, 241, 245], np.float64(169.56596193998828))","([], np.float64(231.499742123608))"
88,"([5, 30, 41, 46, 76, 91, 93, 102, 104, 106, 110, 119, 120, 147, 155, 159, 173, 213, 214, 227, 229, 239, 240], np.float64(174.96073064071828))","([], np.float64(214.29852155537193))"
89,"([1, 33, 37, 39, 70, 71, 84, 87, 89, 94, 103, 127, 132, 133, 146, 155, 158, 177, 185, 190, 202, 223, 224, 227, 240, 241], np.float64(152.13692803504085))","([], np.float64(233.33168036354445))"
90,"([17, 18, 34, 36, 93, 98, 126, 133, 135, 146, 149, 151, 166, 180, 185, 187, 190, 196, 201, 231, 233, 240], np.float64(153.21337816903355))","([], np.float64(219.88073068064747))"
91,"([0, 5, 7, 14, 24, 35, 53, 63, 68, 75, 78, 94, 100, 104, 114, 131, 154, 158, 162, 164, 184, 188, 242, 249], np.float64(223.4720579527623))","([188], np.float64(211.05499981243375))"
92,"([8, 37, 38, 53, 55, 58, 64, 113, 114, 117, 123, 153, 155, 157, 168, 185, 190, 191, 218, 248], np.float64(150.87519783267584))","([], np.float64(214.72014757295068))"
93,"([4, 30, 69, 70, 79, 95, 99, 104, 121, 135, 137, 142, 149, 160, 182, 192, 195, 202, 214, 229], np.float64(244.69228106136865))","([], np.float64(223.50310034287781))"
94,"([5, 11, 37, 69, 71, 73, 81, 110, 112, 127, 131, 133, 140, 145, 171, 183, 202, 220, 232, 240, 243], np.float64(196.09198174679094))","([69], np.float64(222.79300738726087))"
95,"([19, 43, 72, 80, 96, 97, 137, 150, 157, 165, 176, 192, 194, 214, 222, 224, 232, 243], np.float64(244.47851118272956))","([], np.float64(220.7054599042739))"
96,"([1, 13, 19, 45, 66, 70, 94, 102, 111, 114, 116, 125, 129, 139, 154, 162, 189, 236, 244, 247], np.float64(175.93007215879555))","([125], np.float64(230.347687894831))"
97,"([7, 9, 65, 66, 70, 74, 79, 94, 104, 109, 111, 123, 131, 134, 140, 170, 183, 185, 197, 219, 224, 243, 246, 248], np.float64(138.85402677714876))","([183], np.float64(233.82195126778817))"
98,"([43, 57, 59, 78, 82, 87, 115, 136, 154, 160, 175, 192, 197, 203, 213], np.float64(149.86143975554774))","([], np.float64(217.6202951263821))"
99,"([33, 37, 69, 81, 104, 112, 124, 176, 203, 231, 234, 246, 247], np.float64(194.3026778920919))","([], np.float64(195.5610903885528))"
