run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
24,"([45, 104, 128, 154, 157, 163, 180, 191, 233, 237], np.float64(2.251802436728772))","([], np.float64(90.80772544767586))"
25,"([0, 3, 18, 52, 92, 94, 125, 171, 188, 210], np.float64(7.114651913594614))","([94], np.float64(86.90339155964952))"
26,"([26, 34, 38, 48, 50, 51, 53, 120, 195, 206], np.float64(0.916101468200146))","([53, 120], np.float64(83.87105430345503))"
27,"([10, 27, 41, 67, 131, 154, 159, 170, 199, 207], np.float64(1.763434914484576))","([154], np.float64(90.63258231735514))"
28,"([19, 89, 121, 141, 154, 190, 196, 208, 222, 226], np.float64(2.325467077471457))","([89, 190, 222], np.float64(87.16667991972756))"
29,"([44, 50, 67, 68, 160, 161, 191, 200, 207, 231], np.float64(5.579075745638269))","([160, 161, 231], np.float64(86.30153740053808))"
30,"([46, 80, 94, 124, 130, 194, 196, 204, 218, 224, 235], np.float64(0.8703018075762926))","([124], np.float64(93.27100521725896))"
31,"([2, 3, 68, 92, 124, 137, 183, 200, 214, 237], np.float64(1.219498105388677))","([92], np.float64(86.45562208525706))"
32,"([3, 34, 51, 93, 136, 139, 147, 188, 199, 228], np.float64(2.8948212614498714))","([], np.float64(86.83385289030618))"
33,"([34, 60, 85, 89, 90, 200, 204, 207, 214, 238], np.float64(2.1056001576752923))","([60, 214], np.float64(87.06278473348857))"
34,"([58, 71, 75, 84, 92, 160, 164, 202, 219, 248], np.float64(0.7229494739275311))","([248], np.float64(90.25868537190483))"
35,"([12, 18, 34, 42, 88, 136, 159, 194, 216, 232], np.float64(1.0009641626114882))","([136, 232], np.float64(91.36601501909546))"
36,"([5, 6, 11, 68, 75, 110, 143, 162, 205, 229], np.float64(0.4478211655504701))","([143], np.float64(87.7753668650634))"
37,"([31, 39, 71, 81, 149, 187, 224, 231, 236, 248], np.float64(0.31979132219725287))","([248], np.float64(90.65036708890906))"
38,"([68, 93, 111, 117, 148, 154, 176, 194, 232, 247], np.float64(0.8322398553925602))","([93, 194], np.float64(84.8511053041725))"
39,"([12, 27, 51, 133, 136, 153, 175, 224, 225, 233], np.float64(1.9718992583076511))","([136], np.float64(88.66969459200362))"
40,"([2, 3, 22, 41, 84, 101, 123, 142, 193, 234, 244], np.float64(1.1299929304928873))","([101, 142], np.float64(88.89969414296662))"
41,"([21, 80, 81, 86, 100, 109, 157, 205, 227, 242], np.float64(1.9969492450232258))","([80, 81, 109], np.float64(93.50556448508112))"
42,"([62, 65, 93, 120, 129, 133, 141, 182, 188, 196], np.float64(0.9644376188510428))","([], np.float64(91.17988907340782))"
43,"([62, 70, 95, 118, 123, 136, 174, 215, 216, 238], np.float64(0.6389439716350953))","([70], np.float64(88.09094983873229))"
44,"([30, 42, 56, 78, 97, 132, 142, 164, 175, 206], np.float64(3.620372739450966))","([], np.float64(88.36629309279574))"
45,"([32, 73, 76, 108, 139, 164, 193, 228, 236, 240], np.float64(0.9636177840023034))","([108], np.float64(85.00457158195259))"
46,"([3, 58, 65, 68, 69, 112, 164, 167, 208, 246], np.float64(2.0003422531443373))","([58], np.float64(95.4174577820976))"
47,"([14, 28, 33, 51, 79, 146, 159, 195, 211, 243], np.float64(2.055549499491465))","([14, 79, 243], np.float64(88.66147192406211))"
48,"([16, 60, 73, 89, 158, 184, 205, 236, 238, 246], np.float64(54.94979596853239))","([73, 238], np.float64(91.43190026895516))"
49,"([6, 58, 110, 136, 140, 143, 155, 179, 191, 219], np.float64(2.480588857869857))","([110], np.float64(89.81458132561087))"
50,"([5, 50, 85, 114, 132, 146, 159, 170, 198, 214], np.float64(3.5107025585477776))","([132, 146, 217], np.float64(92.65123207687654))"
51,"([8, 141, 147, 157, 172, 182, 188, 189, 205, 214], np.float64(2.299440798046012))","([141, 189], np.float64(89.10810832470213))"
52,"([45, 48, 54, 79, 90, 105, 155, 187, 232, 243], np.float64(2.5212574329400326))","([232, 243], np.float64(95.94420014485328))"
53,"([56, 67, 76, 78, 91, 94, 97, 117, 134, 167], np.float64(2.634846370822831))","([94], np.float64(89.53742525118452))"
54,"([5, 23, 83, 86, 111, 150, 154, 159, 238, 249], np.float64(0.9290572499202032))","([23, 83, 154, 159], np.float64(80.67099965131132))"
55,"([43, 68, 103, 117, 122, 153, 187, 191, 217, 218], np.float64(2.412137544932707))","([153, 217, 218], np.float64(83.53100732139578))"
56,"([30, 32, 38, 92, 121, 157, 161, 165, 239, 240], np.float64(1.967898845614802))","([30, 38], np.float64(94.40774854147152))"
57,"([0, 7, 32, 66, 97, 102, 121, 123, 227, 234], np.float64(2.046400021302899))","([], np.float64(93.67012319053951))"
58,"([0, 13, 16, 17, 21, 39, 105, 139, 152, 186], np.float64(1.4192125377841112))","([0], np.float64(89.073383959092))"
59,"([5, 34, 45, 63, 104, 145, 162, 167, 170, 215], np.float64(3.5084484116971675))","([63, 104, 215], np.float64(86.13653125819913))"
60,"([82, 131, 138, 157, 158, 182, 184, 220, 221, 235], np.float64(0.43598463348590044))","([182], np.float64(91.9897900694913))"
61,"([23, 36, 37, 81, 83, 130, 137, 155, 158, 175, 227], np.float64(2.6427555888577654))","([], np.float64(92.29464909760462))"
62,"([32, 38, 74, 106, 110, 129, 163, 204, 233, 235], np.float64(3.6738248558528315))","([106, 235], np.float64(94.25046905721474))"
63,"([19, 20, 43, 44, 117, 119, 139, 145, 150, 164, 187, 244], np.float64(14.594593687188882))","([139], np.float64(81.71377334781153))"
64,"([28, 49, 115, 148, 154, 157, 161, 162, 169, 223, 249], np.float64(62.12586226478801))","([49, 169], np.float64(91.88563502986813))"
65,"([46, 73, 120, 179], np.float64(74.60719250137475))","([], np.float64(88.40497220549267))"
66,"([73, 81, 98, 103, 108, 120, 126, 133, 147, 232], np.float64(0.17373332292911683))","([73, 133], np.float64(91.9907618757865))"
67,"([15, 67, 124, 145, 147, 163, 171, 235, 237, 248], np.float64(0.5843098935949861))","([], np.float64(87.52463515170163))"
68,"([4, 17, 20, 50, 82, 102, 111, 181, 233, 246], np.float64(1.0590000915055517))","([4], np.float64(86.42541096807814))"
69,"([24, 123, 126, 153, 166, 169, 170, 184, 203, 243], np.float64(2.7835908505706306))","([123, 166, 243], np.float64(86.88380407831615))"
70,"([67, 143, 170, 180, 188, 191, 198, 218, 238, 242], np.float64(4.037184901681767))","([], np.float64(91.77330166573202))"
71,"([5, 14, 44, 47, 66, 135, 139, 147, 200, 231], np.float64(0.7110687232281375))","([14, 139, 147, 200], np.float64(86.03026463208916))"
72,"([28, 54, 58, 73, 95, 148, 152, 180, 184, 205], np.float64(2.5282023296452976))","([184], np.float64(89.4984825528058))"
73,"([10, 73, 90, 99, 127, 137, 139, 158, 193, 206, 226], np.float64(0.31240960131354273))","([137], np.float64(81.40686078339172))"
74,"([1, 60, 102, 111, 121, 145, 148, 156, 165, 240], np.float64(3.9644563238034585))","([111, 165], np.float64(85.50478257306777))"
75,"([13, 50, 71, 85, 89, 103, 106, 138, 192, 221, 244], np.float64(3.087068251037861))","([85, 221], np.float64(98.18125350926388))"
76,"([1, 45, 72, 95, 104, 106, 108, 197, 208, 231], np.float64(1.0063902517481023))","([208], np.float64(92.85224658591073))"
77,"([15, 52, 63, 109, 131, 146, 195, 199, 223, 243], np.float64(4.064472991588851))","([146, 243], np.float64(86.12590762702291))"
78,"([70, 78, 107, 111, 134, 152, 175, 212, 235, 249], np.float64(2.542787502082022))","([152], np.float64(100.79019771527715))"
79,"([18, 22, 54, 99, 132, 140, 147, 156, 187, 211], np.float64(4.338864056613526))","([], np.float64(86.42113298565563))"
80,"([12, 14, 46, 107, 121, 134, 152, 221, 223, 226], np.float64(0.658350097817063))","([152, 221], np.float64(85.60816481474508))"
81,"([82, 97, 150, 170, 183, 184, 189, 197, 213, 232], np.float64(0.9524602439459762))","([82, 197], np.float64(85.26404550665535))"
82,"([17, 37, 41, 65, 81, 85, 156, 157, 177, 217], np.float64(0.7746024411277117))","([85], np.float64(90.77301798391754))"
83,"([1, 19, 33, 40, 50, 70, 79, 112, 144, 179], np.float64(1.0528172390198896))","([], np.float64(86.66161682500572))"
84,"([27, 81, 97, 120, 122, 145, 166, 183, 193, 228], np.float64(2.5016874311304163))","([27], np.float64(90.58133241791425))"
85,"([4, 6, 23, 30, 116, 117, 144, 200, 212, 215], np.float64(0.12142814870760786))","([23, 212], np.float64(84.12233588655245))"
86,"([12, 30, 59, 99, 106, 188, 207, 214, 240, 244], np.float64(0.29078325428844526))","([], np.float64(91.20701623612305))"
87,"([22, 52, 61, 96, 109, 111, 126, 136, 155, 167], np.float64(2.0849361268398554))","([52, 61], np.float64(94.29064011066427))"
88,"([0, 2, 60, 99, 114, 118, 123, 133, 175, 244], np.float64(1.3100427134077877))","([2], np.float64(91.13667332034201))"
89,"([24, 72, 101, 115, 142, 161, 163, 194, 202, 237], np.float64(0.7653947662882056))","([24], np.float64(81.06124422302759))"
90,"([62, 101, 104, 106, 116, 139, 189, 195, 201, 203], np.float64(2.1222497224155954))","([116, 139], np.float64(89.23285661543831))"
91,"([18, 24, 47, 65, 70, 121, 157, 225, 236, 241], np.float64(9.548878170995733))","([65], np.float64(87.50953843537067))"
92,"([6, 41, 114, 123, 155, 165, 201, 204, 221, 247], np.float64(1.9753055134667148))","([], np.float64(91.20867435869741))"
93,"([4, 14, 27, 114, 132, 164, 174, 198, 209, 231, 239], np.float64(1.083366147890551))","([14], np.float64(91.8141036237866))"
94,"([29, 32, 67, 71, 121, 145, 147, 189, 200, 217], np.float64(4.986907070987739))","([147], np.float64(91.56840622044567))"
95,"([35, 44, 81, 86, 110, 123, 159, 167, 189, 190], np.float64(0.8462675167339705))","([86], np.float64(89.38488773142896))"
96,"([8, 60, 102, 106, 108, 167, 208, 210, 223, 240], np.float64(2.642786639698254))","([], np.float64(92.29176216381934))"
97,"([31, 37, 51, 58, 63, 129, 195, 205, 213, 248], np.float64(0.4059544772223329))","([205, 213], np.float64(91.09720331835436))"
98,"([49, 85, 94, 126, 129, 131, 147, 153, 155, 165], np.float64(1.59274448353679))","([49, 129], np.float64(89.60412476725128))"
99,"([16, 17, 30, 60, 113, 114, 120, 136, 160, 175, 214, 216, 242], np.float64(42.299277286718386))","([], np.float64(95.28003682109949))"
