run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
29,"([7, 84, 126, 166, 189, 192], np.float64(0.4546742576932859))","([126, 166, 192], np.float64(53.09572255216452))"
30,"([70, 137, 156, 174, 189, 222], np.float64(1.3096202911580306))","([70, 156, 189], np.float64(50.129357102884406))"
31,"([5, 88, 171, 197, 205, 244], np.float64(0.4088418723128317))","([88], np.float64(49.715797681754715))"
32,"([68, 76, 80, 130, 154, 188], np.float64(0.2990892872204211))","([68, 76, 154], np.float64(50.96816257368459))"
33,"([2, 8, 88, 140, 196, 219], np.float64(1.3764928833216992))","([2, 140], np.float64(55.12345841286999))"
34,"([31, 147, 151, 154, 204, 232], np.float64(1.396462716181135))","([151, 154], np.float64(51.275834744617796))"
35,"([49, 54, 67, 155, 225, 231], np.float64(1.1568841640843253))","([49, 225], np.float64(51.818712024860446))"
36,"([63, 64, 174, 199, 241, 246], np.float64(0.28670179300212423))","([63, 174, 241], np.float64(52.98367149767412))"
37,"([32, 40, 122, 126, 148, 164], np.float64(0.4437834448346089))","([40, 122], np.float64(51.13543541774079))"
38,"([35, 42, 115, 139, 237, 240], np.float64(0.38874512294566355))","([42, 115], np.float64(53.67408409360815))"
39,"([22, 80, 103, 156, 165, 208], np.float64(0.37501547900037696))","([80, 81, 165], np.float64(50.97013292596735))"
40,"([40, 43, 112, 173, 201, 208], np.float64(0.5010283793329476))","([173, 201], np.float64(47.468790953742236))"
41,"([30, 36, 61, 94, 104, 123], np.float64(2.853631732575702))","([30, 94], np.float64(51.399352404761))"
42,"([28, 41, 63, 120, 127, 141], np.float64(0.6902909960901769))","([63, 127, 141], np.float64(51.200018953012155))"
43,"([11, 85, 118, 119, 168, 222, 226], np.float64(0.6611392891757891))","([119, 226], np.float64(51.40193041987468))"
44,"([12, 25, 69, 96, 220, 247], np.float64(0.8538374808554292))","([12], np.float64(50.338623447620414))"
45,"([16, 130, 139, 178, 189, 201], np.float64(0.9235201385292612))","([130, 201], np.float64(51.52544233925616))"
46,"([53, 54, 112, 179, 182, 189], np.float64(0.3902602405053127))","([179, 182], np.float64(54.2785687526588))"
47,"([62, 126, 178, 205, 206, 208], np.float64(1.0311993497184675))","([62, 178, 205], np.float64(54.129467538546834))"
48,"([13, 25, 47, 73, 172, 245], np.float64(0.5911762111506457))","([245], np.float64(55.026353623828584))"
49,"([4, 16, 214, 237, 243, 247], np.float64(2.276493737602546))","([4, 237, 247], np.float64(52.53791674494751))"
50,"([14, 44, 65, 120, 147, 190], np.float64(2.239097348711462))","([14, 120, 147], np.float64(53.0952336904031))"
51,"([122, 196, 211, 212, 217, 218, 227], np.float64(1.536330973961667))","([122, 196, 217, 218], np.float64(54.66189188358764))"
52,"([44, 56, 72, 102, 152, 174], np.float64(0.5837295317834078))","([72, 102], np.float64(51.46393087889148))"
53,"([4, 208, 213, 218, 234, 248], np.float64(0.794266204109311))","([4, 213], np.float64(49.40755247465543))"
54,"([99, 105, 228, 241, 248, 249], np.float64(0.27577148924254324))","([105, 228, 248], np.float64(58.48904943081232))"
55,"([20, 37, 42, 175, 196, 210], np.float64(0.19793519458236594))","([194, 196], np.float64(52.598324326092424))"
56,"([42, 72, 73, 142, 183, 230], np.float64(0.36986095678541))","([42, 72, 230], np.float64(53.46989322671555))"
57,"([44, 103, 113, 118, 120, 244], np.float64(1.582954349523548))","([118, 120], np.float64(48.748133622502515))"
58,"([76, 83, 101, 155, 212, 242], np.float64(1.1152165250537143))","([212], np.float64(50.85686982869143))"
59,"([13, 48, 148, 152, 206, 215], np.float64(1.814780995027156))","([13, 126, 148], np.float64(47.691046623074406))"
60,"([83, 112, 125, 134, 165, 173], np.float64(1.7870548371095885))","([125, 173], np.float64(50.411256442608526))"
61,"([0, 8, 36, 222, 225, 234], np.float64(0.7929520493100225))","([0, 8, 222], np.float64(47.76968861250913))"
62,"([14, 32, 120, 157, 209, 223], np.float64(0.6711282739464934))","([14, 120], np.float64(53.2148065736061))"
63,"([7, 26, 42, 118, 132, 219], np.float64(1.3149627200492204))","([7], np.float64(57.472354240922726))"
64,"([1, 36, 57, 110, 119, 215], np.float64(0.6135923462839031))","([57, 119], np.float64(54.43898752114051))"
65,"([39, 147, 151, 196, 203, 243], np.float64(0.9603008532572451))","([39], np.float64(48.20269513021068))"
66,"([40, 105, 129, 141, 170, 239], np.float64(0.29347744264996783))","([40, 129, 170], np.float64(47.59685844282349))"
67,"([47, 75, 105, 123, 198, 230], np.float64(0.4403364691281215))","([75, 105, 123, 198, 230], np.float64(51.838186684749395))"
68,"([50, 78, 147, 150, 153, 193], np.float64(0.3042060275491185))","([78, 150, 153], np.float64(48.83415287027627))"
69,"([25, 36, 77, 115, 194, 201], np.float64(0.3604950116184449))","([25, 36], np.float64(49.4583764997573))"
70,"([30, 51, 115, 155, 203, 215], np.float64(1.816566246112367))","([30, 155, 203, 215], np.float64(52.737379650363685))"
71,"([50, 80, 119, 159, 191, 210], np.float64(0.24346986380370977))","([80, 191], np.float64(48.58362513481795))"
72,"([2, 129, 136, 185, 192, 199], np.float64(2.1784047087823706))","([136, 192], np.float64(51.0064107149171))"
73,"([22, 90, 155, 179, 217, 227], np.float64(4.349369369763997))","([90], np.float64(55.051464539400236))"
74,"([22, 35, 149, 209, 221, 236], np.float64(0.7065663080008512))","([35, 209, 221], np.float64(50.01612520864034))"
75,"([92, 106, 108, 142, 144, 211], np.float64(1.136142488197283))","([211], np.float64(52.8697372129391))"
76,"([21, 36, 133, 137, 198, 220], np.float64(1.7795892188150704))","([36, 137, 220], np.float64(51.24890206297566))"
77,"([68, 70, 85, 127, 143, 185], np.float64(1.0049324505172759))","([68, 85, 143], np.float64(48.46990351089234))"
78,"([5, 34, 41, 53, 85, 197], np.float64(1.1787689823739829))","([41, 85], np.float64(50.313225897556464))"
79,"([69, 84, 96, 160, 166, 219], np.float64(1.3676087429063661))","([96, 166], np.float64(52.624034975443344))"
80,"([78, 102, 131, 154, 170, 190], np.float64(0.5885756926281972))","([102, 131, 154], np.float64(50.87880073078511))"
81,"([7, 47, 59, 64, 150, 181], np.float64(0.826405033067155))","([7, 64, 181], np.float64(50.28455758085741))"
82,"([7, 9, 46, 52, 130, 147, 208], np.float64(0.5647069853686746))","([7, 46, 52, 61], np.float64(46.60934380306649))"
83,"([1, 21, 43, 122, 180, 185], np.float64(1.0996282827587802))","([1, 122], np.float64(56.92994544615269))"
84,"([14, 60, 78, 190, 223, 227], np.float64(3.752398852733585))","([190], np.float64(57.21146487065576))"
85,"([57, 130, 161, 204, 213, 246], np.float64(0.7487518538867324))","([57, 204, 213], np.float64(48.227041255368675))"
86,"([44, 89, 113, 136, 167, 194], np.float64(1.553852121598866))","([113, 167, 194], np.float64(49.92347956267733))"
87,"([10, 22, 56, 86, 196, 197], np.float64(2.0225144545515454))","([56, 86], np.float64(51.64718394875102))"
88,"([12, 57, 76, 78, 180, 246], np.float64(1.1343617710107397))","([57, 180], np.float64(52.348081413637075))"
89,"([29, 78, 115, 121, 125, 217], np.float64(0.48630611748943625))","([78, 115, 121, 125], np.float64(50.86627036537898))"
90,"([32, 90, 91, 132, 200, 204], np.float64(1.2676094115030523))","([90, 91, 200], np.float64(45.458191385257166))"
91,"([53, 57, 131, 159, 194, 220], np.float64(0.8922067625024809))","([131, 194, 220], np.float64(48.589339322103086))"
92,"([12, 62, 131, 136, 164, 241], np.float64(0.44412107871851525))","([131, 241], np.float64(53.60512829535882))"
93,"([110, 119, 162, 194, 212, 227], np.float64(0.5540865725157428))","([110, 194, 212, 227], np.float64(49.6741746361124))"
94,"([48, 106, 177, 198, 225, 229], np.float64(1.1578816828457306))","([106, 229], np.float64(46.41577883647826))"
95,"([43, 47, 48, 57, 152, 244], np.float64(0.6013691759986889))","([244], np.float64(51.204262132138886))"
96,"([29, 30, 79, 116, 124, 190], np.float64(1.2599836725859437))","([30, 124, 190], np.float64(53.127393413578))"
97,"([30, 60, 61, 122, 131, 174], np.float64(0.4892845062684876))","([30, 122], np.float64(49.61671908020538))"
98,"([56, 83, 131, 176, 234, 245], np.float64(0.8864155464619347))","([131, 234, 245], np.float64(46.004884331269565))"
99,"([31, 45, 84, 87, 159, 201], np.float64(1.687060549219018))","([31, 87, 201], np.float64(53.403481124799185))"
