run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
48,"([14, 22, 25, 41, 54, 55, 59, 63, 65, 72, 76, 94, 122, 154, 157, 168, 169, 172, 186, 187, 188, 199, 228, 239], np.float64(211.73263225393893))","([], np.float64(237.5084499974111))"
49,"([6, 25, 33, 40, 42, 61, 118, 193, 207, 221, 241], np.float64(262.1629361202885))","([], np.float64(232.0990256055593))"
50,"([6, 8, 35, 74, 80, 95, 112, 114, 120, 124, 150, 166, 200, 201, 247], np.float64(219.53519022210682))","([], np.float64(229.81526425972052))"
51,"([36, 65, 71, 81, 84, 95, 105, 130, 134, 141, 142, 151, 160, 173, 174, 185, 224, 248], np.float64(253.97395309990273))","([], np.float64(261.92733029307857))"
52,"([4, 14, 51, 54, 58, 67, 81, 102, 103, 120, 121, 129, 131, 153, 154, 163, 179, 180, 204, 208, 227, 240, 242, 243, 247], np.float64(217.654539483677))","([], np.float64(240.3467155541426))"
53,"([14, 18, 25, 39, 44, 53, 55, 62, 78, 86, 114, 116, 125, 131, 139, 168, 219, 227, 239], np.float64(242.86715372265735))","([], np.float64(247.29321293078897))"
54,"([27, 35, 52, 54, 63, 65, 82, 86, 88, 89, 100, 108, 114, 148, 157, 161, 171, 183, 194, 200, 215, 219, 226, 231], np.float64(226.95582048613025))","([], np.float64(225.11610461752466))"
55,"([6, 22, 25, 36, 46, 48, 53, 59, 65, 66, 74, 86, 88, 90, 93, 104, 131, 139, 144, 166, 171, 197, 210, 215, 224, 225, 226, 228, 238], np.float64(158.18828100743687))","([88, 131], np.float64(229.06892908228326))"
56,"([5, 13, 18, 37, 51, 75, 80, 95, 100, 112, 117, 122, 123, 126, 135, 145, 174, 184, 186, 188, 189, 196, 227, 230, 245], np.float64(182.07488798298604))","([75], np.float64(222.14081697882293))"
57,"([13, 19, 34, 48, 53, 74, 105, 115, 118, 131, 140, 152, 153, 155, 169, 176, 180, 228, 238, 245], np.float64(257.3942999418676))","([], np.float64(248.9402638168243))"
58,"([10, 14, 20, 24, 25, 37, 61, 74, 91, 110, 115, 118, 132, 163, 166, 168, 177, 181, 184, 189, 209, 215, 217], np.float64(167.451703739323))","([], np.float64(234.08303563931958))"
59,"([3, 17, 24, 26, 34, 35, 51, 70, 96, 105, 108, 114, 117, 124, 140, 142, 175, 202, 211, 218, 228, 230], np.float64(234.9351880636678))","([], np.float64(238.61530069969444))"
60,"([15, 16, 19, 34, 56, 60, 80, 83, 112, 118, 132, 137, 163, 177, 179, 184, 248], np.float64(254.98028604920825))","([56, 83], np.float64(236.61048341764047))"
61,"([0, 3, 15, 24, 27, 35, 52, 72, 79, 89, 104, 113, 115, 125, 131, 143, 148, 154, 188, 195, 202, 236], np.float64(204.5345511432798))","([], np.float64(222.90190676553937))"
62,"([14, 16, 53, 70, 73, 77, 95, 103, 114, 124, 126, 148, 183, 187, 188, 202, 207, 211, 212, 219, 239], np.float64(190.89947709663954))","([126, 187], np.float64(235.92454969229132))"
63,"([8, 14, 17, 42, 68, 86, 93, 95, 100, 121, 122, 132, 166, 169, 194, 199, 212, 213, 248], np.float64(208.78237652690387))","([68, 86, 132], np.float64(216.94346205755528))"
64,"([0, 2, 7, 8, 24, 31, 34, 51, 57, 66, 98, 102, 109, 117, 133, 139, 141, 155, 165, 170, 214], np.float64(203.72361002237244))","([109], np.float64(220.65760551859532))"
65,"([10, 19, 26, 32, 36, 48, 66, 82, 94, 108, 112, 131, 148, 167, 173, 175, 183, 184, 191, 196, 200, 214, 228, 245, 246], np.float64(197.14687846913708))","([], np.float64(240.5024043256346))"
66,"([2, 23, 28, 40, 66, 71, 81, 85, 87, 102, 110, 137, 139, 146, 170, 186, 210, 224, 241], np.float64(230.54505856727928))","([], np.float64(236.6277921515779))"
67,"([14, 15, 20, 21, 34, 39, 41, 47, 76, 87, 90, 91, 96, 109, 113, 120, 123, 138, 151, 163, 185, 208, 209, 231], np.float64(261.13459546156207))","([34], np.float64(236.43622811656883))"
68,"([11, 20, 25, 34, 47, 66, 71, 74, 92, 100, 104, 125, 134, 184, 191, 193, 213, 221, 234, 235, 246, 249], np.float64(195.05446151462982))","([100], np.float64(228.78673437223827))"
69,"([88, 90, 98, 107, 109, 114, 124, 143, 151, 161, 164, 175, 184, 185, 192, 200, 212, 213, 224, 248], np.float64(244.24445314963285))","([98, 192], np.float64(236.73747309352507))"
70,"([3, 9, 14, 20, 25, 37, 43, 51, 63, 84, 86, 87, 89, 94, 104, 114, 126, 133, 134, 138, 179, 203, 227, 237, 238], np.float64(233.61181721026057))","([203], np.float64(246.08223221654723))"
71,"([68, 72, 76, 143, 159, 180, 202], np.float64(264.6051763046895))","([97], np.float64(256.7541639910929))"
72,"([16, 24, 39, 43, 47, 51, 70, 92, 93, 94, 123, 128, 135, 154, 167, 177, 186, 191, 202, 206, 210, 215, 227, 233, 242], np.float64(157.6264209635964))","([39], np.float64(211.30631580586393))"
73,"([1, 3, 32, 38, 59, 61, 62, 94, 104, 112, 119, 172, 189, 203, 207, 214, 215, 216, 223, 227, 234, 243], np.float64(227.6625984172118))","([], np.float64(250.0191767653501))"
74,"([4, 5, 18, 26, 44, 61, 90, 101, 117, 124, 127, 128, 131, 132, 173, 182, 185, 191, 195, 219, 244, 246], np.float64(215.00362369400978))","([], np.float64(229.29825070113694))"
75,"([3, 11, 16, 19, 41, 43, 48, 58, 62, 71, 85, 116, 129, 144, 159, 170, 191, 198, 199, 205, 218, 220, 229, 240, 248], np.float64(152.0774821391718))","([220], np.float64(217.72102149161017))"
76,"([0, 14, 29, 30, 44, 62, 66, 67, 78, 96, 106, 115, 118, 133, 137, 143, 155, 159, 162, 199, 213, 221, 238, 243], np.float64(128.71264920621755))","([], np.float64(223.7542186934704))"
77,"([3, 34, 45, 66, 80, 83, 131, 134, 139, 158, 179, 197, 242, 248], np.float64(243.28222464087386))","([45], np.float64(255.4598628013511))"
78,"([14, 24, 27, 39, 44, 47, 66, 73, 85, 92, 95, 99, 102, 106, 108, 123, 129, 143, 162, 186, 188, 205, 213, 228, 229, 232, 236, 246], np.float64(248.13873975028088))","([], np.float64(229.24961905393133))"
79,"([11, 26, 42, 49, 54, 61, 67, 70, 101, 107, 111, 112, 114, 120, 125, 136, 138, 139, 159, 185, 186, 193, 194, 200, 209, 214, 215, 217, 232, 238], np.float64(217.45894550422094))","([], np.float64(245.83692901897396))"
80,"([5, 11, 20, 40, 46, 57, 87, 94, 98, 106, 113, 128, 134, 146, 166, 167, 179, 182, 183, 197, 201, 206, 207, 235, 242], np.float64(218.14099929262457))","([46], np.float64(259.1925812912659))"
81,"([0, 11, 20, 22, 53, 55, 66, 74, 79, 80, 106, 107, 109, 125, 139, 140, 161, 170, 177, 182, 191, 218, 220, 229, 238, 239], np.float64(184.50025619891838))","([107], np.float64(245.14834666373574))"
82,"([2, 6, 11, 13, 32, 36, 48, 59, 60, 68, 71, 73, 77, 83, 89, 100, 101, 106, 108, 123, 127, 141, 142, 170, 179, 194, 202, 224, 230], np.float64(200.3581977987815))","([], np.float64(249.17259449971962))"
83,"([16, 36, 61, 91, 102, 116, 119, 136, 137, 141, 143, 158, 171, 184, 190, 206, 211, 226, 232, 235, 242], np.float64(176.29815462727967))","([], np.float64(252.71585738471734))"
84,"([1, 19, 29, 32, 52, 54, 67, 71, 81, 95, 106, 111, 116, 123, 125, 136, 137, 167, 187, 197, 213], np.float64(193.8624773524205))","([], np.float64(220.3011119038061))"
85,"([2, 6, 8, 15, 16, 23, 27, 30, 32, 33, 35, 36, 39, 59, 80, 113, 114, 136, 146, 148, 152, 158, 162, 184, 197, 233, 237], np.float64(282.80023356967564))","([80], np.float64(224.67221245060662))"
86,"([15, 33, 47, 57, 76, 80, 94, 104, 105, 113, 120, 124, 135, 136, 139, 155, 164, 175, 177, 193, 206, 212, 213, 220, 230], np.float64(200.36444496450832))","([220], np.float64(220.86946087513468))"
87,"([1, 24, 27, 42, 70, 89, 123, 138, 139, 157, 163, 168, 177, 181, 203, 220, 243], np.float64(185.67055297709814))","([243], np.float64(237.81466262333032))"
88,"([4, 23, 26, 33, 34, 69, 88, 100, 101, 114, 126, 128, 132, 149, 155, 168, 171, 182, 193, 196, 200, 223, 232, 240, 243], np.float64(140.607243587344))","([149, 223, 243], np.float64(261.86694543420157))"
89,"([12, 19, 33, 52, 54, 55, 96, 98, 109, 118, 139, 149, 156, 182, 184, 207, 220, 229, 233, 242], np.float64(244.07335853307316))","([12], np.float64(256.9923563675335))"
90,"([8, 9, 17, 21, 36, 41, 58, 71, 77, 88, 90, 95, 98, 108, 115, 133, 141, 158, 159, 166, 204, 220, 222, 236, 246], np.float64(200.38442279931965))","([36, 77], np.float64(206.98711153403613))"
91,"([4, 6, 17, 19, 33, 42, 50, 55, 128, 134, 140, 167, 170, 179, 196, 201, 225], np.float64(216.93702488838218))","([179], np.float64(233.66742451422078))"
92,"([18, 41, 47, 57, 64, 68, 70, 106, 110, 112, 125, 131, 137, 141, 153, 170, 173, 174, 175, 193, 228, 233, 236], np.float64(240.86261283212434))","([], np.float64(271.75708411632945))"
93,"([3, 8, 12, 44, 50, 56, 62, 107, 114, 126, 151, 165, 168, 187, 205, 209, 211, 218, 222, 231, 232, 233], np.float64(157.49388646218458))","([], np.float64(252.29555305206986))"
94,"([0, 6, 12, 24, 29, 47, 50, 69, 70, 81, 105, 108, 111, 116, 122, 132, 133, 143, 146, 161, 187, 190, 199, 210, 230, 237, 240, 243, 245, 249], np.float64(177.5323844992033))","([146], np.float64(232.73297829979396))"
95,"([3, 13, 20, 35, 36, 42, 73, 74, 117, 125, 131, 137, 143, 153, 157, 161, 165, 199, 202, 205, 212, 228, 232, 237, 248], np.float64(159.0171007674454))","([], np.float64(220.65956009764022))"
96,"([1, 7, 23, 34, 88, 103, 108, 114, 128, 129, 142, 166, 201, 206, 211, 248], np.float64(253.37648666465202))","([23], np.float64(247.45263110093597))"
97,"([2, 5, 6, 11, 33, 36, 44, 55, 77, 82, 88, 93, 95, 100, 102, 111, 114, 117, 127, 138, 157, 166, 178, 185, 186, 191, 197, 207, 210, 221, 244, 246, 247], np.float64(112.58991687786957))","([], np.float64(228.60669349128426))"
98,"([0, 8, 19, 22, 27, 68, 72, 94, 95, 123, 131, 133, 136, 153, 159, 163, 164, 172, 188, 194, 200, 214, 244, 247, 248], np.float64(156.22954308773188))","([], np.float64(228.41887982937095))"
99,"([2, 24, 34, 44, 48, 56, 82, 89, 95, 97, 110, 115, 129, 134, 145, 162, 174, 175, 212, 229, 238, 241, 248, 249], np.float64(161.60829001332192))","([], np.float64(245.89241750902804))"
