run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
45,"([7, 10, 31, 32, 71, 111, 134, 135, 137, 144, 174, 191, 199, 226, 231, 243], np.float64(40.853712496933746))","([32, 71], np.float64(136.60248873034305))"
46,"([3, 11, 22, 23, 40, 50, 62, 71, 83, 90, 104, 105, 119, 160, 172, 190, 197, 215, 232], np.float64(95.48897163616621))","([50], np.float64(138.74936105895222))"
47,"([5, 42, 68, 97, 125, 126, 138, 150, 152, 167, 175, 200, 228, 233, 245], np.float64(2.495915681547135))","([], np.float64(131.88788123168425))"
48,"([12, 20, 28, 74, 76, 94, 100, 111, 127, 163, 170, 194, 226, 229, 248], np.float64(0.15070544023730667))","([12], np.float64(132.01924972975405))"
49,"([5, 35, 79, 98, 103, 108, 117, 118, 131, 136, 191, 225, 233, 240], np.float64(64.33231210221932))","([], np.float64(132.9860987591225))"
50,"([8, 10, 30, 32, 43, 50, 52, 60, 85, 89, 152, 154, 179, 187, 245], np.float64(2.4682025626393265))","([], np.float64(135.06184297753154))"
51,"([5, 23, 40, 51, 72, 74, 103, 116, 126, 131, 154, 189, 208, 210, 242, 247], np.float64(0.46825938158297886))","([247], np.float64(124.92131889969501))"
52,"([0, 15, 39, 51, 56, 78, 81, 85, 87, 105, 119, 150, 151, 169, 225], np.float64(5.008014918492837))","([56, 150], np.float64(138.57999291864863))"
53,"([4, 47, 53, 64, 74, 103, 108, 113, 117, 180, 188, 212, 223, 231, 247], np.float64(0.6402701624686119))","([4, 64], np.float64(130.0946910792745))"
54,"([15, 106, 110, 113, 123, 131, 148, 163, 166, 205, 230], np.float64(98.35115317887976))","([], np.float64(135.86380363956792))"
55,"([3, 20, 22, 32, 53, 70, 82, 90, 91, 120, 122, 130, 135, 139, 162, 175, 206, 220, 221, 228, 234, 248], np.float64(140.58336261240382))","([228], np.float64(133.3075759665482))"
56,"([47, 80, 84, 112, 126, 164, 177, 182, 211, 217, 245], np.float64(103.37746559311785))","([], np.float64(134.97525351336162))"
57,"([1, 17, 36, 45, 59, 62, 73, 129, 143, 169, 180, 201, 204, 215, 236], np.float64(0.37183864726307503))","([143], np.float64(124.6046557950751))"
58,"([11, 33, 44, 71, 84, 98, 131, 134, 159, 176, 210, 215, 216, 239, 244], np.float64(116.72807570746747))","([159, 239], np.float64(126.30352770705503))"
59,"([40, 63, 72, 79, 86, 90, 108, 147, 152, 156, 198, 199, 213, 217], np.float64(91.81712816777856))","([63], np.float64(139.95654708631557))"
60,"([7, 25, 28, 53, 90, 104, 137, 204, 208, 211, 234], np.float64(96.34748301989312))","([], np.float64(135.81448750860608))"
61,"([10, 35, 62, 74, 99, 110, 111, 121, 127, 139, 156, 189, 229], np.float64(113.39562008445535))","([127], np.float64(121.2546661706072))"
62,"([22, 44, 61, 94, 97, 108, 124, 135, 183, 184, 188, 192, 229, 234, 245, 246], np.float64(74.22474859934768))","([94], np.float64(133.96886361163897))"
63,"([34, 42, 47, 61, 71, 86, 90, 93, 102, 103, 123, 127, 202, 205, 240, 248], np.float64(120.59577824442793))","([], np.float64(131.4616400955364))"
64,"([32, 41, 50, 67, 73, 80, 99, 102, 106, 112, 119, 124, 131, 216, 228, 238, 245], np.float64(63.222480551541736))","([102, 131], np.float64(134.27381546883416))"
65,"([27, 30, 41, 53, 84, 95, 96, 117, 120, 139, 216, 218, 231, 233, 246], np.float64(1.7593426804396586))","([30, 96], np.float64(138.05045921132597))"
66,"([19, 27, 29, 34, 76, 95, 99, 116, 119, 125, 148, 155, 170, 229, 236], np.float64(2.607392562658925))","([119, 170, 229], np.float64(131.54644417598576))"
67,"([35, 42, 70, 90, 98, 134, 143, 144, 149, 157, 169, 173, 216], np.float64(97.87017368473897))","([157], np.float64(137.01427101391747))"
68,"([7, 22, 24, 32, 57, 101, 116, 130, 134, 143, 146, 148, 183, 195, 214, 223], np.float64(127.35652176613874))","([], np.float64(129.04111193780503))"
69,"([2, 7, 30, 51, 64, 67, 73, 128, 138, 141, 176, 194, 198, 219, 239], np.float64(3.170350877792389))","([2, 138], np.float64(140.94802556749949))"
70,"([0, 17, 35, 66, 81, 87, 160, 181, 187, 210, 224, 242], np.float64(83.61484268415263))","([], np.float64(142.55834412572642))"
71,"([75, 100, 103, 111, 132, 144, 147, 161, 172, 175, 193, 205, 206, 216, 219, 243], np.float64(35.91535683412529))","([193, 243], np.float64(138.17088602656852))"
72,"([3, 13, 37, 44, 71, 80, 113, 128, 131, 175, 188, 202, 224, 231], np.float64(108.45194206111412))","([], np.float64(161.1368918643035))"
73,"([8, 9, 32, 63, 65, 81, 147, 149, 164, 177, 181, 198, 202, 218, 246], np.float64(9.80884469859265))","([], np.float64(143.59630602349435))"
74,"([6, 21, 46, 47, 59, 73, 83, 118, 127, 184, 192, 207, 218, 233, 235, 248], np.float64(77.44400656939182))","([6], np.float64(124.9592086501914))"
75,"([6, 11, 48, 77, 79, 105, 110, 118, 128, 131, 143, 144, 147, 150, 151, 152, 153, 155, 159, 177, 201, 210, 231], np.float64(87.38462059502422))","([143], np.float64(136.6514255278575))"
76,"([17, 28, 52, 57, 77, 82, 111, 131, 154, 161, 167, 171, 175, 180, 189, 194, 230, 235, 242], np.float64(92.16535150102135))","([171], np.float64(144.49297448716243))"
77,"([7, 22, 32, 52, 70, 108, 138, 220, 245], np.float64(122.01487902819458))","([], np.float64(137.64035156218742))"
78,"([34, 40, 42, 47, 62, 73, 122, 125, 132, 149, 163, 164, 195, 209], np.float64(124.10481821892688))","([], np.float64(128.213994762591))"
79,"([29, 41, 63, 66, 67, 77, 94, 100, 118, 165, 174, 175, 195, 205, 241], np.float64(1.8646511979768419))","([94], np.float64(128.44696250213897))"
80,"([13, 17, 19, 30, 53, 68, 118, 120, 132, 143, 177, 183, 187, 189, 223], np.float64(7.638516387100248))","([143], np.float64(139.225782906321))"
81,"([13, 27, 28, 55, 66, 87, 111, 126, 140, 153, 172, 187, 198, 200, 224], np.float64(1.840977691228176))","([], np.float64(140.69075507310586))"
82,"([28, 32, 34, 45, 59, 78, 94, 132, 135, 184, 190, 208, 210, 222, 232], np.float64(1.850307733569227))","([], np.float64(143.89501693810448))"
83,"([1, 3, 12, 34, 71, 82, 119, 139, 145, 148, 193, 196, 212, 237, 241], np.float64(5.045627823765536))","([71], np.float64(130.38997028998816))"
84,"([9, 74, 78, 107, 122, 141, 176, 189, 220, 233, 243], np.float64(137.0770968793929))","([], np.float64(141.594989750722))"
85,"([38, 41, 48, 62, 63, 67, 86, 104, 137, 185, 194, 204, 220, 240], np.float64(65.40809007266954))","([86], np.float64(141.67193162214687))"
86,"([3, 14, 37, 78, 117, 136, 146, 150, 175, 178, 181, 206, 208, 211, 249], np.float64(1.1190962190469411))","([], np.float64(149.75933528384974))"
87,"([3, 57, 68, 73, 89, 94, 102, 118, 125, 141, 143, 151, 176, 205, 221, 224, 232, 235, 236, 244], np.float64(95.62678363642758))","([143], np.float64(134.8848252510991))"
88,"([4, 26, 58, 63, 75, 77, 97, 99, 174, 191, 205, 208, 214, 217, 222, 244], np.float64(1.3023955016844326))","([], np.float64(143.79523433242161))"
89,"([6, 54, 86, 93, 100, 117, 127, 186, 190, 195, 199, 211, 214, 231, 247], np.float64(3.1569191833146815))","([93], np.float64(134.79173184473342))"
90,"([21, 56, 75, 91, 94, 108, 158, 170, 181, 187, 199, 209, 227, 231, 242], np.float64(29.13728051120838))","([94], np.float64(129.9238880412573))"
91,"([30, 63, 65, 73, 129, 131, 136, 139, 147, 158, 167, 168, 172, 205, 228, 243, 248], np.float64(139.19121506620013))","([], np.float64(139.64438742145356))"
92,"([19, 29, 44, 52, 61, 74, 92, 99, 125, 154, 170, 172, 180, 221, 223, 230, 246], np.float64(1.0266854350418866))","([], np.float64(147.6019836635043))"
93,"([35, 41, 47, 50, 58, 74, 82, 87, 96, 125, 132, 171, 233, 239, 249], np.float64(2.534606766379866))","([], np.float64(128.6353687757102))"
94,"([26, 59, 70, 79, 85, 103, 130, 164, 175, 184, 186, 199, 234, 245, 248], np.float64(2.31353995022164))","([85], np.float64(130.4639164104923))"
95,"([37, 45, 50, 113, 116, 125, 133, 152, 164, 189, 201, 202, 206, 225, 226, 241], np.float64(1.9807016427259545))","([], np.float64(146.09025997257186))"
96,"([33, 35, 39, 84, 93, 108, 164, 187, 212, 228, 229, 239, 241, 247, 248], np.float64(34.53260904822524))","([], np.float64(137.9825309806376))"
97,"([9, 11, 40, 69, 90, 110, 144, 167, 170, 182, 192, 206, 207, 212, 242], np.float64(2.6245746774410126))","([110, 192], np.float64(129.8967986123813))"
98,"([23, 24, 70, 106, 112, 139, 148, 178, 195, 218, 242], np.float64(65.29939750960841))","([], np.float64(136.92316812732142))"
99,"([13, 19, 30, 81, 88, 144, 169, 174, 197, 204, 208, 220, 221, 234, 241, 248], np.float64(2.652611204254885))","([], np.float64(132.60788048955408))"
