run_id,AnnLassoRegressorl0,AnnLassoRegressorl1
51,"([6, 8, 18, 43, 57, 65, 86, 89, 103, 137, 144, 147, 157, 170, 188, 191, 197, 210, 218, 241], np.float64(228.16397036254727))","([], np.float64(224.58965362999615))"
52,"([9, 14, 20, 48, 60, 66, 67, 68, 97, 103, 124, 131, 141, 162, 171, 192, 195, 205, 216, 245, 248], np.float64(251.96771036340337))","([], np.float64(246.42497708907234))"
53,"([7, 14, 17, 21, 39, 55, 56, 61, 69, 75, 83, 102, 119, 120, 161, 170, 190, 193, 201, 218, 228, 236], np.float64(199.0045325510127))","([21], np.float64(240.26718543128226))"
54,"([6, 17, 26, 33, 57, 60, 64, 74, 79, 96, 120, 123, 125, 147, 179, 195, 208, 211, 222, 224, 228, 242], np.float64(277.2829873029777))","([57], np.float64(247.91825947559147))"
55,"([4, 29, 52, 53, 60, 68, 71, 81, 101, 131, 140, 142, 155, 158, 169, 174, 176, 179, 180, 194, 233, 236, 242], np.float64(298.8309845454699))","([], np.float64(255.89565885056695))"
56,"([13, 14, 20, 33, 42, 44, 53, 63, 82, 83, 84, 118, 120, 131, 156, 179, 180, 211, 224, 232, 234, 248], np.float64(211.85031392405642))","([42], np.float64(243.32819720462237))"
57,"([9, 20, 24, 40, 51, 63, 65, 66, 68, 69, 78, 79, 89, 105, 117, 121, 122, 133, 143, 144, 151, 158, 164, 166, 176, 178, 191, 194, 197, 202, 203, 234, 244], np.float64(163.8880819943721))","([68], np.float64(248.89249978196952))"
58,"([0, 22, 24, 28, 30, 33, 41, 50, 84, 88, 96, 98, 103, 109, 126, 131, 145, 155, 173, 175, 180, 192, 201, 202, 211, 219, 236], np.float64(269.5260008781632))","([], np.float64(282.93659468319186))"
59,"([2, 11, 12, 13, 14, 30, 32, 43, 46, 51, 68, 83, 91, 96, 104, 105, 114, 122, 131, 135, 150, 157, 161, 162, 192, 210, 220, 234, 245], np.float64(175.89411157882515))","([], np.float64(235.0839630677173))"
60,"([18, 32, 44, 48, 51, 62, 63, 65, 71, 72, 91, 126, 140, 146, 150, 179, 184, 197, 199, 207, 213, 218, 230, 238, 240, 243], np.float64(222.05835659551596))","([63], np.float64(266.03986285249795))"
61,"([7, 17, 23, 40, 43, 53, 64, 67, 74, 81, 102, 120, 127, 131, 144, 164, 171, 185, 192, 217, 219, 236], np.float64(246.9074435211949))","([], np.float64(263.50871939509875))"
62,"([2, 10, 24, 27, 33, 38, 49, 59, 73, 97, 110, 120, 123, 124, 128, 136, 141, 160, 184, 203, 219, 221, 225, 232], np.float64(202.6531632134684))","([], np.float64(264.2179679908693))"
63,"([4, 10, 15, 34, 58, 69, 84, 86, 87, 133, 136, 143, 165, 166, 170, 176, 179, 186, 188, 191, 210, 216, 220, 224], np.float64(214.17796260105112))","([136, 165], np.float64(241.249611721466))"
64,"([10, 12, 23, 28, 32, 40, 52, 59, 61, 88, 102, 105, 107, 121, 124, 127, 141, 172, 175, 184, 207, 210, 222, 235], np.float64(224.68706288510398))","([], np.float64(250.13157895117723))"
65,"([6, 27, 29, 45, 59, 64, 86, 104, 107, 113, 122, 131, 148, 149, 151, 156, 166, 168, 172, 176, 196, 204], np.float64(248.78725642327242))","([168], np.float64(228.02448262898073))"
66,"([14, 19, 25, 27, 44, 51, 53, 72, 87, 89, 98, 106, 112, 133, 137, 147, 150, 152, 154, 158, 181, 190, 195, 199, 213, 221, 238], np.float64(171.88642245879913))","([], np.float64(234.60203004798456))"
67,"([15, 28, 57, 70, 78, 90, 103, 106, 107, 131, 133, 150, 151, 161, 164, 170, 196, 202, 221, 222, 224, 239], np.float64(248.36873810316555))","([107], np.float64(238.86959722218455))"
68,"([1, 10, 14, 19, 26, 28, 75, 80, 83, 89, 104, 119, 121, 137, 139, 153, 172, 177, 179, 195, 197, 202, 249], np.float64(234.92674851245172))","([104], np.float64(267.6381262135577))"
69,"([2, 8, 13, 18, 32, 38, 45, 61, 70, 72, 77, 81, 89, 93, 98, 105, 126, 140, 181, 185, 211, 217, 223, 245, 246], np.float64(251.53389201650276))","([211], np.float64(248.71002340294606))"
70,"([15, 28, 35, 40, 58, 61, 62, 97, 103, 123, 124, 126, 127, 129, 131, 139, 140, 169, 185, 186, 189, 202, 210, 211, 220, 227, 233, 244], np.float64(280.6985263038808))","([], np.float64(231.51113366617201))"
71,"([22, 30, 33, 39, 54, 67, 71, 73, 78, 82, 89, 132, 137, 142, 147, 155, 177, 208, 234, 242], np.float64(233.98082421374772))","([], np.float64(234.76003709481057))"
72,"([0, 4, 6, 10, 13, 53, 55, 57, 60, 71, 79, 101, 115, 124, 129, 131, 145, 162, 181, 192, 195, 225, 230], np.float64(241.7566416624034))","([], np.float64(271.6745740864998))"
73,"([4, 14, 23, 29, 56, 58, 69, 70, 79, 87, 91, 113, 114, 124, 150, 159, 168, 195, 217, 219, 220, 229, 241, 242], np.float64(246.17559011980205))","([], np.float64(242.54635636859715))"
74,"([1, 33, 50, 60, 80, 83, 102, 105, 112, 115, 128, 135, 154, 176, 185, 201, 202, 219, 220, 234, 245], np.float64(219.17396492357278))","([80, 83], np.float64(221.36709999283585))"
75,"([1, 8, 27, 35, 39, 41, 58, 61, 86, 87, 96, 100, 127, 142, 145, 155, 166, 169, 172, 174, 185, 187, 195, 205, 212, 219, 220, 232, 242], np.float64(242.5570611496172))","([], np.float64(248.5226810030647))"
76,"([7, 15, 28, 52, 59, 80, 82, 100, 103, 107, 112, 124, 140, 144, 145, 151, 184, 187, 195, 199, 220, 224, 226, 230, 236, 246], np.float64(229.29232911851645))","([], np.float64(266.8311566950172))"
77,"([0, 23, 42, 71, 83, 86, 115, 124, 125, 131, 139, 157, 158, 164, 172, 203, 221, 223, 224, 228, 236, 243], np.float64(240.30261444069225))","([71, 131], np.float64(229.7476900796753))"
78,"([1, 5, 8, 43, 47, 67, 71, 75, 86, 107, 129, 135, 139, 154, 159, 164, 168, 186, 193, 194, 197, 208, 211, 215, 224, 239, 246], np.float64(189.1063349158529))","([], np.float64(239.63011564121447))"
79,"([24, 27, 28, 35, 47, 49, 62, 74, 82, 95, 98, 120, 133, 151, 161, 163, 166, 174, 176, 179, 189, 190, 207, 208, 210, 215, 223, 227, 230, 243], np.float64(193.6533056928381))","([208], np.float64(243.9891868036058))"
80,"([8, 25, 51, 73, 82, 83, 84, 123, 125, 131, 134, 142, 164, 167, 190, 192, 206, 221, 242, 249], np.float64(243.73091074029227))","([], np.float64(227.09058582170522))"
81,"([17, 33, 38, 46, 65, 85, 89, 98, 101, 110, 131, 136, 143, 148, 171, 190, 202, 214, 217, 229, 230, 234, 238], np.float64(203.0386114554095))","([65], np.float64(272.1046834127327))"
82,"([12, 21, 35, 36, 46, 52, 54, 55, 65, 85, 92, 93, 98, 113, 117, 139, 140, 157, 167, 178, 184, 185, 190, 212, 219, 220, 222, 244, 247], np.float64(240.16387459533905))","([], np.float64(248.64385543131618))"
83,"([1, 6, 24, 36, 54, 60, 71, 80, 83, 91, 129, 162, 171, 173, 194, 199, 235], np.float64(242.13644902797557))","([83], np.float64(234.81647420468235))"
84,"([9, 29, 34, 52, 70, 71, 86, 121, 129, 143, 150, 161, 165, 184, 189, 192, 195, 207, 213, 214, 225, 243], np.float64(230.03127422404955))","([], np.float64(250.22781334854338))"
85,"([5, 6, 20, 21, 49, 54, 56, 67, 77, 85, 89, 103, 109, 111, 125, 132, 134, 147, 148, 162, 167, 173, 177, 179, 183, 189, 214, 246], np.float64(197.08280045314746))","([], np.float64(255.96258916941463))"
86,"([1, 4, 10, 18, 40, 44, 55, 64, 67, 70, 71, 81, 84, 93, 95, 101, 117, 133, 138, 139, 150, 158, 161, 168, 180, 217, 229, 241, 244], np.float64(172.09968849462823))","([93], np.float64(245.8213647597264))"
87,"([7, 16, 19, 22, 26, 27, 28, 37, 38, 71, 78, 107, 116, 125, 136, 168, 187, 199, 200, 211, 227, 228, 242], np.float64(269.6947615058607))","([71], np.float64(252.60372263705096))"
88,"([4, 9, 16, 30, 42, 46, 55, 60, 74, 75, 95, 109, 121, 125, 149, 155, 174, 202, 203, 207, 216, 225, 229, 231], np.float64(223.4178212610166))","([4], np.float64(242.10948215906618))"
89,"([1, 2, 15, 20, 57, 66, 86, 87, 90, 93, 99, 110, 112, 128, 129, 137, 141, 150, 172, 178, 211, 215, 222], np.float64(243.31366888247635))","([], np.float64(238.1246672827024))"
90,"([4, 16, 20, 53, 57, 75, 95, 110, 114, 134, 141, 142, 149, 157, 166, 189, 197, 211], np.float64(250.23331702979334))","([], np.float64(241.08222719659918))"
91,"([20, 33, 38, 53, 65, 83, 89, 93, 95, 105, 107, 112, 117, 122, 131, 135, 147, 148, 155, 158, 180, 183, 186, 189, 211, 223, 236, 244], np.float64(266.571150981486))","([117], np.float64(245.48321499355382))"
92,"([0, 36, 48, 61, 94, 113, 119, 134, 157, 164, 177, 192, 209, 215, 217, 230, 248], np.float64(215.4771698611071))","([177], np.float64(263.91566887155074))"
93,"([18, 35, 45, 65, 79, 80, 88, 100, 102, 106, 125, 126, 153, 170, 185, 193, 195, 248], np.float64(292.11207597288))","([], np.float64(274.9851066772753))"
94,"([9, 11, 12, 13, 24, 26, 39, 48, 52, 68, 94, 101, 106, 108, 131, 138, 140, 157, 169, 185, 189, 209, 239, 249], np.float64(205.77030686659882))","([94, 239], np.float64(239.63235192053364))"
95,"([25, 39, 44, 50, 59, 61, 67, 74, 80, 88, 115, 118, 147, 151, 156, 158, 166, 175, 179, 188, 202, 203, 208, 220, 238], np.float64(196.84697431225013))","([115], np.float64(220.7660275771983))"
96,"([2, 15, 18, 28, 30, 37, 53, 57, 62, 70, 78, 91, 94, 102, 103, 120, 138, 160, 170, 218, 248], np.float64(273.9764431135847))","([2], np.float64(262.9089539337792))"
97,"([6, 8, 19, 53, 70, 84, 93, 104, 119, 120, 127, 140, 155, 157, 169, 171, 190, 225, 226, 227], np.float64(297.9088151093818))","([], np.float64(267.78542557889244))"
98,"([5, 12, 15, 53, 67, 70, 75, 93, 106, 120, 122, 140, 163, 173, 177, 178, 191, 197, 199, 200, 217, 222, 223, 226, 229, 245], np.float64(287.1343210960855))","([217], np.float64(254.49117798648024))"
99,"([16, 30, 37, 55, 74, 81, 87, 94, 108, 117, 118, 142, 143, 153, 169, 193, 207, 213, 232, 237, 244], np.float64(283.8071769914948))","([143], np.float64(250.64986125556177))"
