0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2700,1192,2834,1964,2996,2878,1609,2806,1303,1740,2533,1356,1493,2404,593,234,182,456,2501,1306,2481,148,2164,1788,3081,445,1761,327,2371,1766,1260,2486,2224,263,1048,1776,2916,1321,702,1987,2690,2228,1402,2171,2771,842,2849,1820,876,2635
2822,980,2553,2930,2860,1632,1691,3074,1631,1540,793,2679,978,2444,608,533,1396,3065,1419,2548,491,2999,2835,562,1064,116,1131,2383,2009,2574,1293,1281,3176,2824,952,2388,2752,1706,2301,2565,583,4,310,1856,1637,1897,1518,21,2696,1880
514,2721,1063,696,3010,1323,456,2644,1237,1033,1403,247,2238,1937,3135,3085,2333,2174,1025,1886,1443,766,276,3051,2105,3018,2543,1406,2900,1680,2411,1160,1014,1082,2037,1037,943,3139,2306,776,2384,1693,707,412,1057,1758,2665,2484,2060,960
19,2299,3163,482,1405,327,2642,530,2075,3134,816,1706,2831,1054,1244,1018,2434,487,1312,2746,1022,1285,702,2076,1300,1901,3176,1506,418,2627,3116,672,2594,953,958,522,750,2461,2946,307,2071,534,2689,3070,2001,678,325,18,1864,2847
2354,706,506,2019,2982,447,1205,1670,484,2296,779,50,2817,1677,230,2555,3099,206,1875,2660,65,1498,63,633,764,2232,2787,72,2710,2123,856,1285,2258,2470,652,1323,194,1848,2188,3174,641,892,1774,556,3023,3097,259,3082,2876,29
880,1394,2851,3000,3037,2666,270,1195,809,2197,1225,833,629,653,2059,1077,2202,2759,374,245,615,2398,1265,77,479,1978,2405,2243,1471,2167,1684,154,565,78,752,1194,935,1160,1436,1432,1143,2860,198,2670,252,2091,1016,2284,953,2196
2687,3033,3037,2864,1931,1775,2542,1192,2423,959,246,1351,655,2626,2668,2557,1795,2818,68,807,1498,646,2429,3056,1671,690,2595,139,2489,3105,1063,2845,1269,3011,1687,2322,1246,1281,1863,1199,2334,2765,1404,912,186,442,548,817,1901,3078
1398,2744,2882,10,2505,1633,1857,858,990,3088,2852,2942,544,909,587,2243,0,1078,323,1667,2055,189,1627,2489,286,182,20,494,1063,1804,2424,1819,2402,12,984,2981,2968,2349,2230,1723,2563,2971,2832,833,1487,342,2896,2988,652,1775
367,1947,843,1059,1802,1276,2022,1353,2456,654,2298,789,2494,1471,662,889,1107,2551,12,2012,843,3132,915,1302,3105,955,3049,1447,1553,2606,672,2488,1966,2954,1875,652,900,1646,1207,2923,1993,3127,1080,850,1139,2309,2249,1554,2820,2780
2938,946,477,2338,2989,315,2787,1888,1246,846,1061,1036,1494,3152,2477,2038,2359,2185,296,1997,1214,1592,1373,1250,1477,2440,2599,1177,2376,956,808,810,367,1195,1356,84,1274,1395,1285,1902,676,2503,199,307,46,2605,559,3115,1749,2317
2275,1545,2668,241,213,1115,2425,17,247,2195,1080,2631,2088,235,1370,2760,2515,25,951,2274,2501,1914,771,1414,1851,3002,1380,1563,822,2508,1450,1346,49,3003,2371,2399,1085,914,1408,1795,2816,2063,2112,353,1326,1291,767,1069,2428,380
2235,3133,3116,1903,2975,81,16,1982,140,882,2991,1878,1465,2779,28,2622,1515,3010,3076,275,2781,287,2260,2575,2814,1612,1133,870,86,2959,2583,821,1032,2808,2705,3102,948,2027,1201,2314,2778,2198,1444,1784,909,1126,3171,2476,2666,1373
2162,2380,2291,1667,221,1940,946,1085,160,2501,507,1544,3156,1048,1465,1992,2589,1084,1304,2852,1801,2166,795,1251,2998,2825,1249,3093,770,1612,3178,2819,381,2201,361,20,1859,1426,2603,283,1960,1008,2037,2220,2847,1561,1740,2187,2022,3152
1819,2097,1459,2078,2318,1813,621,1741,1891,572,2260,2598,3159,1027,226,2723,740,2456,2345,2038,2047,1045,1528,211,2879,1603,2356,239,1220,1404,2316,2910,1512,2409,2879,940,110,2466,1981,2632,1018,2342,2665,1020,792,2794,1672,1369,2387,2745
531,1358,1579,1965,1846,1916,166,1101,1526,936,427,2106,1370,461,2138,386,208,2688,1098,2766,79,2976,1514,3135,3005,3103,2183,638,953,2595,2876,3070,606,2493,2299,848,409,1891,2147,2281,1787,1878,1164,639,2876,2964,2725,3039,2418,53
2704,1821,2894,3113,3113,1572,3176,1832,3191,2063,3010,1580,2298,2733,2909,1919,2938,249,1754,472,443,2698,2533,1521,1424,2282,1154,2141,859,906,1665,933,2953,883,376,2916,2623,2974,3184,213,1222,1439,2553,2102,2491,3140,2872,2066,2767,2964
636,657,1425,332,1622,2882,2564,2105,1788,88,229,1105,1736,2729,1738,2783,1326,534,1604,1118,3039,1411,2916,2437,3073,916,1292,1414,1372,1429,1899,2233,926,946,20,1185,325,3011,2914,540,2088,2500,1283,2186,1926,1119,486,1523,2867,2885
1410,2341,2000,575,318,1863,1552,237,1698,2472,2258,1874,2000,2865,1667,531,401,425,2956,2407,2635,2344,2493,1883,1200,2327,2196,2540,1772,1919,475,682,1296,903,3136,828,1142,150,2973,575,656,3004,1508,1826,373,248,2159,2630,1617,987
1909,2624,1092,1335,3026,982,2294,1836,833,685,1377,1954,1389,1105,1198,83,199,2641,3091,675,975,1445,1659,2147,172,602,747,797,726,2826,1309,1896,2097,698,961,904,2845,287,2578,1552,1743,2583,1092,1330,2194,2729,445,2347,1305,2844
2793,2809,2464,569,374,1334,2759,2088,201,2049,1197,47,1347,527,349,191,1339,2587,1318,1392,2820,1752,3059,1532,657,1994,884,612,1871,669,1220,318,1644,19,2178,1780,357,533,1598,2935,692,2892,1568,448,891,1816,1953,690,629,1393
570,668,357,84,2737,2411,317,1359,1196,3178,3165,568,38,2427,1740,2726,3015,3085,1216,1714,773,2541,1742,1606,372,574,2964,191,2591,1143,2014,312,1530,582,196,405,3192,3047,1093,2031,873,1103,278,618,2073,3130,2282,2155,406,640
2776,1761,2551,2556,771,1838,43,13,935,1319,2349,516,2431,520,2884,660,2079,513,367,823,2027,1256,2190,25,2877,146,1188,2180,1195,334,2193,2889,1112,1934,2683,1463,1608,2304,1014,1416,2007,1969,1676,2673,605,1535,3037,2409,2102,2995
1693,2879,921,1902,2402,1885,320,389,859,859,3072,1704,1675,2821,370,2319,526,1852,931,1450,1869,1523,3017,117,3116,611,330,38,1150,1573,678,640,1320,2587,165,605,2388,1013,1161,2082,1560,1424,75,255,625,2253,2186,3003,2324,1945
1895,1668,869,1457,654,3181,434,2187,3026,1708,2431,399,2254,82,2087,95,320,947,1469,2184,2694,2717,2917,750,2465,3170,2747,370,886,1768,3002,1079,2751,2032,2584,978,1487,1923,2882,1391,2207,2611,2802,1245,2158,2552,2847,1376,2295,1420
916,2446,3029,1022,1037,1558,1651,936,883,1375,31,1012,863,2376,2841,2385,1729,1920,1842,228,715,1324,2705,260,140,1162,412,1152,120,2059,1542,1570,315,2599,2809,367,2099,1402,1477,1882,3019,1020,990,273,1376,1015,1935,493,2698,1346
1534,2935,119,601,806,2561,125,1121,2926,150,3148,2677,30,789,1818,1090,1078,173,2481,1655,2980,1574,772,3175,576,225,2040,1787,1299,1351,2202,2001,1321,558,619,2097,884,2358,1387,943,2111,2135,2382,2132,1713,260,261,2289,2423,3013
1943,1928,3162,803,107,1222,2915,134,623,2039,2607,2409,1722,2131,2938,648,592,1264,877,1151,630,3044,1891,781,2090,1843,245,2588,2954,1248,1791,1974,113,1461,939,95,1449,2071,1417,2984,273,2324,1217,1253,3060,3153,2478,2499,1080,1258
603,816,1561,1954,1049,2211,2760,381,955,3085,2802,940,348,1486,1639,66,2866,1952,3106,311,2357,2498,2173,630,2184,275,51,1656,491,1854,2282,1458,3028,2856,2803,1511,946,2573,2338,2784,790,1145,1795,1105,93,3116,454,2168,1868,345
993,1808,513,740,2820,375,2655,569,17,1293,143,3048,646,1816,1068,795,1475,1306,878,2418,1384,1485,1962,1297,959,2476,2651,648,284,470,2475,2491,1087,2263,1506,117,1426,3082,2912,2798,125,2413,1153,2131,2706,1379,2735,2519,867,126
988,2180,815,2513,1816,2083,1325,2516,2647,1348,1005,288,1711,279,2311,2063,2689,1900,1968,1948,588,2615,2482,1404,2025,317,210,2731,548,472,713,3092,3136,2489,643,1927,2650,2944,1605,2713,784,3026,2902,1154,509,2615,1687,2804,2103,2839
2502,531,2687,897,1920,1182,3179,2622,1060,2848,1177,1964,2450,575,538,1057,1034,557,1488,1367,678,2726,257,2918,2880,2374,359,1539,823,2408,1484,1304,1088,1778,1632,711,2743,735,513,2276,705,467,1319,1361,3058,1005,2486,1565,3032,526
166,2021,2763,566,2719,1743,795,1157,890,402,765,2842,685,1612,174,2848,2455,88,1212,1244,1506,456,67,681,1613,1724,1378,306,2576,2127,699,2449,1725,1835,323,1086,1184,448,2376,2812,2702,43,1874,596,1287,2290,585,1722,1970,176
1277,2893,1281,2640,2869,1832,655,2798,510,54,2397,1325,2141,2124,1381,622,1044,876,1103,3062,1011,402,2574,1082,275,2616,2481,2857,2146,1749,2748,766,3162,2707,2458,2903,1310,2481,2818,2843,2142,1682,2276,1125,2639,337,3162,2922,1811,2168
1011,2564,49,248,439,1265,2912,3089,2963,2623,2276,1802,2047,1456,1145,1903,1397,147,1791,1640,2912,2744,2194,2963,2522,1419,1082,2679,2064,1846,414,1811,1548,2254,775,1448,155,964,2497,736,1518,76,456,2931,2214,1774,1180,1647,1233,1260
1471,2635,2442,86,298,199,2377,1702,122,1063,1752,1138,735,242,2104,1487,2426,2227,458,1145,2039,258,2856,2919,838,2432,786,1280,266,573,2422,2593,2292,615,12,1339,3065,1307,37,780,53,1981,298,2767,232,2654,1812,2535,3136,1674
613,1307,11,1554,2360,415,2262,2582,2623,2144,638,2772,2884,1469,2290,2015,477,2840,2015,1611,3009,1796,1274,2978,520,715,522,1474,2613,432,1807,699,51,480,2868,1081,1172,1840,2748,3094,3057,833,1495,3089,2711,2543,994,2481,2602,2738
153,89,2394,870,2927,3006,360,1512,2469,2143,1393,744,673,3076,313,2091,2312,2578,1728,2822,1037,3038,2859,1434,78,2737,2945,68,996,1262,285,277,2602,3121,2791,2460,3003,2472,447,2196,639,220,2861,1841,1964,3183,1480,260,2886,2638
582,3047,1065,639,2890,2398,2771,2770,1290,2559,1033,2177,675,2744,1206,2326,1320,2955,2277,3022,1745,1838,43,1316,623,894,238,1770,2726,1743,2268,713,251,66,202,820,1820,2925,1733,44,2797,3132,1272,1409,3103,641,2045,2944,905,842
2684,1352,1443,1339,468,438,1657,2277,2261,1560,567,2759,2345,1811,2723,1668,246,2603,17,3019,1044,1506,547,2309,280,907,1827,1585,2162,2085,1465,785,1724,2269,791,1659,3128,1224,3082,3066,2900,1295,3136,1126,638,2923,254,90,2202,1521
1405,2515,267,2694,2299,1559,2719,2046,1357,1166,3122,2881,1424,16,1055,2180,2891,2803,1498,837,2668,1784,1766,896,3156,207,65,1885,2014,1556,497,476,1717,2255,2039,609,467,982,276,1693,2955,2899,357,2642,2586,1053,978,655,1036,2754
3153,613,1596,516,174,2351,2170,2490,781,1044,155,2778,3039,2308,2567,2087,330,533,754,720,2410,1240,2302,1918,2600,1093,1565,1319,1880,2961,2443,839,1179,1788,2093,2022,1309,1931,711,2297,1324,2559,1704,2479,2514,286,3128,1618,12,1374
1322,546,3073,1250,1621,303,2738,1583,1481,1,2541,1634,2304,2558,2856,2267,1543,3141,1391,1203,685,1115,2534,1277,189,739,1591,2451,2661,2746,98,2975,437,434,2926,2398,2089,407,703,510,332,755,170,1994,1933,2297,2560,2079,2960,946
1990,1217,454,110,2515,540,1380,3163,945,1023,2943,2739,243,946,1240,106,1716,328,331,681,1307,2298,412,987,1844,1903,472,1875,492,265,176,1037,1532,1717,1601,935,2837,2055,1218,2797,555,2790,1243,2172,2099,3006,3081,1107,1952,2543
2787,2273,1753,2526,150,2907,1610,979,2705,2218,2629,1806,2068,1965,1734,1008,1179,1985,3123,2022,592,3001,234,622,194,2662,2197,1690,2285,2518,2855,2069,3131,576,2811,2729,1583,2772,2939,1311,724,1225,831,2035,163,1705,379,2285,1648,2056
1856,1391,3166,2855,106,1246,1440,1371,2210,159,1679,591,1990,1519,3128,1830,1232,2645,161,710,382,1904,2854,1467,1778,1819,2530,1004,1445,641,1049,1777,1893,982,607,1737,2422,2499,2522,1408,1856,2854,1038,2125,155,350,114,2798,1360,334
1392,463,1066,694,1718,3058,1151,1945,2810,142,199,1653,381,1031,1266,1690,2800,2822,2756,2642,2251,69,1609,2541,2229,2322,2215,2105,1865,1151,455,941,2918,1603,992,2586,2729,2091,506,723,2256,2556,2346,1748,2144,2058,1931,1716,2145,2220
2647,2053,947,1563,1120,163,1591,2464,2973,119,1319,2290,2969,1479,442,2006,775,1311,1198,48,477,1472,2270,924,2072,2051,2345,2328,2215,3069,1659,2275,741,2744,2901,2232,3152,2930,1716,428,2719,2148,832,849,938,1684,552,2604,1224,555
1713,3131,952,1016,394,2555,1850,2534,977,34,2435,1756,1112,3108,2223,1545,1210,928,1614,2349,700,1425,1757,1219,1468,2083,1218,2040,248,1613,3144,2763,495,1960,2757,2647,1350,2707,1243,738,696,878,389,118,531,1186,789,1454,2568,1811
1175,732,2587,458,1014,929,725,1211,2421,1831,2066,1677,2459,1062,1548,248,2103,2282,2027,2637,604,930,3097,277,127,473,779,459,2631,2791,3175,2865,554,490,618,38,1574,266,169,122,2728,1104,1143,3065,1504,2732,175,598,795,809
2290,185,1381,2177,2633,817,1802,84,974,2093,1501,2674,913,1102,52,1802,1935,3072,1628,225,623,749,2215,2438,3134,578,1048,1193,2384,3146,568,94,1741,2272,2761,2206,369,2771,2273,2647,2273,3137,2858,2987,2915,1715,560,2625,1838,1606
2531,2631,2523,2248,1689,886,1501,28,2476,1607,2985,1852,2967,2477,2436,1960,2155,2360,3092,243,13,1942,622,464,585,1460,1886,1140,2036,596,1231,113,1069,1039,1255,1812,3001,1349,2296,1079,435,1620,2051,340,61,1519,989,966,659,2441
392,1248,838,2339,116,2618,1425,1992,1676,653,1306,1214,2762,1594,2100,2392,2685,2829,2432,2527,526,2127,1288,1709,44,26,1155,3083,2306,1331,1851,1003,2025,2017,2625,2523,2454,1215,399,23,991,1128,732,1355,2693,1863,2726,892,1182,1863
198,899,1262,454,2911,1368,2723,358,209,1991,2207,2933,371,499,3033,1612,1212,336,667,2142,2179,2505,343,1649,263,778,1772,2726,2998,3154,2609,1584,852,2906,2321,1875,2166,1412,1648,427,703,255,2588,2247,1887,263,2710,2,2740,186
1675,1374,2535,125,2664,2326,356,3060,9,2636,537,846,437,884,863,3193,362,638,275,1932,1774,592,1464,2788,2373,1561,2637,1147,2089,2496,2555,1581,7,2984,1624,3141,658,1531,943,188,1433,1941,1207,500,2411,2806,1376,1168,2516,185
807,1309,2375,1597,2496,30,2607,2350,1473,1707,2408,2447,952,3027,2213,2891,1221,3190,2606,2451,2209,414,753,1570,1252,1544,2572,1509,1015,1570,2118,361,541,3027,2203,274,2371,2002,2962,2268,2640,2657,162,1458,2186,2901,557,2328,331,548
2469,2260,1963,1316,909,1978,2752,1237,2726,1702,303,373,3094,2203,1256,1809,2545,2256,2625,3085,803,2578,1786,2509,2226,1326,2263,280,764,1016,1739,2265,2859,1896,2162,2754,28,2594,665,2138,278,2861,2835,2848,2974,2440,1006,388,2052,87
2826,332,1162,1819,3051,2181,575,79,1982,2720,1748,1867,1384,1754,1522,2113,196,554,2906,3084,1056,412,2615,23,632,2267,1674,2773,1683,1936,1561,2966,592,2629,1379,387,3050,487,2806,1648,2480,2836,3049,1794,1774,3159,1251,1024,383,3166
698,1626,746,3103,170,71,106,3038,806,1528,3071,1440,121,912,1301,2997,2282,569,1748,3014,2682,2856,1594,818,1607,879,205,798,1634,531,374,2630,1981,1575,1080,1200,2324,761,559,1415,2585,2151,1354,1956,1593,166,2054,727,1129,2929
1594,583,2943,1420,1004,1982,435,136,2376,2679,276,2594,1560,1825,2419,2179,717,2593,129,2161,3087,1458,1041,2261,2008,999,763,745,2691,2673,2732,1931,546,117,2930,1964,3000,2714,822,1276,2634,2056,173,2601,56,1007,3126,995,2836,847
1132,187,3118,1920,2171,1541,3178,3022,547,568,1922,1554,838,2321,3082,2720,3032,3124,2785,1297,2949,2308,881,799,2424,810,556,2488,2220,1229,3092,220,2314,2664,66,1753,1462,2137,2811,1401,381,2094,1723,1917,462,507,3066,2658,956,212
2459,2481,1320,2716,819,1665,1212,632,2,832,3182,1182,556,1104,1069,260,1578,1929,2223,1769,3055,981,1101,186,2083,1275,599,1518,2293,2074,2355,2596,2181,2078,334,1661,1976,79,2366,2306,1239,2690,989,562,2376,743,2778,1549,2408,2435
1703,1434,579,148,3041,855,2122,324,2440,1724,2271,2745,3075,1981,1444,350,816,1689,2479,433,644,2374,642,2393,1423,1680,1533,1344,1492,588,2459,139,3171,2505,1904,2822,951,2820,1348,2679,158,2232,1610,3015,1033,882,2637,357,2365,985
2055,3085,2785,607,1087,1243,1381,861,2226,2695,1201,1207,1751,869,3027,883,2378,1317,1881,462,1501,1479,2312,1207,382,2383,2112,99,1970,1618,2887,581,1040,226,3025,3066,362,3029,3117,2879,2127,2083,190,765,1234,1892,2654,1737,1739,1314
214,294,2079,2807,293,2227,879,246,2922,2511,184,1759,208,569,2322,2944,1301,956,2197,1340,1480,3071,2197,426,963,1205,454,2793,723,1888,1432,166,1465,1804,608,335,769,1043,307,2458,2598,3166,2698,3005,1894,1337,224,3176,1638,3125
689,2494,384,546,3054,1329,1973,807,1058,3081,2203,2526,640,2531,9,287,1412,656,2812,1845,2525,1837,1289,654,2309,1605,559,2186,3049,179,935,228,3061,2215,990,2121,93,2365,1977,962,2283,1201,1103,3178,2839,232,1947,2817,1861,338
2668,1296,3074,2678,1866,2231,1291,2631,1812,2273,247,1035,1636,2877,489,2397,998,334,84,609,2889,2913,2628,2597,2934,3004,1373,1310,938,15,2238,777,1813,70,1582,795,2817,68,942,825,614,636,1796,2684,1452,2248,2833,632,2898,236
1234,1441,1231,1759,2992,2928,1784,904,735,1764,2704,453,1123,3116,479,1035,1653,833,3193,1925,730,493,2803,2631,2805,1310,2667,1155,1096,2563,2728,1187,584,1286,2605,2887,1153,2352,2222,470,1320,640,953,1696,1991,2963,1716,1351,2631,2266
1709,1759,1717,3012,2214,2910,1210,2288,2509,1628,2100,2910,1497,690,845,69,3141,385,3174,1670,1766,1779,22,314,1050,1309,2055,2127,887,278,2020,1778,2063,2812,11,165,679,1794,1596,1810,1466,600,2639,1513,1948,1751,1471,1978,1290,1496
2109,2013,485,1378,2443,2310,2632,1794,558,1027,777,1296,1131,998,261,2296,949,1100,776,2964,3002,1236,2635,2102,806,2795,2186,2257,454,1833,2404,1954,108,1343,2688,48,786,1026,605,1941,3084,1476,3058,2497,403,2862,3120,72,2278,2518
1866,2722,1514,2199,2707,2646,167,2256,1532,2657,45,856,503,2273,728,125,1233,2246,2610,627,859,1287,2076,3042,224,1221,2701,1950,1170,290,2578,2725,2005,382,1694,539,360,1716,118,1447,1490,1302,243,2369,1337,499,3031,141,834,2420
554,1478,371,39,490,417,2151,94,2126,544,2402,2026,541,2791,564,3195,1143,2636,1308,1042,2208,2747,1854,184,1989,501,1576,636,1041,401,1416,2832,938,2406,2206,1843,3025,1406,1246,1597,960,816,2134,3179,1779,3144,3156,1013,2172,283
1564,541,2533,895,2956,1433,1774,416,190,2239,2220,923,933,1650,1426,3187,303,594,2283,1989,335,2342,730,2399,1585,2273,1427,1561,2387,644,1190,1114,444,2849,543,535,2076,149,1308,999,388,868,2656,984,1140,3051,2254,1467,1707,99
1504,756,2093,971,2957,1186,363,732,1187,1325,2935,231,2312,1918,800,1886,1024,2836,3142,2267,2152,2489,844,699,1561,3021,2050,126,3031,171,2618,932,2071,2271,896,696,2065,798,1893,2740,2263,2514,1215,1216,2436,311,2876,761,1545,1069
1272,1643,2739,2470,1123,1146,494,1895,2417,1452,1026,1375,2538,1096,0,2523,1902,1558,276,1125,1100,1050,2897,977,34,1959,2767,3114,1205,1480,2935,1482,3158,1173,951,2499,1389,1559,1401,2767,421,1355,11,2515,2350,880,3172,2801,993,233
481,954,1772,1870,2660,1074,1372,549,597,810,2182,48,1119,2460,1802,2725,508,426,1733,20,1007,3108,2873,2347,1459,517,3184,1673,282,1523,1087,2011,2326,1881,83,3057,1211,2124,1965,940,998,1955,240,342,2059,3014,3143,172,2633,1508
591,598,1426,1729,1384,1104,1966,1382,91,2612,2396,873,2491,2415,917,184,2622,2631,760,746,2644,1861,2219,161,2457,572,219,247,171,940,1352,1878,530,1319,1489,2595,2545,1024,1642,305,1810,1863,478,2644,416,775,2337,2963,1623,412
839,965,2325,2778,618,1667,1323,484,1450,2571,1965,2887,2054,543,2870,162,2355,1418,2934,2688,1786,2026,2259,705,1769,2304,2990,1232,3029,791,554,1858,620,2123,360,783,1040,2128,3140,3186,2886,1853,1530,1000,466,1555,1533,1827,2222,3136
1418,1942,1520,1757,2991,2104,372,311,1508,1073,1661,88,778,2343,2632,482,1355,524,16,1626,1393,1244,1431,1881,1882,3164,2300,1197,2109,434,2668,1692,2452,301,57,2436,1083,1614,876,3023,2035,1130,2043,1076,2270,2504,3129,1596,506,2139
468,206,2772,689,1592,238,2587,2170,1369,2640,2325,513,1634,764,1493,1763,2704,2102,260,1481,2712,1758,1863,1456,1175,939,402,167,1792,185,727,2712,2861,2242,2102,3009,2483,2314,2414,1719,2230,3069,52,206,339,1185,1004,1883,1913,1322
2397,822,2744,15,2362,3135,734,1863,1320,1371,1346,1815,1110,2436,508,658,13,2646,1264,885,1565,1966,788,150,3013,2875,912,1090,2511,687,2112,2299,1056,36,3107,761,768,2446,14,1823,2113,1372,485,1542,21,2991,1724,38,2828,2708
562,228,351,1610,2824,1915,1750,3111,755,2562,2814,1820,82,2195,1434,2435,2904,1254,1185,29,1813,3075,2456,1143,2199,2276,869,1883,664,1068,2330,196,3077,1231,1226,2883,2400,2781,106,2505,568,2264,225,276,1985,1014,1578,1405,122,163
1074,2844,2983,1661,1862,2780,1045,1002,2020,223,1054,115,25,2534,292,1463,414,985,2559,1308,913,157,315,1423,104,1614,1181,2072,3122,845,2374,869,2569,2091,1006,1442,61,2835,290,2037,2131,1575,986,2522,2267,1259,2348,31,2931,2191
1781,1897,1001,2225,1910,2771,1738,1015,1155,1687,2968,2792,2984,10,2846,1373,1085,43,2547,117,496,1891,617,2613,1995,1466,151,744,998,2888,2759,2142,1371,2560,2550,60,2503,1763,18,76,3155,568,2713,1443,1052,1376,69,1353,598,2491
2130,12,13,2002,420,2253,584,2470,23,693,2598,905,469,2513,359,972,2669,2916,1622,31,2571,1453,2063,2350,2328,2816,1446,1454,2889,849,217,157,1151,2143,1611,953,2317,2630,748,2576,1557,1532,438,1640,2605,904,770,2810,998,50
1712,2770,1460,1956,1581,494,895,797,1091,893,1531,1769,256,1279,1644,380,2739,1821,457,362,1343,1892,485,1541,1543,1458,2137,1400,3023,3038,411,211,1423,1760,1391,480,264,2595,1165,2882,503,2276,546,2956,797,1831,2350,564,1091,3139
3069,243,894,702,1586,2153,1680,100,2035,218,7,96,2787,2945,1612,2242,1981,3184,1350,2009,1225,1886,150,565,2756,3006,2095,1035,2689,628,2456,1041,1451,1962,3175,899,1206,1173,706,1783,104,2406,2312,832,1107,376,214,1214,2874,161
2919,484,379,16,1430,224,2832,1009,2383,1262,674,1455,1839,3148,3036,2876,601,2895,2400,3077,3054,2861,2203,926,664,372,2531,54,42,144,698,2448,3099,256,2876,1486,3083,1174,939,1985,417,2497,713,3042,2824,2486,345,1928,3152,1278
606,2537,618,2936,3044,119,2020,1281,2326,320,4,601,137,1494,1981,3161,277,205,2114,2197,1356,1767,652,1683,536,2989,261,2496,1203,415,193,207,831,924,1980,798,59,2602,1574,1885,234,1710,1162,3039,1826,2022,1741,1997,2382,778
1382,2810,2305,2817,530,1965,2562,2216,1038,2667,2709,1939,1616,153,2469,1681,1171,2079,1623,2428,1659,180,689,1845,604,641,64,2458,2817,966,165,910,406,2106,1514,878,1980,176,89,2387,270,923,806,390,1648,89,1064,1535,3031,2474
897,1200,1532,193,2823,2075,2037,851,939,820,954,1612,1726,593,2396,360,447,812,830,1006,2735,121,2883,1646,976,1836,54,2134,3087,2315,2174,1741,1408,2665,86,2810,739,1094,591,2499,3161,2427,2991,838,2360,268,1205,3191,1609,1920
891,773,2636,2738,3131,2132,2097,2620,831,2784,2432,1227,596,2667,636,1502,922,1582,2374,163,2729,2236,1023,2299,1310,2874,807,2000,2060,4,2688,1949,668,3000,3186,2451,1147,2269,1409,2933,2040,2551,907,55,1340,3127,109,2099,263,424
3043,3195,748,1755,2334,160,1310,1317,737,1127,1454,2653,1646,437,2433,2126,968,2673,3002,2801,2772,1237,99,451,276,2029,390,1366,1971,1677,478,841,1348,980,846,3071,269,969,1189,816,1309,2433,2663,2056,1399,374,683,683,931,3072
