0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
12685,4301,12981,4279,1451,13586,895,2342,12097,4923,10118,2856,7497,11727,49,3696,605,6821,6377,764,4551,4112,3285,7525,10797,1457,5731,7919,7017,2988,1797,13424,9777,3778,10227,822,12587,5370,9201,764,12066,10159,4606,11491,11626,7205,10170,932,8126,11854
7723,5969,6740,1153,9234,5312,10433,10540,5671,11946,10253,12629,11230,1091,6288,11269,1411,7100,5659,9762,5683,7905,5015,10084,6212,13541,1788,6067,5445,7278,6495,8435,1997,6096,1285,3526,11367,6033,3983,7798,13196,3457,5177,164,9890,11146,11542,4525,5048,9692
9358,4057,2735,2174,10458,13113,1714,10821,8041,663,6686,6466,9066,13070,9234,4585,7334,2479,2114,12514,5406,2737,3702,12091,330,12439,4459,8030,5045,4400,6874,12333,6219,5877,7201,6517,8021,594,9412,6026,5811,12300,2520,1843,8210,13469,1410,3052,13323,3995
9704,12387,8197,5473,452,7555,1291,12751,7436,13216,9542,10350,2658,12762,5939,13102,2364,3200,10301,6144,4382,12074,6554,10994,5368,2979,5744,6682,5510,9184,10047,2783,5522,337,10150,13181,2058,12586,8251,3558,8363,13473,7593,13407,7044,2475,1208,1325,4826,11547
12947,116,8221,8440,8323,3696,9898,10853,12765,4164,12076,2021,5639,13263,9482,9183,13115,735,3557,773,12007,10628,7108,13464,9010,3578,7658,4535,3256,7276,13467,5231,791,5635,12564,9333,10698,9349,7520,4738,6247,11604,7846,1118,4745,8422,5633,3163,9372,7568
9560,259,11812,12134,5941,12345,2491,729,6324,10452,9458,5586,7096,4484,10639,13268,2422,6354,9161,11724,555,8769,6217,12630,2904,1599,612,8713,9326,2536,8778,4383,8181,5415,2774,150,11859,9382,6371,897,9460,1877,13272,9719,4468,9400,5754,725,2621,6946
9337,5040,10117,12548,2623,573,4979,11564,4221,3637,2227,7661,11484,8401,6691,10401,4553,5000,4853,2081,2775,13550,13230,9015,8323,9903,8102,8811,10190,4913,7428,6375,2884,1465,12750,12554,4502,5726,10834,281,13472,9382,13137,569,9181,4011,3999,2484,12423,5445
3589,869,2570,3515,4758,9946,778,11313,210,437,5522,6830,10807,1267,10280,11970,13268,11,13536,12556,1395,6355,8686,2516,11657,3986,11505,11569,12745,10876,12376,3876,11681,9361,8991,11709,12198,8445,1297,10345,2179,4694,2351,3070,6101,1976,6972,5307,3153,3055
8583,7058,13519,9286,5759,8235,4050,5502,8866,6608,2623,10396,5693,3134,4962,2450,12012,4233,4377,643,8305,10456,3036,9724,3353,3876,2995,3086,9,6525,10841,4819,12067,2024,6616,10130,11247,8718,483,315,4677,857,708,6104,9290,2734,11709,7859,8826,12680
9005,6524,1461,9865,5557,2739,10277,1379,7272,1668,7143,9179,12002,11163,555,13391,13327,7980,10476,2682,5110,719,7360,5362,7232,921,5136,7038,6529,11561,6474,7884,6875,10138,5624,10768,3474,2291,7183,1259,4711,1639,7247,3138,6229,2576,7919,9639,10546,1652
7315,7985,3549,3632,7351,10517,10494,5173,6901,974,13445,4769,11523,2870,12471,11702,400,9683,1033,3061,10106,10084,3982,12193,11868,10219,3927,9176,9679,8857,10006,4196,11638,1645,6937,3244,9722,6202,5768,12668,2817,1678,4013,8884,3608,10455,9770,6460,4960,7756
5668,294,7249,879,1687,4637,13232,2067,2193,3272,695,11924,4033,10516,12333,4373,3836,8011,4998,4335,10201,12323,10024,7626,2596,4860,8524,10696,1440,8498,848,12885,4382,5565,4552,5795,5491,9021,2776,73,6716,5618,4724,3539,2468,13513,347,3303,5636,8864
9576,10427,9723,1162,6951,10723,12029,1,11475,1411,9326,9727,2611,10701,7513,11555,7417,775,294,6736,10029,3651,10559,9412,62,12253,10600,10623,5913,3912,4547,12248,8524,11814,10660,9583,12255,7082,6221,11358,13219,7063,8339,2402,2466,2093,3804,12187,6374,8257
1215,9286,4863,6901,11790,7275,5138,6790,7398,8821,1384,5172,5245,1285,6339,12009,4955,12616,7299,7175,13604,5588,13188,11254,1017,10509,8215,9216,7366,2975,10023,1443,10382,13430,1928,1034,8667,7976,12267,3356,6065,9239,12663,7894,10463,4767,9556,5860,8516,6809
11680,3389,5072,1170,9176,1651,6514,2087,3667,10301,8119,11548,11036,13528,1921,363,2755,3454,12949,5310,6300,10306,8824,1512,10043,5198,949,8746,9480,530,8422,6037,3076,11317,139,2468,9944,1518,4586,3640,6465,13077,6528,6099,5621,3808,11646,7172,2038,12480
10560,5017,4134,1961,1735,1083,6949,9767,5591,13198,4840,9069,6939,11496,5565,11095,1321,3152,658,371,4366,1889,2077,3372,5476,520,7364,1408,11134,3072,5859,12744,8717,10524,11482,8480,2994,8715,7484,3441,725,11346,7844,3951,11081,4846,8208,59,9043,12201
9908,7977,11384,11153,5770,836,4937,5752,10791,7918,2908,6060,10109,338,5528,1745,7448,1962,12721,9930,7527,9300,2196,6534,9362,4949,11081,6137,3085,11999,13186,2303,416,3714,4035,13088,792,7781,8021,7043,4178,10304,6376,4800,5921,12447,3034,8039,12995,11698
5972,11153,7002,12618,5046,11639,8148,8061,12381,1147,861,734,972,10562,5186,2983,12568,557,11330,2410,8284,1544,3969,9855,6436,9816,4162,6747,4006,2465,3761,10990,2072,2398,1692,1461,4425,5296,13553,636,3006,3452,8509,1351,11376,11236,4320,12208,2213,10954
7709,4945,11488,2135,11599,5955,5416,8630,2432,12160,1453,13210,6718,3161,9283,9783,2800,12000,697,1229,170,1305,13250,9567,8591,11619,5272,7550,3602,12380,9201,11730,6264,8141,6782,7563,2152,9895,10033,6477,7840,4510,9613,9583,9053,8827,1673,13491,5036,12689
9173,12292,6344,338,3247,12923,6884,7842,5713,8483,7917,12332,3713,12743,6219,13577,1976,13517,5792,5465,283,5672,11539,10787,10120,7777,4758,10683,4144,1153,8367,10024,12588,12441,7286,10384,12982,4735,4022,6367,9735,8757,2401,12392,11942,11196,3947,784,6387,6160
7078,371,3018,8250,5182,5959,10917,7291,3670,641,4424,7271,7895,3058,335,6234,3958,9158,10879,6207,9826,9173,4503,4126,13014,7652,11724,10715,7067,845,11189,2870,6508,524,9066,4437,10054,21,10408,10534,10283,1228,10254,5744,4018,1934,13342,10191,10413,4842
457,12651,4659,8270,4151,493,12179,6137,2968,877,3794,9802,5827,12640,10622,13469,41,7181,5773,6093,8410,2904,4263,2184,4072,3676,2359,8781,51,6176,12174,7740,10686,10723,12731,4721,9873,7546,5422,7463,2220,2026,12770,4578,714,1893,699,2148,246,10405
3949,12970,3686,1879,1750,3073,822,11598,9756,3742,8138,12705,12179,891,1701,3207,411,5157,1294,7635,1697,468,1523,10857,11277,5060,10798,2654,652,9505,5553,5115,5824,2435,1581,10563,9300,12925,12786,2220,12360,2944,1342,11364,12951,7965,2087,9339,11213,6943
1118,4282,6624,12831,8147,7469,1350,12928,2441,3412,10423,2557,8324,7939,4829,10949,10220,6799,13351,9019,7810,13546,5696,222,8138,4046,12689,2445,4757,7420,7717,10462,6401,1265,13378,752,9842,8326,8002,9351,10619,10683,2678,13077,7778,6020,9875,6635,11138,13602
557,496,11400,7721,118,9972,10322,1074,8784,13494,9401,2131,8568,12079,9030,2554,11207,4196,2789,9021,12891,6969,3447,8643,12966,13093,9929,3227,13086,4477,12930,11451,3066,12011,11904,13144,5420,6834,3487,9388,12533,7746,6227,3864,5240,5306,6782,8588,9718,10949
4982,6219,9381,1695,8756,6788,3494,12276,11535,8622,5919,13155,11605,10201,11830,5218,12363,11075,585,10873,5933,6110,6870,8199,9062,2656,2383,9457,3807,9479,7011,11464,10644,11051,2288,1546,9577,11786,7433,6095,5225,842,3341,6744,10530,11053,2699,13323,5457,195
8551,1480,5068,6433,1048,11925,2016,5439,2596,3398,876,12206,12520,5031,9620,8532,1142,2493,8461,13233,3690,9378,5164,9034,12031,8063,10597,6386,10881,6822,13557,12073,2008,6022,9310,2342,10838,12697,12479,12644,6606,12345,10384,4014,10305,4303,2924,7359,8396,2932
3926,12175,5599,4145,7865,13106,4031,9988,4515,2794,11331,11730,7971,8675,11626,2852,12026,11451,2973,10067,13186,3286,12083,8251,335,7031,13461,2500,12755,12580,12297,11374,11511,193,3224,13211,11269,13331,354,8297,11348,10127,3348,667,1823,10782,1278,13218,11677,6388
1141,972,2042,11540,7242,12130,9663,13472,6670,6086,6372,4481,4278,6265,358,2996,13454,5015,4298,12098,10656,12156,6359,10335,11225,9406,7934,9103,8318,7007,4730,6421,8323,6838,10545,12151,6171,4520,7199,11830,13393,10641,12265,368,2389,912,7899,5786,4358,10081
6470,1157,511,7131,5406,6200,1700,892,6005,33,10190,3629,13359,9749,13292,2223,4110,2802,6455,12466,9737,6257,9195,5419,5346,8082,657,9970,6,9754,11638,11281,11062,10515,154,7524,9888,1586,8361,10001,4688,4018,13349,189,13436,1883,7812,10494,3636,5336
6215,2533,10276,10648,1523,184,13047,1053,4621,5813,3820,10073,9033,8253,11491,11100,12824,3937,13242,4000,11952,4650,2512,10611,5806,4356,42,3749,1946,5533,11980,12388,11790,6250,4071,10268,5044,1390,2081,10958,2225,713,5709,7378,7158,11465,452,9340,13354,8468
12034,614,3543,2155,3257,7776,960,2480,1766,6412,12598,2978,13056,7077,7667,9095,12033,11086,7750,10520,1996,8559,6872,8654,827,10325,7810,4700,7390,187,1973,8281,4063,3343,4330,12906,8666,10315,9154,6111,8650,3694,11967,7638,13247,11026,4380,10376,8939,12381
8285,12594,1623,7486,11483,12264,6503,7837,8280,5746,11041,128,8283,5459,10592,4238,11078,7220,12801,7353,12147,10491,9518,120,9170,10328,11999,6102,646,9119,1934,403,2019,5419,5598,2352,10529,7973,10947,10182,8543,10991,5433,7702,8660,6859,4457,8056,11155,7369
2025,13493,9478,2296,9719,8502,2107,8502,2878,6028,3702,5592,6296,9367,9535,11157,13058,1658,3177,521,6525,7360,3351,5457,6059,1481,5734,6209,6850,7991,6343,11388,3413,5522,3382,13308,3913,9214,4637,12152,1006,189,5641,6342,10404,6471,5627,4674,5527,11309
13099,13494,718,13304,7805,3025,9942,8731,10593,6502,11625,3864,12157,1019,7558,12281,11537,13374,5355,5177,8891,7007,6246,985,8911,6976,3497,1568,12771,1579,10002,5253,12808,8736,2782,4961,11544,8065,3031,2869,480,9704,8042,895,2128,11025,10319,10314,7309,3978
7998,9802,341,12772,6157,8367,4120,6620,6790,12048,532,889,4971,12415,3359,2164,10662,2809,629,10967,9158,12973,8327,4583,12900,5985,8597,6504,12103,12201,1851,6915,7492,721,4916,9844,4662,10632,3674,6896,11356,12305,1990,12826,11296,5788,9230,8060,7121,5603
13463,5486,8645,12928,1820,348,5326,4850,10067,12564,9196,6400,8006,6551,12289,165,10802,6344,5313,7718,9888,7063,7655,11718,5163,5846,4210,7168,5941,9783,6875,12159,6379,4148,12171,275,10834,7626,1131,6899,460,12794,13204,6692,4392,4915,1337,10839,9405,11643
6723,12845,12730,12232,4046,2467,6916,4521,8059,4891,6293,3015,2114,2647,8954,8984,12023,2784,3919,4828,1554,6927,2206,10637,12107,9306,9320,13553,12664,352,9145,4024,4347,2694,3889,11395,3053,4483,10546,5336,1852,8124,11272,8405,2754,11859,7849,3814,12988,13028
9578,7630,10443,6604,9075,3727,6689,12638,7902,751,4662,10063,1133,7867,3997,5854,7973,5808,9972,12568,12954,9791,11511,12946,11658,10379,11262,11354,6721,5022,7340,3437,13603,8446,6572,149,11626,8729,13382,7530,1056,1604,1057,10454,9481,12709,1696,13409,2717,10089
12198,9274,2356,7733,6165,360,3607,7612,7919,10585,4062,11772,2174,4034,6241,12648,1684,12800,1426,11310,1123,9312,2897,4657,11678,4110,4786,5795,9511,1391,4702,611,11845,4842,11997,371,6853,4053,916,9354,3190,4391,2741,6185,10623,11294,9664,11723,833,12890
10212,2781,4557,12760,13338,10151,7593,4152,4184,2546,8428,6666,6761,6446,4716,12542,5088,137,12769,12530,11626,11882,3459,12720,9482,2632,11238,3162,9581,10892,11216,10938,8519,5961,9211,9017,12275,13265,9341,11774,13413,6488,1325,3088,1320,4053,4303,1481,2262,8402
12651,10366,6746,1489,6524,3660,8658,13544,10272,7220,4981,8239,841,5184,494,105,3849,11824,12984,11029,12882,434,2711,726,3776,5120,1334,2559,4586,6646,12041,3745,10253,7547,13531,9904,9244,10131,3542,8501,9711,5209,12357,11873,3934,2441,10782,2288,4842,12327
4873,7288,1546,6476,628,3179,9460,8661,6320,9,11243,2845,12162,10319,10601,1419,1628,7098,2002,10081,11193,3096,430,5184,6315,5564,9362,10779,11155,7761,12904,7385,8616,9943,5853,9629,5735,4272,10884,10366,6499,6849,12728,3909,8170,8831,8739,2481,1871,2
4165,11576,3536,4095,7051,3958,10865,4542,4745,3475,5528,6604,4653,148,142,5856,12955,11740,4690,5972,1908,10542,9657,2008,4129,12930,9437,12963,2186,5084,13353,6797,4574,13578,6163,10657,11981,6414,5955,11392,8326,10763,10833,10503,11920,12137,5408,12340,10367,8585
13607,6751,1333,4216,9622,8745,7085,10928,4941,8695,12428,6619,568,2322,207,13586,2653,1142,11024,5021,912,239,10913,2191,6098,3945,12203,3378,1370,11335,11010,1483,12815,7813,7297,10259,6232,3433,7226,10533,8552,10348,4213,5981,7362,4523,1781,6928,6037,3034
5496,1158,6970,4671,1889,3112,13230,7896,11502,4411,11584,13244,13097,9514,13383,3853,5411,8277,921,277,8366,13284,10362,10296,1649,13603,8806,152,4208,2142,10808,6081,10941,1787,12177,2679,12024,8557,6006,2858,8493,6195,5575,356,9105,3303,1893,13320,6757,3916
3984,6626,7866,4866,8565,2774,2967,2771,1986,11194,5756,5404,7651,5494,10981,4456,8827,8022,12378,5301,8682,13135,164,7890,3246,1632,8177,11962,7929,7813,6211,4828,11359,7395,4369,9584,11561,7290,5605,8437,4414,11012,6549,1562,382,336,1099,10279,4345,2086
3354,12326,1691,8851,8153,13085,1040,4048,12060,11686,8755,10614,6567,6890,3512,11933,7469,10338,5362,3117,5138,13270,10737,7399,7251,8672,9574,6193,8268,11486,12429,12839,4875,11078,7612,7724,8577,4800,7069,4434,360,1978,1299,819,10432,3326,2821,11232,8627,6027
12374,8441,7661,2171,12940,12596,1205,5008,12252,3327,11641,10125,13361,4036,1635,4789,10309,4648,9119,12376,10512,9084,3177,6255,504,7925,10215,102,12749,701,9926,13034,8019,3211,10590,12611,5203,11752,1162,4869,2649,13087,5456,3347,4326,9020,3532,10506,8593,8650
5631,3826,12634,3875,144,11618,8119,5830,2866,509,12585,4682,9168,1726,9184,10741,8344,8390,2180,4717,975,12945,4051,9748,12436,9342,6305,7333,11120,6220,43,12552,7910,923,6792,9615,7809,11175,9295,1993,3200,11651,4471,10160,3595,4869,6465,11450,6085,7504
9039,236,9962,3973,7029,2252,9121,5011,5500,224,12464,1916,3191,2497,11406,8804,12045,7077,480,11027,8829,4568,10340,1475,6055,8384,13516,13072,9836,11060,318,6131,11,5892,8901,1568,13367,10634,6909,2393,10320,8235,13098,10365,11281,7551,9854,100,2137,5909
4618,2668,7586,5732,3629,1809,8364,1392,3636,11098,8322,13567,901,9453,1177,12707,12859,7225,2341,11565,12932,12762,1843,11300,5688,8116,4793,8304,12615,4834,10289,7806,6794,9895,1650,7872,8146,1038,1645,4177,7394,4527,10898,5622,5493,162,10677,10857,7977,2298
2401,3235,9702,2652,1230,1246,9390,12300,4049,13072,11488,2423,711,9348,8672,462,12825,5706,8991,4847,4178,757,3307,12397,5848,474,5862,5532,7312,11916,12305,2905,5070,9370,6012,3497,12621,12224,8056,2527,12909,3467,6718,10863,3890,11674,5643,5284,1514,12165
13191,13172,12260,5067,12895,4327,10614,12287,11507,9856,8959,4374,844,3497,10865,13163,12066,7634,11277,8503,637,2031,961,8335,6696,8576,3977,10748,2576,9626,9176,6646,12417,338,852,2828,4994,1284,2235,2715,882,6054,3337,2165,9625,76,6178,5968,5171,12025
13441,13320,5423,11064,8588,4834,964,12837,594,11067,6182,9470,10351,5196,5396,71,3898,6729,10610,1902,12157,1817,9810,6049,133,8758,2671,12000,6548,4334,7694,7572,4335,9701,10393,9283,5773,1077,151,6104,6972,5194,7979,4242,2184,10676,2457,7127,11204,10675
11951,1750,8816,9455,5236,5185,3689,7151,13243,11235,3788,441,4390,5650,1977,687,3039,12023,2737,2676,8076,11202,10269,7604,10303,4028,3924,5917,8073,7684,2022,6764,13534,1480,3587,7875,224,5761,10856,3526,3762,10234,12621,8470,1873,415,12075,1008,12897,3530
7904,6479,1239,6854,13074,5015,9335,8171,2996,8935,2022,1777,4905,10914,8421,12309,3959,3502,96,7552,4385,10511,1647,10902,10816,997,1133,7310,8551,11796,12521,1934,428,5502,8168,166,2308,9351,5075,357,4014,6260,3297,12292,1511,6692,4422,11387,10294,1838
3992,2491,9840,2720,6607,3391,2565,6518,327,9527,8575,1641,7688,7419,7077,13532,9703,5115,410,2449,4947,3400,7783,5365,1407,8497,2111,7931,6955,1251,12948,9453,4617,11723,6344,4222,1865,11860,9660,6300,10080,4757,98,13304,7169,13176,9884,10224,11546,9638
1260,71,544,11267,5821,729,3525,3939,10466,10189,4385,13187,4524,8530,10491,13032,329,7337,4307,2127,875,563,4269,11969,7946,4328,4554,12517,12587,13135,13376,11235,1167,7999,2189,4709,3034,9468,719,4758,12751,5117,2400,7112,5703,5297,10350,9601,429,12256
9659,2250,1531,649,4278,12439,1130,13430,9368,188,4980,5838,778,8087,7283,7519,7213,7463,4839,2150,671,6801,10272,9780,4226,4771,1627,7569,13393,7021,9090,10210,1276,10377,11222,4917,5765,3881,12495,7734,8689,7210,3502,6316,10663,11842,5051,10076,3813,4741
4458,12421,6669,8167,5498,13154,6321,10211,4191,3581,7425,11028,8355,4539,8686,11171,12972,9457,3892,12829,1326,8324,4789,545,11624,4823,12661,11846,8861,8960,9667,1279,1221,1285,4556,8733,6409,8904,9163,10205,5529,13330,6110,9923,2257,8611,8406,3768,8608,2971
5423,8796,1387,9230,4968,269,9811,10276,10070,5625,3843,12750,3276,4511,12775,10875,11031,5904,12452,6471,5555,7872,12013,3115,4719,13572,5776,3970,11333,12917,8768,7012,444,6004,7279,2421,342,1819,9080,6533,11865,12010,11927,625,4247,5677,1211,4160,2910,13093
992,1843,5268,6698,7711,10423,10310,2517,2790,11601,5697,12028,9209,5489,628,11469,4024,3364,5800,6361,1214,10990,3903,5317,9879,8978,5745,5166,12810,7338,4186,1248,4085,4126,4456,1837,8114,10027,12837,4813,1447,11158,10200,12159,1807,9902,7397,12072,1058,1290
11350,11994,7787,8289,10451,3290,5955,5232,12366,5378,6709,8022,301,688,4792,3415,11596,541,1505,11670,4290,3399,377,3785,4437,8634,2159,7756,5980,3741,9847,1951,2785,2671,3070,7618,11985,4708,1806,10521,3255,10420,219,2195,12215,10485,4754,11922,4764,613
327,5028,12305,6979,1528,13406,11885,1365,8582,5311,870,5125,8809,11213,6498,9118,2216,1001,2467,5151,3337,5785,7420,5905,1725,227,1025,8421,9398,7936,5326,2243,4819,13474,9522,2874,7316,2977,2582,7021,6966,4316,2938,13032,3966,7237,6306,5057,7548,2267
8566,8920,13423,1859,9755,13422,2283,11103,12466,329,12188,11048,6083,2578,12613,12449,11001,2142,3712,8898,1140,11774,12680,2438,5532,12074,8331,3738,5503,5016,6246,6100,4843,988,10135,11970,7309,1152,205,3741,9384,8760,5199,1381,2840,1752,9450,13503,1248,1358
11709,11819,1219,9572,2492,4435,7837,3156,4013,4737,11535,12998,11371,6736,3166,7303,7292,1356,154,10629,5695,8334,5702,3960,6138,171,7817,6890,881,3763,7596,10027,2812,5468,12625,10709,2925,2660,7313,249,5422,3283,33,239,3624,13538,7556,535,11264,4126
5967,9248,8883,3618,1150,8182,2960,3380,2593,3114,10276,7120,475,53,7085,7122,11647,13437,11791,8305,10758,1341,12658,4290,9050,11004,8350,8121,7919,8503,7457,9,12529,6234,9492,9564,10779,242,1700,11192,2727,2017,12071,5067,12270,9309,430,5978,1745,5013
1892,2804,5564,6731,8939,4430,3407,11544,7713,1209,1623,11818,11022,7349,7215,4891,11790,2467,6947,7793,10798,6245,12121,5798,8601,4453,7300,13146,12061,2228,5345,2692,13379,3603,13270,8090,399,6587,3419,4408,1744,7418,9414,9608,4820,5235,3482,11263,11598,12882
784,1232,9137,1237,9102,4089,6054,2265,580,2780,5156,12445,9495,10236,9110,11632,10015,1261,1462,2496,10810,8035,2793,4769,11000,12347,4747,12379,3837,8428,7739,12038,8971,12365,1305,10332,3265,7424,4921,1999,11693,8892,1745,10993,910,10607,13016,13558,10001,1646
12895,2648,4429,3553,13214,4594,9635,2219,3961,9152,8562,2900,6554,9634,193,1443,356,3786,11020,10323,8638,7234,7095,5920,1441,3269,13285,10848,3087,2458,11411,2710,3880,8816,5810,12020,4644,12958,3914,11890,7473,2831,2287,5843,8032,1113,8355,132,4301,1213
8181,8370,11899,9359,5218,9769,150,2738,227,10440,11717,4336,2149,4402,7916,1630,3098,6588,9137,11130,9358,7683,10230,9969,5607,6714,10885,10928,9260,4990,5005,704,7936,9921,4547,9649,1287,9443,5845,3222,9510,11582,11777,738,8654,6797,11407,6381,11663,6708
