run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
10,"([np.int64(25)], np.float64(518.7618189393481))","([np.int64(25), np.int64(38)], np.float64(6482.437882811842))","([], np.float64(6483.631846348353))","([np.int64(1), np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(15), np.int64(16), np.int64(19), np.int64(23), np.int64(25), np.int64(30)], np.float64(399.1857561954537))","([np.int64(16), np.int64(19), np.int64(23)], np.float64(580.2260046987179))"
11,"([np.int64(3), np.int64(14), np.int64(20), np.int64(24), np.int64(25), np.int64(29)], np.float64(462.30439812556153))","([np.int64(24), np.int64(29)], np.float64(6831.877891212359))","([], np.float64(6813.740133848409))","([np.int64(3), np.int64(6), np.int64(11), np.int64(12), np.int64(14), np.int64(18), np.int64(20), np.int64(25), np.int64(26), np.int64(31), np.int64(33), np.int64(43), np.int64(44)], np.float64(340.1049219571643))","([np.int64(25), np.int64(26), np.int64(31), np.int64(43)], np.float64(582.164686212145))"
12,"([np.int64(0), np.int64(3), np.int64(6), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(25), np.int64(34), np.int64(39), np.int64(43)], np.float64(493.27472354965084))","([np.int64(18), np.int64(34), np.int64(43)], np.float64(6920.716576459334))","([np.int64(34)], np.float64(6740.871629660199))","([np.int64(1), np.int64(6), np.int64(16), np.int64(18), np.int64(21), np.int64(24), np.int64(30), np.int64(33), np.int64(34), np.int64(36), np.int64(43), np.int64(45), np.int64(49)], np.float64(346.2544117722863))","([np.int64(33), np.int64(34), np.int64(43), np.int64(45)], np.float64(526.6905534303024))"
13,"([np.int64(0), np.int64(1), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(232.4061497462691))","([np.int64(14), np.int64(38)], np.float64(6616.9189567684825))","([np.int64(14)], np.float64(6581.752662099458))","([np.int64(1), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(23), np.int64(25), np.int64(30), np.int64(31), np.int64(36), np.int64(43), np.int64(46), np.int64(48)], np.float64(354.03736306772316))","([np.int64(14), np.int64(30), np.int64(31), np.int64(36), np.int64(43), np.int64(48)], np.float64(488.2864088335928))"
14,"([np.int64(12), np.int64(18), np.int64(19), np.int64(27), np.int64(31), np.int64(32), np.int64(39), np.int64(40), np.int64(44)], np.float64(481.420355536278))","([np.int64(12), np.int64(40)], np.float64(6729.461993983144))","([], np.float64(6719.131018910289))","([np.int64(0), np.int64(12), np.int64(16), np.int64(21), np.int64(25), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(34), np.int64(39), np.int64(40), np.int64(44)], np.float64(357.09093909297064))","([np.int64(12), np.int64(21), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(39), np.int64(40)], np.float64(437.5771525696653))"
15,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(48)], np.float64(250.09693361045078))","([np.int64(9), np.int64(16)], np.float64(7175.46331252748))","([], np.float64(7149.107308398507))","([np.int64(0), np.int64(2), np.int64(6), np.int64(7), np.int64(9), np.int64(18), np.int64(26), np.int64(28), np.int64(31), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(45)], np.float64(370.79642452113444))","([np.int64(31), np.int64(45)], np.float64(757.3025548622974))"
16,"([np.int64(3), np.int64(9), np.int64(10), np.int64(16), np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(36), np.int64(40), np.int64(49)], np.float64(486.1130360683097))","([np.int64(22)], np.float64(6749.613812197874))","([], np.float64(6732.821965796592))","([np.int64(9), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(25), np.int64(35), np.int64(41), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(387.90151903738405))","([np.int64(22), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(475.2601301891682))"
17,"([np.int64(0), np.int64(3), np.int64(10), np.int64(11), np.int64(14), np.int64(21), np.int64(28), np.int64(31), np.int64(36), np.int64(43), np.int64(45)], np.float64(520.7420713395024))","([np.int64(0), np.int64(36)], np.float64(6562.528916361284))","([], np.float64(6535.231658034465))","([np.int64(8), np.int64(9), np.int64(10), np.int64(22), np.int64(23), np.int64(31), np.int64(35), np.int64(36), np.int64(40), np.int64(43), np.int64(44), np.int64(46), np.int64(47)], np.float64(346.67250047424625))","([np.int64(35), np.int64(40), np.int64(44)], np.float64(646.5816217095387))"
18,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(248.38557699436427))","([np.int64(19)], np.float64(6965.913972022739))","([], np.float64(6979.163333457235))","([np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(10), np.int64(17), np.int64(19), np.int64(20), np.int64(28), np.int64(30), np.int64(35), np.int64(39), np.int64(41), np.int64(48)], np.float64(368.55826944097095))","([np.int64(10), np.int64(20), np.int64(30), np.int64(41), np.int64(48)], np.float64(530.4771091073845))"
19,"([np.int64(1), np.int64(7), np.int64(10), np.int64(12), np.int64(14), np.int64(18), np.int64(23), np.int64(26), np.int64(28), np.int64(30), np.int64(37)], np.float64(517.0476120624886))","([np.int64(1), np.int64(10)], np.float64(6899.389994513973))","([], np.float64(6899.482693115917))","([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(10), np.int64(15), np.int64(24), np.int64(25), np.int64(29), np.int64(42), np.int64(45), np.int64(46), np.int64(48)], np.float64(352.5889494841271))","([np.int64(25), np.int64(29), np.int64(42), np.int64(45), np.int64(48)], np.float64(469.7849139424801))"
20,"([np.int64(14), np.int64(30)], np.float64(514.6884537199726))","([np.int64(14), np.int64(30), np.int64(36)], np.float64(6869.20321071559))","([], np.float64(6858.709315340294))","([np.int64(8), np.int64(13), np.int64(14), np.int64(17), np.int64(19), np.int64(22), np.int64(28), np.int64(30), np.int64(36), np.int64(37), np.int64(41), np.int64(46)], np.float64(379.67414345893036))","([np.int64(37), np.int64(41), np.int64(46)], np.float64(605.6420501960937))"
21,"([np.int64(6), np.int64(7), np.int64(17), np.int64(40), np.int64(47)], np.float64(480.2576130658067))","([np.int64(7), np.int64(17), np.int64(40)], np.float64(6748.053159233831))","([], np.float64(6739.388331688115))","([np.int64(0), np.int64(7), np.int64(8), np.int64(9), np.int64(15), np.int64(31), np.int64(33), np.int64(37), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45)], np.float64(335.2082554630656))","([np.int64(31), np.int64(43), np.int64(45)], np.float64(530.4001278355175))"
22,"([np.int64(0), np.int64(3), np.int64(7), np.int64(8), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(35), np.int64(36), np.int64(38), np.int64(43), np.int64(44), np.int64(45), np.int64(46)], np.float64(386.04397091395094))","([np.int64(3), np.int64(10), np.int64(18), np.int64(27)], np.float64(6934.4768496042325))","([np.int64(18)], np.float64(6891.794877860924))","([np.int64(3), np.int64(9), np.int64(10), np.int64(13), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(26), np.int64(30), np.int64(38), np.int64(44), np.int64(45), np.int64(47)], np.float64(356.10882539411745))","([np.int64(9), np.int64(10), np.int64(13), np.int64(18), np.int64(25), np.int64(30), np.int64(38), np.int64(44), np.int64(45)], np.float64(373.59228606964973))"
23,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(267.6316800914773))","([np.int64(16), np.int64(18), np.int64(28), np.int64(35)], np.float64(6744.550925692828))","([], np.float64(6700.099135151319))","([np.int64(0), np.int64(5), np.int64(10), np.int64(13), np.int64(15), np.int64(17), np.int64(20), np.int64(22), np.int64(28), np.int64(38), np.int64(45)], np.float64(397.94756877290286))","([np.int64(38), np.int64(45)], np.float64(699.0870837552492))"
24,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(170.07948584297668))","([np.int64(17), np.int64(30)], np.float64(6606.408957662384))","([], np.float64(6613.127226079007))","([np.int64(4), np.int64(5), np.int64(8), np.int64(10), np.int64(17), np.int64(21), np.int64(25), np.int64(26), np.int64(29), np.int64(32), np.int64(33), np.int64(39), np.int64(44), np.int64(46)], np.float64(339.85235412803087))","([np.int64(21), np.int64(25), np.int64(26), np.int64(29), np.int64(32), np.int64(39)], np.float64(457.5017767407469))"
25,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(207.81412126081878))","([np.int64(20), np.int64(45)], np.float64(6605.290685284438))","([], np.float64(6648.770805313577))","([np.int64(2), np.int64(8), np.int64(10), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(48)], np.float64(336.9343567072488))","([np.int64(25), np.int64(27), np.int64(32), np.int64(41), np.int64(42), np.int64(44), np.int64(48)], np.float64(431.96619795556666))"
26,"([np.int64(0), np.int64(1), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(28), np.int64(32), np.int64(33), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(49)], np.float64(397.84435680253154))","([], np.float64(6622.757570639707))","([], np.float64(6622.757570639707))","([np.int64(4), np.int64(24), np.int64(27), np.int64(28), np.int64(32), np.int64(36), np.int64(38), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(49)], np.float64(339.339692077567))","([np.int64(27), np.int64(32), np.int64(36), np.int64(38), np.int64(40), np.int64(44), np.int64(45)], np.float64(472.3307225565553))"
27,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(353.2970906682247))","([np.int64(8), np.int64(18)], np.float64(6953.454723372382))","([], np.float64(6861.468715802332))","([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(12), np.int64(25), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(42), np.int64(43), np.int64(45)], np.float64(361.12513497896435))","([np.int64(25), np.int64(32), np.int64(36), np.int64(38), np.int64(45)], np.float64(542.8635751617601))"
28,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(245.60359570030408))","([np.int64(18), np.int64(37)], np.float64(6932.8330309717585))","([], np.float64(6837.03800784175))","([np.int64(1), np.int64(13), np.int64(16), np.int64(18), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(37), np.int64(38), np.int64(39)], np.float64(338.9439402840133))","([np.int64(16), np.int64(26), np.int64(27), np.int64(37), np.int64(38), np.int64(39)], np.float64(468.5618535101133))"
29,"([np.int64(5), np.int64(7), np.int64(23), np.int64(25), np.int64(34)], np.float64(496.74538381805064))","([], np.float64(6587.012734559048))","([], np.float64(6587.012734559048))","([np.int64(5), np.int64(11), np.int64(12), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(27), np.int64(33), np.int64(34), np.int64(36), np.int64(40), np.int64(44)], np.float64(351.9910305866409))","([np.int64(27), np.int64(33), np.int64(34), np.int64(36), np.int64(44)], np.float64(510.1681900268465))"
30,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(378.94752616790544))","([], np.float64(6783.653457295544))","([], np.float64(6783.653457295544))","([np.int64(6), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(19), np.int64(27), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(40), np.int64(45)], np.float64(345.33952783552263))","([np.int64(27), np.int64(33), np.int64(34), np.int64(35)], np.float64(571.1158117766673))"
31,"([np.int64(0), np.int64(11), np.int64(14), np.int64(21), np.int64(22), np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(40), np.int64(43), np.int64(44), np.int64(45)], np.float64(555.7809522221667))","([np.int64(0), np.int64(30), np.int64(34), np.int64(40), np.int64(43), np.int64(44)], np.float64(6842.4194829484795))","([], np.float64(6773.497268948898))","([np.int64(2), np.int64(3), np.int64(11), np.int64(13), np.int64(21), np.int64(23), np.int64(30), np.int64(32), np.int64(42), np.int64(43), np.int64(44), np.int64(49)], np.float64(390.87093713581913))","([np.int64(43), np.int64(49)], np.float64(721.7908639612534))"
32,"([np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(9), np.int64(11), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(292.59098852872086))","([np.int64(9), np.int64(26)], np.float64(6500.830243059972))","([], np.float64(6477.79065201202))","([np.int64(2), np.int64(5), np.int64(10), np.int64(11), np.int64(20), np.int64(24), np.int64(27), np.int64(30), np.int64(31), np.int64(39), np.int64(40), np.int64(46), np.int64(47), np.int64(49)], np.float64(296.52213783286743))","([np.int64(27), np.int64(30), np.int64(39), np.int64(40), np.int64(47), np.int64(49)], np.float64(430.6258896222922))"
33,"([np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(27), np.int64(33), np.int64(37), np.int64(47)], np.float64(487.26552876977905))","([np.int64(39)], np.float64(6750.072378024688))","([], np.float64(6730.697270738643))","([np.int64(3), np.int64(6), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(25), np.int64(27), np.int64(33), np.int64(39), np.int64(43), np.int64(45), np.int64(46)], np.float64(335.14778436573573))","([np.int64(25), np.int64(33)], np.float64(733.8438632766042))"
34,"([np.int64(0), np.int64(3), np.int64(6), np.int64(17)], np.float64(522.3745084531297))","([np.int64(17)], np.float64(6773.084414713612))","([], np.float64(6774.1942645672725))","([np.int64(0), np.int64(2), np.int64(8), np.int64(13), np.int64(16), np.int64(17), np.int64(22), np.int64(24), np.int64(30), np.int64(31), np.int64(33), np.int64(41), np.int64(44)], np.float64(375.8604959959507))","([np.int64(24), np.int64(30), np.int64(31), np.int64(33), np.int64(41)], np.float64(567.3444146205334))"
35,"([np.int64(5), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(18), np.int64(27), np.int64(30), np.int64(31), np.int64(44), np.int64(47)], np.float64(470.0538252208539))","([np.int64(5), np.int64(10), np.int64(12), np.int64(14), np.int64(27), np.int64(47)], np.float64(6771.57560080008))","([], np.float64(6719.529066041759))","([np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(13), np.int64(20), np.int64(21), np.int64(30), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(45), np.int64(47)], np.float64(362.6234603505599))","([np.int64(5), np.int64(10), np.int64(21), np.int64(30), np.int64(37), np.int64(43), np.int64(46), np.int64(47)], np.float64(421.5479510004145))"
