run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
10,"([np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(27), np.int64(33), np.int64(38), np.int64(41), np.int64(42), np.int64(44), np.int64(45)], np.float64(592.0368638287731))","([np.int64(9), np.int64(17)], np.float64(10855.375462711532))","([], np.float64(10864.932390474383))","([np.int64(0), np.int64(1), np.int64(5), np.int64(7), np.int64(11), np.int64(13), np.int64(14), np.int64(17), np.int64(22), np.int64(24), np.int64(28), np.int64(31), np.int64(37), np.int64(44)], np.float64(490.21658385869415))","([np.int64(17), np.int64(28), np.int64(44)], np.float64(842.3136734435676))"
11,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(11), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(27), np.int64(28), np.int64(31), np.int64(35), np.int64(36), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(607.4560071253034))","([np.int64(19), np.int64(27), np.int64(43)], np.float64(10865.88118220207))","([], np.float64(10802.203701896095))","([np.int64(0), np.int64(2), np.int64(7), np.int64(8), np.int64(12), np.int64(18), np.int64(19), np.int64(24), np.int64(28), np.int64(32), np.int64(35), np.int64(42), np.int64(44), np.int64(45), np.int64(49)], np.float64(538.3162001311233))","([np.int64(24), np.int64(42), np.int64(44), np.int64(45), np.int64(49)], np.float64(722.3433829108393))"
12,"([np.int64(0), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(28), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(44), np.int64(45)], np.float64(562.3660669887727))","([np.int64(28), np.int64(36)], np.float64(10863.539248417985))","([], np.float64(10855.672918635275))","([np.int64(0), np.int64(3), np.int64(11), np.int64(12), np.int64(14), np.int64(20), np.int64(24), np.int64(28), np.int64(30), np.int64(31), np.int64(38), np.int64(40), np.int64(48)], np.float64(477.371339801083))","([np.int64(28), np.int64(30), np.int64(38), np.int64(48)], np.float64(686.3765750405778))"
13,"([np.int64(8), np.int64(13), np.int64(14), np.int64(16), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(35), np.int64(43), np.int64(44)], np.float64(633.2524761895102))","([np.int64(13), np.int64(16), np.int64(26)], np.float64(10866.526777483537))","([], np.float64(10850.061166182039))","([np.int64(5), np.int64(7), np.int64(10), np.int64(20), np.int64(22), np.int64(27), np.int64(30), np.int64(34), np.int64(35), np.int64(44), np.int64(46)], np.float64(497.99289137643444))","([np.int64(30), np.int64(34), np.int64(46)], np.float64(831.147317450492))"
14,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(491.4020420187612))","([np.int64(2), np.int64(13), np.int64(15), np.int64(18), np.int64(26), np.int64(34), np.int64(47)], np.float64(11165.92779249761))","([], np.float64(10967.915462830466))","([np.int64(3), np.int64(6), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(34), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(534.9528756848017))","([np.int64(15), np.int64(18), np.int64(19), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(732.2913554455068))"
15,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(15), np.int64(16), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(39), np.int64(42), np.int64(44), np.int64(45), np.int64(49)], np.float64(623.0031690604719))","([np.int64(5), np.int64(8), np.int64(26), np.int64(28), np.int64(30), np.int64(33), np.int64(45)], np.float64(11171.528706938252))","([], np.float64(11173.731710740169))","([np.int64(2), np.int64(4), np.int64(5), np.int64(10), np.int64(18), np.int64(22), np.int64(26), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(39), np.int64(42), np.int64(44), np.int64(45), np.int64(49)], np.float64(568.3115722006467))","([np.int64(26), np.int64(35), np.int64(42), np.int64(49)], np.float64(800.4409046047263))"
16,"([np.int64(0), np.int64(2), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(32), np.int64(34), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(565.3721636962302))","([np.int64(16)], np.float64(10794.435595410843))","([], np.float64(10790.12998212602))","([np.int64(0), np.int64(6), np.int64(8), np.int64(15), np.int64(18), np.int64(21), np.int64(23), np.int64(30), np.int64(34), np.int64(39), np.int64(43), np.int64(45), np.int64(46)], np.float64(524.8838880718043))","([np.int64(34), np.int64(45)], np.float64(993.7915283795983))"
17,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(42), np.int64(43), np.int64(47), np.int64(48)], np.float64(645.8231933591261))","([np.int64(3), np.int64(10), np.int64(43)], np.float64(11247.097269825616))","([], np.float64(11179.926168630962))","([np.int64(4), np.int64(7), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(38)], np.float64(530.9447005848689))","([np.int64(16), np.int64(25), np.int64(31), np.int64(36), np.int64(38)], np.float64(755.1702832416232))"
18,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(15), np.int64(16), np.int64(19), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(579.5593992473382))","([np.int64(3), np.int64(37)], np.float64(11167.844009019012))","([], np.float64(11117.748429603178))","([np.int64(0), np.int64(9), np.int64(12), np.int64(14), np.int64(19), np.int64(25), np.int64(29), np.int64(32), np.int64(37), np.int64(38), np.int64(41), np.int64(45), np.int64(49)], np.float64(523.9996987329151))","([], np.float64(625.1828998518242))"
19,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(13), np.int64(14), np.int64(15), np.int64(20), np.int64(21), np.int64(27), np.int64(34), np.int64(35), np.int64(38), np.int64(40), np.int64(44), np.int64(46), np.int64(47)], np.float64(633.0855357242797))","([np.int64(20), np.int64(47)], np.float64(11069.806900145366))","([], np.float64(11029.04974078286))","([np.int64(1), np.int64(2), np.int64(3), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(20), np.int64(25), np.int64(32), np.int64(33), np.int64(34), np.int64(39)], np.float64(510.17432557103535))","([np.int64(20), np.int64(39)], np.float64(897.8674783592841))"
20,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(35), np.int64(37), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(573.5129371781692))","([np.int64(14)], np.float64(10805.678497519828))","([], np.float64(10789.5279998317))","([np.int64(2), np.int64(9), np.int64(12), np.int64(19), np.int64(24), np.int64(26), np.int64(27), np.int64(40), np.int64(42), np.int64(44)], np.float64(484.901291552647))","([np.int64(49)], np.float64(908.2605962946199))"
21,"([np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(587.6099226050388))","([np.int64(7), np.int64(18), np.int64(28), np.int64(42), np.int64(44), np.int64(48)], np.float64(10706.683551973283))","([], np.float64(10646.291448265809))","([np.int64(0), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(23), np.int64(28), np.int64(39), np.int64(40), np.int64(44), np.int64(48)], np.float64(538.6553996725814))","([np.int64(19), np.int64(48)], np.float64(995.17178304786))"
22,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(637.9591676284151))","([np.int64(12), np.int64(46)], np.float64(10936.975031534294))","([], np.float64(10924.65155375013))","([np.int64(1), np.int64(4), np.int64(8), np.int64(15), np.int64(19), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(36), np.int64(41), np.int64(46)], np.float64(523.7198149835122))","([np.int64(26), np.int64(27), np.int64(30), np.int64(41)], np.float64(788.7716826050689))"
23,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(352.4407752856488))","([np.int64(24), np.int64(43)], np.float64(10906.46267836038))","([np.int64(43)], np.float64(10791.006298830702))","([np.int64(8), np.int64(9), np.int64(16), np.int64(18), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(34), np.int64(43), np.int64(45)], np.float64(544.4318891366064))","([np.int64(34), np.int64(43)], np.float64(806.8252773452965))"
24,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(38), np.int64(43), np.int64(45), np.int64(49)], np.float64(656.4548202696799))","([np.int64(16)], np.float64(11084.508704583683))","([], np.float64(11083.351819604304))","([np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(27), np.int64(43), np.int64(45)], np.float64(562.7100734583747))","([np.int64(12)], np.float64(973.4960827036224))"
25,"([np.int64(0), np.int64(2), np.int64(5), np.int64(7), np.int64(8), np.int64(14), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(49)], np.float64(594.6306173605693))","([np.int64(8), np.int64(26), np.int64(30)], np.float64(10890.122655166082))","([], np.float64(10906.458879005017))","([np.int64(0), np.int64(4), np.int64(7), np.int64(10), np.int64(17), np.int64(29), np.int64(31), np.int64(34), np.int64(36), np.int64(41), np.int64(49)], np.float64(523.8342900854807))","([np.int64(34), np.int64(49)], np.float64(974.427275866925))"
26,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(15), np.int64(22), np.int64(23), np.int64(24), np.int64(30), np.int64(31), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(46)], np.float64(628.5929060856777))","([np.int64(15), np.int64(23)], np.float64(10919.770993425089))","([], np.float64(10916.32367230244))","([np.int64(3), np.int64(5), np.int64(14), np.int64(15), np.int64(23), np.int64(25), np.int64(27), np.int64(30), np.int64(35), np.int64(36), np.int64(41), np.int64(42)], np.float64(507.7072646416572))","([np.int64(23), np.int64(35), np.int64(41)], np.float64(833.745987055571))"
27,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(456.703676497765))","([np.int64(3), np.int64(15), np.int64(18), np.int64(43)], np.float64(11103.541105462993))","([], np.float64(10928.131705530162))","([np.int64(1), np.int64(2), np.int64(4), np.int64(9), np.int64(11), np.int64(16), np.int64(17), np.int64(18), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(37), np.int64(38), np.int64(43)], np.float64(535.8392737508597))","([np.int64(27), np.int64(37), np.int64(43)], np.float64(849.1653499436212))"
28,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(433.07311147999684))","([np.int64(28)], np.float64(10962.41133125208))","([], np.float64(10956.368678453513))","([np.int64(1), np.int64(3), np.int64(6), np.int64(13), np.int64(27), np.int64(28), np.int64(32), np.int64(39), np.int64(44), np.int64(45), np.int64(46)], np.float64(530.7247379896185))","([np.int64(27), np.int64(28), np.int64(44), np.int64(45), np.int64(46)], np.float64(703.7991123919272))"
29,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(20), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(35), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(598.5399064686491))","([np.int64(31), np.int64(48)], np.float64(10650.134545717687))","([], np.float64(10677.004115529366))","([np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(23), np.int64(24), np.int64(28), np.int64(30), np.int64(38), np.int64(39), np.int64(41), np.int64(47)], np.float64(494.7791646267048))","([np.int64(24), np.int64(30), np.int64(38)], np.float64(766.3824239279944))"
30,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(566.8845371376208))","([np.int64(33), np.int64(38), np.int64(47)], np.float64(11106.006409082507))","([], np.float64(10992.870975615724))","([np.int64(3), np.int64(9), np.int64(15), np.int64(21), np.int64(23), np.int64(25), np.int64(33), np.int64(34), np.int64(36), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(501.818906523598))","([np.int64(48), np.int64(49)], np.float64(866.5705692830805))"
31,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(441.9332157441225))","([np.int64(1), np.int64(3), np.int64(30), np.int64(34)], np.float64(11166.477013892138))","([], np.float64(11101.246399209189))","([np.int64(3), np.int64(14), np.int64(19), np.int64(22), np.int64(28), np.int64(29), np.int64(32), np.int64(34), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(46)], np.float64(561.6721033054781))","([np.int64(44)], np.float64(937.6626820518691))"
32,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45)], np.float64(602.2862965144527))","([np.int64(1), np.int64(7), np.int64(33)], np.float64(10716.544898639982))","([], np.float64(10669.824040486346))","([np.int64(5), np.int64(7), np.int64(9), np.int64(12), np.int64(15), np.int64(23), np.int64(24), np.int64(28), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(48)], np.float64(502.0731603751177))","([np.int64(24), np.int64(28), np.int64(38), np.int64(41), np.int64(48)], np.float64(704.264117417434))"
