run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
10,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(40), np.int64(43), np.int64(45), np.int64(46), np.int64(47)], np.float64(208.707765964225))","([np.int64(23)], np.float64(5030.9016054026015))","([], np.float64(5030.962229549328))","([np.int64(1), np.int64(5), np.int64(8), np.int64(10), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(35), np.int64(38), np.int64(45), np.int64(46)], np.float64(267.84416874335017))","([np.int64(18), np.int64(19), np.int64(25), np.int64(38), np.int64(45), np.int64(46)], np.float64(364.02304144273285))"
11,"([np.int64(9), np.int64(12), np.int64(13), np.int64(17), np.int64(22), np.int64(27), np.int64(34), np.int64(40), np.int64(41), np.int64(45), np.int64(48), np.int64(49)], np.float64(386.96329531072115))","([np.int64(12), np.int64(18)], np.float64(4841.018254641165))","([], np.float64(4806.4504549672665))","([np.int64(5), np.int64(12), np.int64(13), np.int64(14), np.int64(17), np.int64(20), np.int64(25), np.int64(33), np.int64(35), np.int64(41), np.int64(45), np.int64(48), np.int64(49)], np.float64(293.27878205338703))","([np.int64(17), np.int64(25), np.int64(33), np.int64(35), np.int64(41), np.int64(45), np.int64(48), np.int64(49)], np.float64(313.03089269120943))"
12,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(49)], np.float64(161.8614145147732))","([np.int64(3)], np.float64(5073.545073408646))","([], np.float64(5069.031563902096))","([np.int64(4), np.int64(9), np.int64(12), np.int64(15), np.int64(17), np.int64(19), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(47), np.int64(49)], np.float64(303.8566716617845))","([np.int64(19), np.int64(34), np.int64(35), np.int64(36), np.int64(49)], np.float64(487.27382612735926))"
13,"([np.int64(0), np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(12), np.int64(15), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(36), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(340.22774010347155))","([np.int64(2), np.int64(33), np.int64(34), np.int64(45)], np.float64(4963.230887790186))","([], np.float64(4935.084212514195))","([np.int64(2), np.int64(5), np.int64(17), np.int64(20), np.int64(29), np.int64(30), np.int64(33), np.int64(39), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(295.5905910988024))","([np.int64(33), np.int64(39), np.int64(48), np.int64(49)], np.float64(477.9874141427097))"
14,"([np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(14), np.int64(20), np.int64(21), np.int64(22), np.int64(27), np.int64(28), np.int64(29), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(46), np.int64(47), np.int64(48)], np.float64(339.7949929906547))","([], np.float64(4909.164728243503))","([], np.float64(4909.164728243503))","([np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(12), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(27), np.int64(42)], np.float64(298.30709912673757))","([np.int64(27), np.int64(42)], np.float64(578.7260349238096))"
15,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(242.1465420094181))","([np.int64(5)], np.float64(4965.574320845362))","([], np.float64(4942.124449079593))","([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(11), np.int64(14), np.int64(28), np.int64(33), np.int64(41), np.int64(45), np.int64(46), np.int64(48)], np.float64(283.2710459616566))","([np.int64(33), np.int64(46)], np.float64(530.801374739))"
16,"([np.int64(1), np.int64(2), np.int64(4), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(44), np.int64(45), np.int64(46)], np.float64(239.7337421987736))","([np.int64(18)], np.float64(5152.850753863465))","([], np.float64(5123.321582202954))","([np.int64(1), np.int64(4), np.int64(5), np.int64(10), np.int64(12), np.int64(18), np.int64(27), np.int64(29), np.int64(30), np.int64(37), np.int64(41), np.int64(45)], np.float64(259.3429145832128))","([np.int64(12), np.int64(27), np.int64(30), np.int64(37), np.int64(41), np.int64(45)], np.float64(328.08076732632185))"
17,"([np.int64(0), np.int64(3), np.int64(4), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(20), np.int64(22), np.int64(26), np.int64(35), np.int64(37), np.int64(40)], np.float64(337.8926888222608))","([np.int64(15), np.int64(26)], np.float64(4963.439542455506))","([], np.float64(4950.116115732529))","([np.int64(2), np.int64(4), np.int64(18), np.int64(21), np.int64(22), np.int64(27), np.int64(30), np.int64(35), np.int64(40), np.int64(41), np.int64(49)], np.float64(264.42109916213064))","([np.int64(22), np.int64(35), np.int64(40), np.int64(49)], np.float64(442.8536123651401))"
18,"([np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(10), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(252.19824388137684))","([], np.float64(4933.028473139948))","([], np.float64(4933.028473139948))","([np.int64(2), np.int64(5), np.int64(10), np.int64(14), np.int64(23), np.int64(24), np.int64(30), np.int64(35), np.int64(36), np.int64(41), np.int64(43), np.int64(46)], np.float64(256.35613102293286))","([np.int64(23), np.int64(24), np.int64(30), np.int64(35), np.int64(36), np.int64(41), np.int64(43), np.int64(46)], np.float64(320.8913359793454))"
19,"([np.int64(0), np.int64(1), np.int64(2), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(33), np.int64(37), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(304.6843018423492))","([np.int64(13), np.int64(23)], np.float64(4978.293807155538))","([], np.float64(4959.275065282695))","([np.int64(5), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(31), np.int64(33), np.int64(40), np.int64(42), np.int64(44), np.int64(49)], np.float64(256.7898375420883))","([np.int64(27), np.int64(31), np.int64(33), np.int64(40), np.int64(42), np.int64(44), np.int64(49)], np.float64(350.06081754411395))"
20,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(23), np.int64(24), np.int64(28), np.int64(30), np.int64(32), np.int64(35), np.int64(36), np.int64(38), np.int64(42), np.int64(45), np.int64(47), np.int64(49)], np.float64(304.8314306392854))","([np.int64(0)], np.float64(5021.985369580971))","([], np.float64(5021.564382708998))","([np.int64(1), np.int64(2), np.int64(6), np.int64(7), np.int64(11), np.int64(14), np.int64(17), np.int64(24), np.int64(28), np.int64(34), np.int64(35), np.int64(36)], np.float64(299.4223175537534))","([np.int64(35)], np.float64(631.7023532021489))"
21,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(10), np.int64(13), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(48)], np.float64(276.439550545547))","([np.int64(0), np.int64(33)], np.float64(4787.099764781484))","([], np.float64(4766.6497917870165))","([np.int64(5), np.int64(8), np.int64(20), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(43), np.int64(45)], np.float64(261.2413551071497))","([np.int64(5), np.int64(20), np.int64(43), np.int64(45)], np.float64(385.05769003889293))"
22,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(41), np.int64(43), np.int64(47)], np.float64(254.84162642835201))","([np.int64(1), np.int64(9), np.int64(18)], np.float64(5216.455515422779))","([np.int64(18)], np.float64(5133.515225980684))","([np.int64(4), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(22), np.int64(26), np.int64(27), np.int64(41), np.int64(43)], np.float64(279.98045691598725))","([np.int64(13), np.int64(18), np.int64(19), np.int64(22), np.int64(27), np.int64(41), np.int64(43)], np.float64(395.6610207996011))"
23,"([np.int64(0), np.int64(3), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(26), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(42)], np.float64(378.3018908402028))","([np.int64(32), np.int64(34), np.int64(36)], np.float64(4979.210276606516))","([], np.float64(4971.731260668104))","([np.int64(0), np.int64(5), np.int64(6), np.int64(9), np.int64(11), np.int64(15), np.int64(20), np.int64(21), np.int64(22), np.int64(32), np.int64(33), np.int64(36), np.int64(41), np.int64(42)], np.float64(281.99992224288604))","([np.int64(22), np.int64(36), np.int64(41), np.int64(42)], np.float64(440.84487975763426))"
24,"([np.int64(0), np.int64(16)], np.float64(452.9038723852725))","([np.int64(0), np.int64(16), np.int64(32)], np.float64(5139.980790695787))","([], np.float64(5106.361344508055))","([np.int64(0), np.int64(2), np.int64(5), np.int64(12), np.int64(13), np.int64(16), np.int64(24), np.int64(29), np.int64(39), np.int64(43), np.int64(44), np.int64(45), np.int64(46)], np.float64(305.5622265505061))","([np.int64(24), np.int64(44), np.int64(46)], np.float64(529.0215297918669))"
25,"([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(212.17549575398002))","([np.int64(5), np.int64(9), np.int64(17), np.int64(18), np.int64(23), np.int64(32), np.int64(44)], np.float64(4931.93542723719))","([np.int64(5)], np.float64(4872.982510400415))","([np.int64(0), np.int64(3), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(18), np.int64(20), np.int64(25), np.int64(27), np.int64(32), np.int64(34), np.int64(40), np.int64(45), np.int64(48)], np.float64(310.01771274504557))","([np.int64(9), np.int64(18), np.int64(20), np.int64(25), np.int64(32), np.int64(34), np.int64(45)], np.float64(327.91288531957366))"
26,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(49)], np.float64(208.2696140717865))","([np.int64(18), np.int64(25), np.int64(31), np.int64(33), np.int64(37), np.int64(38)], np.float64(5093.349900426745))","([], np.float64(5021.537152853248))","([np.int64(12), np.int64(17), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(43), np.int64(45)], np.float64(266.6426079638952))","([np.int64(31), np.int64(33), np.int64(38), np.int64(45)], np.float64(350.08872541546236))"
27,"([np.int64(3), np.int64(18)], np.float64(469.87432465913366))","([np.int64(3), np.int64(8), np.int64(18), np.int64(20), np.int64(34), np.int64(39)], np.float64(5195.758661314999))","([], np.float64(5151.042739040645))","([np.int64(2), np.int64(3), np.int64(12), np.int64(18), np.int64(20), np.int64(30), np.int64(35), np.int64(39), np.int64(43), np.int64(44), np.int64(48)], np.float64(351.7724054695674))","([np.int64(20), np.int64(30), np.int64(35), np.int64(39), np.int64(43), np.int64(44)], np.float64(454.14703150577424))"
28,"([np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(14), np.int64(16), np.int64(18), np.int64(20), np.int64(31), np.int64(33), np.int64(38), np.int64(40), np.int64(43)], np.float64(379.1177741569447))","([np.int64(6), np.int64(31)], np.float64(5015.399085248643))","([np.int64(6)], np.float64(5027.9303014197885))","([np.int64(6), np.int64(11), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(31), np.int64(34), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(45)], np.float64(297.6528388838984))","([np.int64(6), np.int64(23), np.int64(34), np.int64(36), np.int64(39), np.int64(42), np.int64(43)], np.float64(345.2323386985819))"
29,"([np.int64(5), np.int64(7), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(30), np.int64(33), np.int64(36), np.int64(39), np.int64(40), np.int64(48), np.int64(49)], np.float64(363.8565174909566))","([], np.float64(5030.614334755933))","([], np.float64(5030.614334755933))","([np.int64(4), np.int64(7), np.int64(11), np.int64(13), np.int64(21), np.int64(24), np.int64(30), np.int64(38), np.int64(40), np.int64(47)], np.float64(315.02491309833283))","([np.int64(24), np.int64(30), np.int64(38), np.int64(40)], np.float64(457.9026674031572))"
30,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(183.1853471984007))","([], np.float64(5062.872836103166))","([], np.float64(5062.872836103166))","([np.int64(2), np.int64(4), np.int64(9), np.int64(10), np.int64(12), np.int64(25), np.int64(28), np.int64(32), np.int64(36), np.int64(47), np.int64(48)], np.float64(286.0807870082327))","([np.int64(10), np.int64(12), np.int64(28), np.int64(32), np.int64(36), np.int64(48)], np.float64(392.8927581159846))"
31,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(28), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(132.3101263764666))","([np.int64(39)], np.float64(4915.358848650852))","([], np.float64(4929.133460805314))","([np.int64(5), np.int64(6), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(32), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46)], np.float64(243.89958453804377))","([np.int64(16), np.int64(43), np.int64(45)], np.float64(508.67904456489185))"
32,"([np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(27), np.int64(29), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(149.15116496869368))","([], np.float64(5098.248397116353))","([], np.float64(5098.248397116353))","([np.int64(6), np.int64(11), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(33), np.int64(37), np.int64(43), np.int64(44), np.int64(45), np.int64(48)], np.float64(290.4995010366803))","([np.int64(21), np.int64(37), np.int64(43), np.int64(44), np.int64(45), np.int64(48)], np.float64(391.09046413769653))"
33,"([np.int64(0), np.int64(4), np.int64(6), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(32), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(48)], np.float64(157.80781136892995))","([np.int64(48)], np.float64(5044.162860645266))","([], np.float64(5041.18507236548))","([np.int64(11), np.int64(18), np.int64(20), np.int64(22), np.int64(26), np.int64(27), np.int64(35), np.int64(38), np.int64(41), np.int64(44)], np.float64(318.2370203461081))","([np.int64(18), np.int64(22), np.int64(27), np.int64(35), np.int64(38), np.int64(44)], np.float64(377.36177760729254))"
34,"([np.int64(0), np.int64(4), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(34), np.int64(42), np.int64(46), np.int64(47), np.int64(48)], np.float64(363.3186123071494))","([], np.float64(5047.990223173111))","([], np.float64(5047.990223173111))","([np.int64(3), np.int64(6), np.int64(7), np.int64(11), np.int64(15), np.int64(19), np.int64(22), np.int64(23), np.int64(27), np.int64(37), np.int64(47), np.int64(48), np.int64(49)], np.float64(298.20263193461324))","([np.int64(37), np.int64(47), np.int64(48), np.int64(49)], np.float64(460.1313274244672))"
