run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
10,"([np.int64(4), np.int64(15), np.int64(22), np.int64(24), np.int64(30), np.int64(35), np.int64(36), np.int64(39), np.int64(43), np.int64(48)], np.float64(520.2211618046321))","([np.int64(4), np.int64(24)], np.float64(8552.819143771008))","([], np.float64(8585.94845957522))","([np.int64(2), np.int64(4), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(22), np.int64(24), np.int64(30), np.int64(36), np.int64(38), np.int64(39), np.int64(42)], np.float64(400.5115812833281))","([np.int64(12), np.int64(22), np.int64(24), np.int64(30), np.int64(39)], np.float64(556.5273659482228))"
11,"([np.int64(4), np.int64(6), np.int64(24), np.int64(31), np.int64(36), np.int64(43)], np.float64(573.0718347667428))","([np.int64(4), np.int64(24), np.int64(43)], np.float64(8798.82170531562))","([], np.float64(8702.55016750702))","([np.int64(1), np.int64(6), np.int64(7), np.int64(15), np.int64(18), np.int64(20), np.int64(24), np.int64(27), np.int64(28), np.int64(36), np.int64(38), np.int64(41), np.int64(43), np.int64(46), np.int64(49)], np.float64(432.41951478421385))","([np.int64(27), np.int64(28), np.int64(43), np.int64(46)], np.float64(649.1385432433635))"
12,"([np.int64(10), np.int64(18), np.int64(21), np.int64(28), np.int64(32), np.int64(36), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(514.2937116728365))","([np.int64(47)], np.float64(8755.393555931792))","([], np.float64(8717.399603876884))","([np.int64(3), np.int64(10), np.int64(20), np.int64(21), np.int64(25), np.int64(31), np.int64(36), np.int64(37), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(405.31739716632865))","([np.int64(36), np.int64(44), np.int64(47), np.int64(48)], np.float64(672.4901428546419))"
13,"([np.int64(3), np.int64(5), np.int64(8), np.int64(9), np.int64(14), np.int64(15), np.int64(32), np.int64(35), np.int64(38), np.int64(41), np.int64(44), np.int64(46), np.int64(48)], np.float64(541.0101844841731))","([np.int64(14), np.int64(41)], np.float64(8694.311921676108))","([], np.float64(8645.957689100434))","([np.int64(5), np.int64(8), np.int64(10), np.int64(14), np.int64(16), np.int64(17), np.int64(27), np.int64(35), np.int64(37), np.int64(44), np.int64(46), np.int64(48)], np.float64(432.84774795275194))","([np.int64(46), np.int64(48)], np.float64(734.5229056844928))"
14,"([np.int64(0), np.int64(5), np.int64(14), np.int64(47)], np.float64(586.9169310993925))","([np.int64(0), np.int64(5)], np.float64(8729.720460187607))","([], np.float64(8699.99698656957))","([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(10), np.int64(19), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(39)], np.float64(420.6070749899675))","([np.int64(35), np.int64(39)], np.float64(813.9322438752612))"
15,"([np.int64(0), np.int64(22), np.int64(27), np.int64(33), np.int64(49)], np.float64(543.2923338714132))","([np.int64(22), np.int64(27)], np.float64(8425.396723588623))","([], np.float64(8434.899109991997))","([np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(16), np.int64(19), np.int64(21), np.int64(22), np.int64(24), np.int64(28), np.int64(36), np.int64(44), np.int64(49)], np.float64(412.0815651857648))","([np.int64(7), np.int64(44)], np.float64(828.4792644180608))"
16,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44)], np.float64(384.887715940477))","([np.int64(15), np.int64(16), np.int64(26), np.int64(27), np.int64(30), np.int64(44)], np.float64(8512.923616179321))","([], np.float64(8526.883771529807))","([np.int64(0), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(16), np.int64(20), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(34), np.int64(42), np.int64(43), np.int64(44)], np.float64(429.59779612548743))","([np.int64(43), np.int64(44)], np.float64(753.7056627466972))"
17,"([np.int64(7), np.int64(8), np.int64(12), np.int64(14), np.int64(21), np.int64(22), np.int64(26), np.int64(27), np.int64(39), np.int64(43), np.int64(47), np.int64(49)], np.float64(570.9964980952544))","([np.int64(43), np.int64(47)], np.float64(8841.197184865647))","([], np.float64(8725.548003009302))","([np.int64(1), np.int64(4), np.int64(8), np.int64(11), np.int64(15), np.int64(20), np.int64(22), np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(37), np.int64(41), np.int64(47), np.int64(49)], np.float64(444.358040536462))","([np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(37), np.int64(41)], np.float64(648.056247061544))"
18,"([np.int64(3), np.int64(4), np.int64(7), np.int64(25), np.int64(45)], np.float64(603.2278415906412))","([np.int64(3), np.int64(4), np.int64(16)], np.float64(8780.73108335464))","([np.int64(3)], np.float64(8729.80792142026))","([np.int64(3), np.int64(8), np.int64(10), np.int64(14), np.int64(17), np.int64(20), np.int64(23), np.int64(28), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(41), np.int64(47), np.int64(49)], np.float64(429.842422561156))","([np.int64(33), np.int64(36), np.int64(47), np.int64(49)], np.float64(718.2565079434933))"
19,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(346.61912372616143))","([np.int64(37), np.int64(43)], np.float64(8793.072428119642))","([], np.float64(8680.176372150849))","([np.int64(5), np.int64(13), np.int64(16), np.int64(18), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(39), np.int64(43)], np.float64(397.3610855749644))","([np.int64(24), np.int64(25), np.int64(30), np.int64(39)], np.float64(680.4784805168251))"
20,"([np.int64(4), np.int64(16), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(39), np.int64(41), np.int64(45), np.int64(48)], np.float64(590.364510503374))","([np.int64(16), np.int64(17), np.int64(26), np.int64(29), np.int64(39)], np.float64(8689.873053894127))","([], np.float64(8636.355905133929))","([np.int64(3), np.int64(6), np.int64(7), np.int64(18), np.int64(19), np.int64(22), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(39), np.int64(40), np.int64(47)], np.float64(433.9283826525836))","([np.int64(31), np.int64(33), np.int64(35), np.int64(40), np.int64(47)], np.float64(629.3974772125583))"
21,"([np.int64(3), np.int64(16), np.int64(26), np.int64(28), np.int64(43), np.int64(46), np.int64(49)], np.float64(590.0510355364872))","([np.int64(16), np.int64(26)], np.float64(8754.551261505983))","([], np.float64(8734.557321497221))","([np.int64(2), np.int64(9), np.int64(10), np.int64(16), np.int64(22), np.int64(26), np.int64(30), np.int64(33), np.int64(35), np.int64(36), np.int64(41), np.int64(42), np.int64(43), np.int64(48), np.int64(49)], np.float64(406.32989513104))","([np.int64(22), np.int64(30), np.int64(41), np.int64(42), np.int64(43), np.int64(48), np.int64(49)], np.float64(522.6088163126766))"
22,"([np.int64(1), np.int64(2), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(23), np.int64(24), np.int64(29), np.int64(31), np.int64(37), np.int64(40), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(561.1500325797566))","([np.int64(2), np.int64(47)], np.float64(8558.367104397945))","([], np.float64(8537.498849802896))","([np.int64(1), np.int64(2), np.int64(3), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(20), np.int64(24), np.int64(26), np.int64(29), np.int64(35), np.int64(37), np.int64(38), np.int64(41), np.int64(47)], np.float64(474.08316829682906))","([np.int64(38), np.int64(41)], np.float64(723.4031745811156))"
23,"([np.int64(2), np.int64(9), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(37), np.int64(39), np.int64(42), np.int64(47), np.int64(48), np.int64(49)], np.float64(522.7024807816791))","([np.int64(9), np.int64(10), np.int64(14), np.int64(17), np.int64(18), np.int64(37)], np.float64(8693.865795038384))","([], np.float64(8617.591801597675))","([np.int64(0), np.int64(11), np.int64(13), np.int64(14), np.int64(18), np.int64(20), np.int64(24), np.int64(26), np.int64(30), np.int64(39), np.int64(44), np.int64(47), np.int64(48)], np.float64(393.0404422013043))","([np.int64(24), np.int64(39), np.int64(44), np.int64(47), np.int64(48)], np.float64(621.8937459655889))"
24,"([np.int64(5), np.int64(7), np.int64(14), np.int64(15), np.int64(22), np.int64(28), np.int64(30), np.int64(37), np.int64(38)], np.float64(506.2700196175708))","([], np.float64(8456.45514913825))","([], np.float64(8456.45514913825))","([np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(13), np.int64(27), np.int64(28), np.int64(29), np.int64(38), np.int64(41), np.int64(44), np.int64(46), np.int64(49)], np.float64(414.1412319218083))","([np.int64(28), np.int64(29), np.int64(38), np.int64(41), np.int64(44)], np.float64(607.4129986500051))"
25,"([np.int64(2), np.int64(6), np.int64(14), np.int64(25), np.int64(34)], np.float64(572.897278215053))","([np.int64(6), np.int64(25), np.int64(49)], np.float64(8567.31845122574))","([], np.float64(8546.585346510588))","([np.int64(1), np.int64(4), np.int64(6), np.int64(11), np.int64(13), np.int64(14), np.int64(20), np.int64(27), np.int64(30), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(46), np.int64(49)], np.float64(421.48003940216347))","([np.int64(38), np.int64(49)], np.float64(849.7675797853993))"
26,"([np.int64(0), np.int64(7), np.int64(8), np.int64(13), np.int64(15), np.int64(19), np.int64(22), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(49)], np.float64(596.8545231392977))","([np.int64(0), np.int64(13), np.int64(15), np.int64(37), np.int64(44), np.int64(46)], np.float64(8788.392162007764))","([np.int64(15)], np.float64(8718.082934782715))","([np.int64(2), np.int64(6), np.int64(9), np.int64(13), np.int64(15), np.int64(27), np.int64(30), np.int64(33), np.int64(34), np.int64(37), np.int64(42), np.int64(48)], np.float64(478.8554043060278))","([np.int64(13), np.int64(15), np.int64(33), np.int64(34), np.int64(48)], np.float64(639.71473478236))"
27,"([np.int64(5), np.int64(6), np.int64(10), np.int64(15), np.int64(20), np.int64(23), np.int64(27), np.int64(29), np.int64(31), np.int64(34), np.int64(37), np.int64(38)], np.float64(570.7050386174603))","([np.int64(20), np.int64(31)], np.float64(8718.865093983572))","([], np.float64(8724.541609093187))","([np.int64(0), np.int64(6), np.int64(7), np.int64(13), np.int64(16), np.int64(19), np.int64(22), np.int64(23), np.int64(27), np.int64(31), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(47)], np.float64(421.0452869001894))","([], np.float64(564.7999637535191))"
28,"([np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(20), np.int64(25), np.int64(28), np.int64(39), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(595.4787766996357))","([np.int64(2), np.int64(20)], np.float64(8508.54985779145))","([], np.float64(8505.680164880923))","([np.int64(0), np.int64(19), np.int64(23), np.int64(26), np.int64(28), np.int64(37), np.int64(38), np.int64(40), np.int64(42)], np.float64(472.31371979979764))","([np.int64(37), np.int64(40)], np.float64(768.0131904599403))"
29,"([np.int64(1), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(14), np.int64(15), np.int64(20), np.int64(22), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(48), np.int64(49)], np.float64(509.6382234247271))","([np.int64(10), np.int64(49)], np.float64(8813.015835792678))","([], np.float64(8808.259880503289))","([np.int64(1), np.int64(4), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(49)], np.float64(412.89050787708084))","([np.int64(33), np.int64(38), np.int64(49)], np.float64(640.9489240912482))"
30,"([np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(21), np.int64(26), np.int64(28), np.int64(29), np.int64(38), np.int64(40)], np.float64(579.4565855156264))","([np.int64(3), np.int64(4), np.int64(26), np.int64(29), np.int64(40)], np.float64(8815.516720443085))","([], np.float64(8775.319836698336))","([np.int64(3), np.int64(7), np.int64(14), np.int64(16), np.int64(19), np.int64(21), np.int64(27), np.int64(35), np.int64(40), np.int64(45), np.int64(48), np.int64(49)], np.float64(486.48934778948103))","([np.int64(21), np.int64(40), np.int64(45), np.int64(48), np.int64(49)], np.float64(633.4133977113582))"
31,"([np.int64(1), np.int64(3), np.int64(6), np.int64(12), np.int64(16), np.int64(21), np.int64(25), np.int64(26), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(45), np.int64(46), np.int64(49)], np.float64(517.3672701215411))","([np.int64(3), np.int64(34), np.int64(46)], np.float64(8859.214831595675))","([], np.float64(8804.287880955626))","([np.int64(0), np.int64(12), np.int64(16), np.int64(20), np.int64(27), np.int64(30), np.int64(33), np.int64(34), np.int64(38), np.int64(39), np.int64(44), np.int64(45), np.int64(49)], np.float64(426.0689593333158))","([np.int64(30), np.int64(33), np.int64(34), np.int64(38), np.int64(39), np.int64(45)], np.float64(576.2055999590638))"
32,"([np.int64(3), np.int64(5), np.int64(7), np.int64(9), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(36), np.int64(39), np.int64(40), np.int64(46)], np.float64(590.7675027291415))","([np.int64(9), np.int64(30), np.int64(36)], np.float64(8692.030955032813))","([], np.float64(8720.19900641923))","([np.int64(3), np.int64(5), np.int64(7), np.int64(10), np.int64(13), np.int64(14), np.int64(21), np.int64(24), np.int64(28), np.int64(33), np.int64(34), np.int64(37), np.int64(42)], np.float64(457.4287207443429))","([np.int64(35), np.int64(37)], np.float64(824.2766586648714))"
33,"([np.int64(0), np.int64(6), np.int64(10), np.int64(11), np.int64(14), np.int64(28), np.int64(37), np.int64(39), np.int64(43), np.int64(48)], np.float64(561.1587945437589))","([np.int64(11), np.int64(14), np.int64(37), np.int64(43)], np.float64(8816.533435108779))","([], np.float64(8726.997632471688))","([np.int64(8), np.int64(11), np.int64(12), np.int64(15), np.int64(17), np.int64(21), np.int64(23), np.int64(25), np.int64(35), np.int64(37), np.int64(40), np.int64(44), np.int64(45), np.int64(49)], np.float64(430.876624028557))","([np.int64(37), np.int64(44)], np.float64(783.6810505820873))"
34,"([np.int64(3), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(19), np.int64(23), np.int64(25), np.int64(26), np.int64(30), np.int64(31), np.int64(33), np.int64(38), np.int64(41), np.int64(43), np.int64(46)], np.float64(569.2734548881847))","([np.int64(3), np.int64(26)], np.float64(8917.018193044856))","([], np.float64(8901.35711315768))","([np.int64(0), np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(14), np.int64(15), np.int64(24), np.int64(25), np.int64(26), np.int64(29), np.int64(35), np.int64(37)], np.float64(433.78068741152424))","([np.int64(26), np.int64(37)], np.float64(796.9462626708262))"
35,"([np.int64(2), np.int64(5), np.int64(6), np.int64(10), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(31), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(532.0766608549442))","([np.int64(10), np.int64(16), np.int64(45)], np.float64(8519.786884268502))","([], np.float64(8472.096989045467))","([np.int64(1), np.int64(10), np.int64(11), np.int64(16), np.int64(20), np.int64(21), np.int64(24), np.int64(30), np.int64(36), np.int64(41), np.int64(45)], np.float64(457.25249996770674))","([np.int64(20), np.int64(36), np.int64(41), np.int64(45)], np.float64(639.1099295516769))"
36,"([np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(17), np.int64(18), np.int64(23), np.int64(25), np.int64(27), np.int64(30), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(44), np.int64(46), np.int64(49)], np.float64(536.1316816373728))","([np.int64(4), np.int64(17), np.int64(27), np.int64(43)], np.float64(8695.475328150607))","([], np.float64(8696.470833544225))","([np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(13), np.int64(17), np.int64(18), np.int64(26), np.int64(30), np.int64(33), np.int64(36), np.int64(39), np.int64(40), np.int64(44), np.int64(49)], np.float64(417.6255062731267))","([np.int64(44), np.int64(49)], np.float64(735.4890328735779))"
37,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(38), np.int64(41), np.int64(42), np.int64(47), np.int64(49)], np.float64(518.8111232747041))","([np.int64(16), np.int64(17), np.int64(38), np.int64(49)], np.float64(8642.06461335152))","([], np.float64(8616.825958947797))","([np.int64(0), np.int64(8), np.int64(10), np.int64(14), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(49)], np.float64(446.6949188154168))","([np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(49)], np.float64(630.2973923198128))"
38,"([np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(15), np.int64(18), np.int64(26), np.int64(31), np.int64(34), np.int64(35), np.int64(41), np.int64(42), np.int64(45)], np.float64(553.8197871377062))","([], np.float64(8865.816761807684))","([], np.float64(8865.816761807684))","([np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(19), np.int64(25), np.int64(26), np.int64(34), np.int64(37), np.int64(39), np.int64(42), np.int64(48)], np.float64(450.7720999449701))","([np.int64(34), np.int64(42)], np.float64(768.6370049637433))"
39,"([np.int64(0), np.int64(5), np.int64(11), np.int64(13), np.int64(16), np.int64(22), np.int64(24), np.int64(27), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(38), np.int64(43), np.int64(46)], np.float64(540.7035990918458))","([np.int64(4)], np.float64(8642.759432716966))","([], np.float64(8624.37397861234))","([np.int64(0), np.int64(1), np.int64(5), np.int64(7), np.int64(9), np.int64(15), np.int64(25), np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(41)], np.float64(444.38077699720714))","([np.int64(31)], np.float64(785.0340172102123))"
40,"([np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(16), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(49)], np.float64(606.8639515171772))","([np.int64(0), np.int64(16), np.int64(27), np.int64(28), np.int64(29), np.int64(42)], np.float64(8668.883913698304))","([np.int64(42)], np.float64(8766.020412319833))","([np.int64(0), np.int64(3), np.int64(7), np.int64(13), np.int64(16), np.int64(19), np.int64(29), np.int64(32), np.int64(35), np.int64(39), np.int64(41), np.int64(42), np.int64(44)], np.float64(473.4384251608155))","([np.int64(42)], np.float64(811.3147951928294))"
41,"([np.int64(1), np.int64(3), np.int64(5), np.int64(10), np.int64(11), np.int64(19), np.int64(21), np.int64(24), np.int64(30), np.int64(33), np.int64(35), np.int64(37), np.int64(43)], np.float64(538.2174163976197))","([np.int64(10)], np.float64(8716.112794930365))","([], np.float64(8714.982803141937))","([np.int64(7), np.int64(14), np.int64(16), np.int64(18), np.int64(21), np.int64(25), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(36), np.int64(37), np.int64(42), np.int64(44)], np.float64(395.16854182822317))","([np.int64(25), np.int64(42), np.int64(44)], np.float64(772.5989443428751))"
