run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
17,"([], np.float64(0.0005335826293306756))","([np.int64(46)], np.float64(5.80467393834258e-07))","([], np.float64(0.0))","([np.int64(10), np.int64(26), np.int64(46)], np.float64(0.1815241605648))","([], np.float64(1.5285821771770063e-06))"
18,"([], np.float64(0.000881516298895102))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(25)], np.float64(0.4063813689228112))","([], np.float64(0.003307146774053143))"
19,"([], np.float64(0.003073625950694714))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.00127562798023596))","([], np.float64(0.00127562798023596))"
20,"([], np.float64(0.001141423737787195))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0005740236707133244))","([], np.float64(0.0005740236707133244))"
21,"([], np.float64(0.0015509779771036847))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(5), np.int64(18), np.int64(24), np.int64(33), np.int64(45)], np.float64(0.16226926163586672))","([], np.float64(0.0005836994893501048))"
22,"([], np.float64(0.001934420182309049))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0001081380389207501))","([], np.float64(0.0001081380389207501))"
23,"([], np.float64(0.0011416336799110471))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(15), np.int64(32), np.int64(35), np.int64(37)], np.float64(0.15572936273011456))","([], np.float64(0.0023660449710325667))"
24,"([], np.float64(0.0013008554709071363))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(17)], np.float64(0.47114987224516325))","([], np.float64(9.689505717925062e-05))"
25,"([], np.float64(0.00020663685716543548))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(15), np.int64(30)], np.float64(0.24935830708919024))","([], np.float64(0.0013995302192101424))"
26,"([], np.float64(3.543367315167467e-05))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(11), np.int64(28)], np.float64(0.24098234422354323))","([], np.float64(0.0001842780900720063))"
27,"([], np.float64(8.670685944936821e-07))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0018132986066193774))","([], np.float64(0.0018132986066193774))"
28,"([], np.float64(0.00042955908305694965))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(38)], np.float64(0.5201162454113166))","([], np.float64(0.0004969128446613194))"
29,"([], np.float64(0.0005258599011916942))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(8)], np.float64(0.4789313185584563))","([], np.float64(0.002466013200612494))"
30,"([], np.float64(0.006948375595815293))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(39)], np.float64(0.48271002469593793))","([], np.float64(0.003500476279348846))"
31,"([], np.float64(0.0009145354020429244))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(24), np.int64(45)], np.float64(0.2278779769733379))","([], np.float64(5.426208724757952e-05))"
32,"([], np.float64(0.0013553131443000965))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.00011738032348647744))","([], np.float64(0.00011738032348647744))"
33,"([], np.float64(0.001383649329588246))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(49)], np.float64(0.4382790309764442))","([], np.float64(0.0008080990470688411))"
34,"([], np.float64(0.006046212602208777))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(13), np.int64(20), np.int64(33)], np.float64(0.20395558005745154))","([], np.float64(0.0008286610633057803))"
35,"([], np.float64(0.010133960356713491))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.012170227520828249))","([], np.float64(0.012170227520828249))"
36,"([], np.float64(0.0008759121342653866))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(6), np.int64(21), np.int64(38)], np.float64(0.15849015876579867))","([], np.float64(0.0004269136938963986))"
37,"([], np.float64(9.626798287620808e-05))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(5), np.int64(29)], np.float64(0.23153110404437205))","([], np.float64(2.3531417811222677e-05))"
38,"([], np.float64(0.0016601627191745738))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(22)], np.float64(0.4905704038545457))","([], np.float64(1.1994271149028183e-05))"
39,"([], np.float64(0.0010095605195206137))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(9), np.int64(28)], np.float64(0.22925129604601938))","([], np.float64(0.0024502912230986783))"
40,"([], np.float64(0.001999871872040926))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(4.54171661311183e-05))","([], np.float64(4.54171661311183e-05))"
41,"([], np.float64(9.277540159585707e-05))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(3.689202323552341e-07))","([], np.float64(3.689202323552341e-07))"
42,"([], np.float64(0.003621099864605848))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(22)], np.float64(0.49279370989924437))","([], np.float64(0.0011352885729366516))"
43,"([], np.float64(0.0007690439750620559))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(11), np.int64(44), np.int64(49)], np.float64(0.16379664539716882))","([], np.float64(4.43401004265325e-05))"
44,"([], np.float64(0.0003355547629558253))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.001393612565764542))","([], np.float64(0.001393612565764542))"
45,"([], np.float64(0.0026706085627897923))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.005274729236976185))","([], np.float64(0.005274729236976185))"
46,"([], np.float64(0.003078106417507401))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(24)], np.float64(0.5649224993117421))","([], np.float64(0.000686455712494294))"
47,"([], np.float64(0.00553152368055998))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(29)], np.float64(0.47442652095212945))","([], np.float64(0.003008439827232055))"
48,"([], np.float64(0.0010844178832929985))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(9)], np.float64(0.45871839699867833))","([], np.float64(0.0013739869373911144))"
49,"([], np.float64(0.0005616244369483075))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(42), np.int64(46)], np.float64(0.18323785217826907))","([], np.float64(2.1271954135380155e-07))"
50,"([], np.float64(0.0009462533164531634))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.00012923107707970094))","([], np.float64(0.00012923107707970094))"
51,"([], np.float64(0.003131122557307756))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(1)], np.float64(0.44290883799535))","([], np.float64(0.004682871952028623))"
52,"([], np.float64(8.426026104069173e-07))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(21)], np.float64(0.4577675099260906))","([], np.float64(0.0006969450609091676))"
53,"([], np.float64(0.00926093853677501))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(9), np.int64(27)], np.float64(0.2229241920806244))","([], np.float64(0.0005960639459193644))"
54,"([], np.float64(0.0004196864603580597))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(0), np.int64(39), np.int64(45)], np.float64(0.18416798984790622))","([], np.float64(0.0015048562968668622))"
55,"([], np.float64(0.002489998751911707))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(1.1257819441790691e-06))","([], np.float64(1.1257819441790691e-06))"
56,"([], np.float64(0.00015695606781296334))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(16), np.int64(26), np.int64(47)], np.float64(0.1800802086971662))","([], np.float64(0.000773562598791402))"
57,"([], np.float64(7.160970412325995e-06))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(10)], np.float64(0.5244379193626244))","([], np.float64(0.0003973431077281741))"
58,"([], np.float64(0.0035607473481746865))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0012996423440306258))","([], np.float64(0.0012996423440306258))"
59,"([], np.float64(0.0018668684303515537))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(0), np.int64(21), np.int64(30)], np.float64(0.21621203540169381))","([], np.float64(0.0016708356784290227))"
60,"([], np.float64(0.0012425063434031713))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(12), np.int64(44)], np.float64(0.21634307683736642))","([], np.float64(4.290957381712938e-06))"
61,"([], np.float64(0.00017728514805261109))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0003703373619010119))","([], np.float64(0.0003703373619010119))"
62,"([], np.float64(0.00483045599328552))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(26)], np.float64(0.46028808524520687))","([], np.float64(0.000799977998023792))"
63,"([], np.float64(0.002476180579780163))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(39)], np.float64(0.5034064604523577))","([], np.float64(0.004671737473154187))"
64,"([], np.float64(0.0025849652339084983))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(2.137515459818571e-05))","([], np.float64(2.137515459818571e-05))"
65,"([], np.float64(4.990072435262505e-07))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(16), np.int64(37)], np.float64(0.2491707710025385))","([], np.float64(7.537526964347879e-05))"
66,"([], np.float64(0.003364952296408541))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(1.3080032193576911e-05))","([], np.float64(1.3080032193576911e-05))"
67,"([], np.float64(0.0022154218582324248))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(41)], np.float64(0.41883202895501087))","([], np.float64(0.0001800017253440174))"
68,"([], np.float64(0.001680257873445612))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(7)], np.float64(0.5200427679475266))","([], np.float64(0.005244018414944883))"
69,"([], np.float64(6.269868955553065e-06))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(19)], np.float64(0.4738184528967224))","([], np.float64(0.00022501197951346026))"
70,"([], np.float64(0.013537945525413875))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(10)], np.float64(0.4841837203817234))","([], np.float64(0.009540416495346008))"
71,"([], np.float64(0.00024362668927759012))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(25)], np.float64(0.47989361432208794))","([], np.float64(0.003096958874551077))"
72,"([], np.float64(0.0012555815699819561))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0005864999408379055))","([], np.float64(0.0005864999408379055))"
73,"([], np.float64(0.0007171960323626436))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(3), np.int64(20), np.int64(23), np.int64(40)], np.float64(0.14741729555005664))","([], np.float64(0.0004656356031397844))"
74,"([], np.float64(0.0012686498661997891))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0017401134817841826))","([], np.float64(0.0017401134817841826))"
75,"([], np.float64(0.003993729200253648))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(6)], np.float64(0.5034553678727949))","([], np.float64(0.004341026347658138))"
76,"([], np.float64(0.001436405261040066))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(3)], np.float64(0.5807798857444315))","([], np.float64(0.005037090773297878))"
77,"([], np.float64(0.00035337282899074174))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0010606023818539052))","([], np.float64(0.0010606023818539052))"
78,"([], np.float64(0.0007506102675858828))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(11)], np.float64(0.42835651781627776))","([], np.float64(0.0002821723014014062))"
79,"([], np.float64(0.00031337894679689393))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(1.3050925613421461e-05))","([], np.float64(1.3050925613421461e-05))"
80,"([], np.float64(0.0015908304123906647))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0005959599683623486))","([], np.float64(0.0005959599683623486))"
81,"([], np.float64(0.011292616222285057))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(2), np.int64(7)], np.float64(0.21406345754795258))","([], np.float64(0.010604891328533286))"
82,"([], np.float64(0.0005548274659979008))","([np.int64(32)], np.float64(0.00014963326352883426))","([np.int64(32)], np.float64(5.4615242573184146e-05))","([np.int64(23), np.int64(32)], np.float64(0.18861766947474723))","([], np.float64(0.0007346554197009179))"
83,"([], np.float64(8.202412566848949e-05))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(15), np.int64(31)], np.float64(0.2179922171503033))","([], np.float64(0.002059515234132302))"
84,"([], np.float64(0.0031310008213769757))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.002719715043735444))","([], np.float64(0.002719715043735444))"
85,"([], np.float64(0.00022627217230732077))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(42)], np.float64(0.5344112038684969))","([], np.float64(2.9366552609994236e-05))"
86,"([], np.float64(0.001066048373834727))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.002158117200247015))","([], np.float64(0.002158117200247015))"
87,"([], np.float64(0.0010736468499752405))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(1), np.int64(11), np.int64(34), np.int64(49)], np.float64(0.11749884907995184))","([], np.float64(1.870455107814078e-05))"
88,"([], np.float64(4.689418547898505e-05))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0003078624371106563))","([], np.float64(0.0003078624371106563))"
89,"([], np.float64(0.0001402684637361734))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0008631809667782116))","([], np.float64(0.0008631809667782116))"
90,"([], np.float64(0.011486562076329143))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(7)], np.float64(0.44291675654067775))","([], np.float64(0.0027606671876065224))"
91,"([], np.float64(0.010082503154855482))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(19)], np.float64(0.528484823823752))","([], np.float64(0.0067808624487812))"
92,"([], np.float64(0.004370277945718648))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0034010088228140357))","([], np.float64(0.0034010088228140357))"
93,"([], np.float64(0.00191422509374789))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(0), np.int64(20), np.int64(22)], np.float64(0.17910333510645546))","([], np.float64(3.3257798102799413e-07))"
94,"([], np.float64(0.004805732501233173))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(2), np.int64(17)], np.float64(0.26984983844028704))","([], np.float64(0.0022779492755626808))"
95,"([], np.float64(7.006004503262719e-06))","([np.int64(24)], np.float64(0.001229418468637506))","([np.int64(24)], np.float64(0.00047933046108134523))","([np.int64(24), np.int64(28), np.int64(31), np.int64(42), np.int64(47)], np.float64(0.13194352251032485))","([], np.float64(1.1974291116626266e-05))"
96,"([], np.float64(0.016421395459392585))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(1), np.int64(41)], np.float64(0.20244502584432944))","([], np.float64(0.003572361250151085))"
97,"([], np.float64(0.00040770832983128))","([], np.float64(0.0))","([], np.float64(0.0))","([], np.float64(0.0005393569570769956))","([], np.float64(0.0005393569570769956))"
98,"([], np.float64(6.297277744260477e-07))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(2), np.int64(39)], np.float64(0.227989227924315))","([], np.float64(0.000718213211468171))"
99,"([], np.float64(0.0013710109696865036))","([], np.float64(0.0))","([], np.float64(0.0))","([np.int64(37)], np.float64(0.4308891814023529))","([], np.float64(6.047235718415925e-06))"
