run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
35,"([np.int64(2), np.int64(8), np.int64(27), np.int64(38), np.int64(45), np.int64(46), np.int64(47), np.int64(49), np.int64(55), np.int64(71), np.int64(82), np.int64(103), np.int64(107), np.int64(121), np.int64(138), np.int64(143), np.int64(150), np.int64(154), np.int64(155), np.int64(164), np.int64(173), np.int64(216), np.int64(224), np.int64(229), np.int64(230), np.int64(240), np.int64(246)], np.float64(3.718082158786816))","([np.int64(8), np.int64(45), np.int64(55), np.int64(103), np.int64(121), np.int64(143), np.int64(155), np.int64(224), np.int64(229)], np.float64(0.19571089615029585))","([], np.float64(85.5721402115303))","([np.int64(46), np.int64(107), np.int64(121), np.int64(143), np.int64(150), np.int64(245)], np.float64(81.95637836983225))","([np.int64(143), np.int64(245)], np.float64(125.46134646802192))"
36,"([np.int64(0), np.int64(20), np.int64(47), np.int64(55), np.int64(57), np.int64(67), np.int64(71), np.int64(76), np.int64(79), np.int64(82), np.int64(86), np.int64(94), np.int64(95), np.int64(100), np.int64(105), np.int64(116), np.int64(125), np.int64(128), np.int64(136), np.int64(143), np.int64(156), np.int64(159), np.int64(161), np.int64(183), np.int64(184), np.int64(193), np.int64(196), np.int64(202), np.int64(204), np.int64(208), np.int64(209), np.int64(216), np.int64(218), np.int64(225), np.int64(232), np.int64(242), np.int64(247)], np.float64(4.7838649821038395))","([np.int64(0), np.int64(47), np.int64(67), np.int64(116), np.int64(128), np.int64(156), np.int64(183), np.int64(208), np.int64(218)], np.float64(0.3487398644069315))","([np.int64(47)], np.float64(78.44629760031303))","([np.int64(0), np.int64(47), np.int64(67), np.int64(156), np.int64(183), np.int64(209)], np.float64(53.362112842425674))","([np.int64(67)], np.float64(121.88844994601585))"
37,"([np.int64(22), np.int64(26), np.int64(32), np.int64(43), np.int64(62), np.int64(73), np.int64(114), np.int64(129), np.int64(135), np.int64(137), np.int64(141), np.int64(172), np.int64(186), np.int64(197), np.int64(238)], np.float64(6.201140126863197))","([np.int64(22), np.int64(26), np.int64(32), np.int64(43), np.int64(62), np.int64(137), np.int64(141), np.int64(172), np.int64(186)], np.float64(0.21049182643668266))","([np.int64(22), np.int64(135), np.int64(141), np.int64(172)], np.float64(78.97253557149952))","([np.int64(132), np.int64(135), np.int64(141), np.int64(172)], np.float64(81.56155110092726))","([], np.float64(85.53391405822829))"
38,"([np.int64(17), np.int64(69), np.int64(88), np.int64(92), np.int64(100), np.int64(124), np.int64(135), np.int64(136), np.int64(157), np.int64(194), np.int64(199), np.int64(213), np.int64(225), np.int64(236)], np.float64(2.4414729910723234))","([np.int64(92), np.int64(100), np.int64(124), np.int64(135), np.int64(136), np.int64(157), np.int64(213), np.int64(225), np.int64(236)], np.float64(0.4685136791626734))","([np.int64(92), np.int64(135), np.int64(213)], np.float64(64.19682813484458))","([np.int64(72), np.int64(92), np.int64(124), np.int64(135), np.int64(210), np.int64(213)], np.float64(62.77245359191838))","([np.int64(210), np.int64(213)], np.float64(120.76224594479183))"
39,"([np.int64(23), np.int64(27), np.int64(38), np.int64(43), np.int64(77), np.int64(92), np.int64(102), np.int64(114), np.int64(118), np.int64(119), np.int64(125), np.int64(139), np.int64(148), np.int64(172), np.int64(187), np.int64(198), np.int64(202), np.int64(205), np.int64(230), np.int64(236)], np.float64(1.7915136869494692))","([np.int64(27), np.int64(43), np.int64(102), np.int64(119), np.int64(172), np.int64(187), np.int64(202), np.int64(205), np.int64(230)], np.float64(3.0901145884343704))","([np.int64(119), np.int64(172)], np.float64(74.24864329102545))","([np.int64(8), np.int64(27), np.int64(77), np.int64(119), np.int64(144), np.int64(172), np.int64(202), np.int64(230)], np.float64(55.54032931285911))","([np.int64(161), np.int64(230)], np.float64(126.63375209587495))"
40,"([np.int64(13), np.int64(19), np.int64(21), np.int64(28), np.int64(33), np.int64(49), np.int64(51), np.int64(60), np.int64(61), np.int64(73), np.int64(77), np.int64(79), np.int64(96), np.int64(102), np.int64(121), np.int64(128), np.int64(163), np.int64(168), np.int64(184), np.int64(189), np.int64(208), np.int64(213), np.int64(221), np.int64(234), np.int64(245)], np.float64(1.6801745128537169))","([np.int64(51), np.int64(60), np.int64(73), np.int64(102), np.int64(128), np.int64(184), np.int64(213), np.int64(221), np.int64(245)], np.float64(1.5634927222817592))","([np.int64(73)], np.float64(71.52538324225425))","([np.int64(49), np.int64(73), np.int64(128), np.int64(169), np.int64(245)], np.float64(64.66760783433281))","([], np.float64(78.43532344676946))"
41,"([np.int64(4), np.int64(7), np.int64(33), np.int64(36), np.int64(41), np.int64(53), np.int64(60), np.int64(61), np.int64(66), np.int64(78), np.int64(88), np.int64(92), np.int64(102), np.int64(134), np.int64(135), np.int64(161), np.int64(162), np.int64(170), np.int64(186), np.int64(189), np.int64(199), np.int64(201), np.int64(205), np.int64(210), np.int64(211), np.int64(215), np.int64(232), np.int64(244)], np.float64(1.1729249216256883))","([np.int64(36), np.int64(53), np.int64(60), np.int64(61), np.int64(102), np.int64(135), np.int64(162), np.int64(170), np.int64(244)], np.float64(2.1567769614405177))","([np.int64(135)], np.float64(77.31146081456609))","([np.int64(36), np.int64(53), np.int64(60), np.int64(102), np.int64(135), np.int64(190), np.int64(199)], np.float64(63.787753505856266))","([np.int64(199), np.int64(236)], np.float64(143.00151910398392))"
42,"([np.int64(14), np.int64(73), np.int64(88), np.int64(114), np.int64(118), np.int64(141), np.int64(161), np.int64(212), np.int64(214), np.int64(233), np.int64(238)], np.float64(10.426741603508198))","([np.int64(14), np.int64(88), np.int64(114), np.int64(118), np.int64(141), np.int64(161), np.int64(212), np.int64(214), np.int64(233)], np.float64(2.4588258958071147))","([], np.float64(73.54542628897232))","([np.int64(88), np.int64(139), np.int64(212)], np.float64(78.43527396292615))","([np.int64(88), np.int64(139), np.int64(142), np.int64(212), np.int64(223)], np.float64(83.74985108903691))"
43,"([np.int64(4), np.int64(8), np.int64(13), np.int64(25), np.int64(31), np.int64(36), np.int64(42), np.int64(48), np.int64(50), np.int64(55), np.int64(59), np.int64(72), np.int64(77), np.int64(82), np.int64(91), np.int64(122), np.int64(124), np.int64(140), np.int64(141), np.int64(143), np.int64(147), np.int64(161), np.int64(165), np.int64(182), np.int64(197), np.int64(218), np.int64(222), np.int64(237)], np.float64(1.277916452429641))","([np.int64(8), np.int64(42), np.int64(82), np.int64(140), np.int64(147), np.int64(165), np.int64(197), np.int64(222), np.int64(237)], np.float64(2.7480883989345264))","([np.int64(42), np.int64(82), np.int64(197)], np.float64(75.49777453828924))","([np.int64(32), np.int64(82), np.int64(103), np.int64(163), np.int64(165), np.int64(188), np.int64(197), np.int64(222), np.int64(237)], np.float64(61.50370180779215))","([np.int64(103), np.int64(197), np.int64(203)], np.float64(140.91057675856754))"
44,"([np.int64(14), np.int64(21), np.int64(35), np.int64(87), np.int64(88), np.int64(101), np.int64(108), np.int64(171), np.int64(183), np.int64(217), np.int64(219)], np.float64(0.8579826476635776))","([np.int64(14), np.int64(21), np.int64(88), np.int64(101), np.int64(108), np.int64(171), np.int64(183), np.int64(217), np.int64(219)], np.float64(2.814155928195098))","([np.int64(14), np.int64(219)], np.float64(74.06115546111619))","([np.int64(14), np.int64(88), np.int64(101), np.int64(108), np.int64(157), np.int64(171), np.int64(183), np.int64(217), np.int64(219)], np.float64(38.68835050887949))","([np.int64(219)], np.float64(131.87406473361654))"
45,"([np.int64(2), np.int64(17), np.int64(18), np.int64(36), np.int64(44), np.int64(50), np.int64(58), np.int64(62), np.int64(105), np.int64(111), np.int64(113), np.int64(126), np.int64(127), np.int64(154), np.int64(156), np.int64(160), np.int64(167), np.int64(180), np.int64(181), np.int64(191), np.int64(199), np.int64(209), np.int64(219), np.int64(232)], np.float64(3.8965125987925986))","([np.int64(2), np.int64(18), np.int64(50), np.int64(126), np.int64(127), np.int64(154), np.int64(156), np.int64(191), np.int64(219)], np.float64(0.3400610862229067))","([], np.float64(82.02736760726695))","([np.int64(2), np.int64(17), np.int64(154), np.int64(191), np.int64(219), np.int64(227)], np.float64(67.81699108618835))","([np.int64(191), np.int64(219)], np.float64(97.63075083012582))"
46,"([np.int64(20), np.int64(34), np.int64(60), np.int64(75), np.int64(81), np.int64(91), np.int64(94), np.int64(96), np.int64(97), np.int64(101), np.int64(138), np.int64(148), np.int64(165), np.int64(176), np.int64(210), np.int64(219), np.int64(226), np.int64(227), np.int64(233), np.int64(240), np.int64(245)], np.float64(17.904678450313504))","([np.int64(20), np.int64(60), np.int64(75), np.int64(81), np.int64(148), np.int64(176), np.int64(210), np.int64(226), np.int64(240)], np.float64(0.21860925630528155))","([np.int64(20), np.int64(101), np.int64(210), np.int64(226), np.int64(245)], np.float64(69.31326745828888))","([np.int64(20), np.int64(81), np.int64(101), np.int64(148), np.int64(208), np.int64(210), np.int64(226), np.int64(245)], np.float64(53.13518020749996))","([np.int64(210), np.int64(245)], np.float64(100.79686149206407))"
47,"([np.int64(16), np.int64(44), np.int64(59), np.int64(76), np.int64(101), np.int64(124), np.int64(129), np.int64(143), np.int64(164), np.int64(179)], np.float64(1.1537652467171373))","([np.int64(16), np.int64(59), np.int64(76), np.int64(101), np.int64(124), np.int64(129), np.int64(143), np.int64(164), np.int64(179)], np.float64(12.739967164089876))","([np.int64(76), np.int64(101)], np.float64(76.27873733594153))","([np.int64(16), np.int64(30), np.int64(32), np.int64(76), np.int64(78), np.int64(101), np.int64(135), np.int64(164), np.int64(175), np.int64(179)], np.float64(61.1324575302632))","([np.int64(197)], np.float64(143.67598960437783))"
48,"([np.int64(2), np.int64(11), np.int64(14), np.int64(21), np.int64(40), np.int64(43), np.int64(44), np.int64(47), np.int64(50), np.int64(60), np.int64(64), np.int64(71), np.int64(101), np.int64(109), np.int64(111), np.int64(116), np.int64(120), np.int64(124), np.int64(131), np.int64(139), np.int64(154), np.int64(166), np.int64(192), np.int64(194), np.int64(202), np.int64(203), np.int64(209), np.int64(211), np.int64(215), np.int64(224), np.int64(225), np.int64(246)], np.float64(2.2650274040863225))","([np.int64(14), np.int64(43), np.int64(109), np.int64(111), np.int64(124), np.int64(131), np.int64(211), np.int64(215), np.int64(225)], np.float64(0.9716866647567197))","([np.int64(14), np.int64(109)], np.float64(75.0553553995033))","([np.int64(14), np.int64(47), np.int64(64), np.int64(82), np.int64(107), np.int64(109), np.int64(215)], np.float64(66.18699054588835))","([], np.float64(78.41167853806073))"
49,"([np.int64(8), np.int64(43), np.int64(46), np.int64(72), np.int64(81), np.int64(86), np.int64(137), np.int64(144), np.int64(181), np.int64(191), np.int64(220)], np.float64(3.8488496765807634))","([np.int64(8), np.int64(43), np.int64(46), np.int64(81), np.int64(86), np.int64(137), np.int64(144), np.int64(181), np.int64(191)], np.float64(0.3015411907372773))","([np.int64(81), np.int64(137)], np.float64(69.90046721920272))","([np.int64(8), np.int64(35), np.int64(43), np.int64(81), np.int64(86), np.int64(121), np.int64(137), np.int64(144), np.int64(220), np.int64(237)], np.float64(53.24874829958426))","([np.int64(237)], np.float64(160.3730635623063))"
50,"([np.int64(7), np.int64(10), np.int64(13), np.int64(20), np.int64(23), np.int64(31), np.int64(39), np.int64(43), np.int64(47), np.int64(58), np.int64(59), np.int64(60), np.int64(77), np.int64(80), np.int64(84), np.int64(88), np.int64(89), np.int64(100), np.int64(105), np.int64(116), np.int64(131), np.int64(145), np.int64(148), np.int64(154), np.int64(159), np.int64(161), np.int64(163), np.int64(166), np.int64(172), np.int64(188), np.int64(196), np.int64(197), np.int64(200), np.int64(205), np.int64(207), np.int64(215), np.int64(219), np.int64(231), np.int64(246)], np.float64(5.310544262733584))","([np.int64(43), np.int64(89), np.int64(105), np.int64(145), np.int64(148), np.int64(159), np.int64(163), np.int64(207), np.int64(215), np.int64(231)], np.float64(0.5035244320914487))","([np.int64(105), np.int64(159), np.int64(215)], np.float64(73.43758045953719))","([np.int64(4), np.int64(23), np.int64(58), np.int64(84), np.int64(105), np.int64(145), np.int64(159), np.int64(163), np.int64(197), np.int64(215), np.int64(224)], np.float64(64.64853931593052))","([np.int64(62), np.int64(105), np.int64(180), np.int64(215)], np.float64(106.2834845239421))"
51,"([np.int64(7), np.int64(19), np.int64(22), np.int64(35), np.int64(39), np.int64(60), np.int64(69), np.int64(78), np.int64(101), np.int64(110), np.int64(113), np.int64(116), np.int64(122), np.int64(132), np.int64(156), np.int64(164), np.int64(174), np.int64(180), np.int64(183), np.int64(187), np.int64(189), np.int64(191), np.int64(193), np.int64(199), np.int64(200), np.int64(203), np.int64(208), np.int64(210), np.int64(228), np.int64(230), np.int64(236)], np.float64(2.875178405547248))","([np.int64(7), np.int64(22), np.int64(35), np.int64(69), np.int64(113), np.int64(122), np.int64(156), np.int64(193), np.int64(199), np.int64(230)], np.float64(2.0817040687986537))","([np.int64(156), np.int64(199)], np.float64(69.44270168477294))","([np.int64(22), np.int64(35), np.int64(57), np.int64(156), np.int64(199), np.int64(208)], np.float64(60.3459951461228))","([np.int64(199)], np.float64(111.77755764952518))"
52,"([np.int64(9), np.int64(23), np.int64(41), np.int64(51), np.int64(53), np.int64(87), np.int64(114), np.int64(116), np.int64(138), np.int64(143), np.int64(144), np.int64(151), np.int64(170), np.int64(172), np.int64(175), np.int64(179), np.int64(190), np.int64(204), np.int64(207), np.int64(215), np.int64(223), np.int64(230), np.int64(231)], np.float64(3.557125755378457))","([np.int64(53), np.int64(116), np.int64(151), np.int64(170), np.int64(172), np.int64(204), np.int64(215), np.int64(223), np.int64(231)], np.float64(1.3196057002391874))","([np.int64(151)], np.float64(77.43571285952143))","([np.int64(53), np.int64(116), np.int64(151), np.int64(215), np.int64(223), np.int64(231)], np.float64(48.30224386295722))","([], np.float64(80.15818044997356))"
53,"([np.int64(1), np.int64(4), np.int64(6), np.int64(12), np.int64(19), np.int64(23), np.int64(31), np.int64(33), np.int64(39), np.int64(44), np.int64(45), np.int64(47), np.int64(49), np.int64(51), np.int64(54), np.int64(59), np.int64(71), np.int64(72), np.int64(74), np.int64(79), np.int64(81), np.int64(86), np.int64(98), np.int64(103), np.int64(104), np.int64(105), np.int64(110), np.int64(122), np.int64(127), np.int64(130), np.int64(134), np.int64(139), np.int64(140), np.int64(143), np.int64(144), np.int64(152), np.int64(159), np.int64(160), np.int64(162), np.int64(163), np.int64(173), np.int64(175), np.int64(184), np.int64(190), np.int64(192), np.int64(205), np.int64(207), np.int64(216), np.int64(240)], np.float64(0.9919141296935597))","([np.int64(31), np.int64(51), np.int64(59), np.int64(71), np.int64(79), np.int64(110), np.int64(184), np.int64(207), np.int64(216)], np.float64(0.5173045349719544))","([np.int64(207)], np.float64(83.21316195552805))","([np.int64(24), np.int64(93), np.int64(138), np.int64(207)], np.float64(88.94695858565177))","([], np.float64(87.31041745358849))"
54,"([np.int64(1), np.int64(17), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(75), np.int64(82), np.int64(83), np.int64(84), np.int64(88), np.int64(90), np.int64(98), np.int64(108), np.int64(111), np.int64(115), np.int64(119), np.int64(123), np.int64(132), np.int64(134), np.int64(140), np.int64(145), np.int64(147), np.int64(154), np.int64(156), np.int64(165), np.int64(172), np.int64(190), np.int64(194), np.int64(200), np.int64(225), np.int64(227), np.int64(228), np.int64(247)], np.float64(3.2928872605038153))","([np.int64(41), np.int64(44), np.int64(45), np.int64(84), np.int64(98), np.int64(115), np.int64(132), np.int64(140), np.int64(156)], np.float64(0.5175176498901659))","([np.int64(41), np.int64(132)], np.float64(76.50755999448516))","([np.int64(41), np.int64(132), np.int64(140), np.int64(235)], np.float64(64.91445673518133))","([], np.float64(80.71912112616266))"
55,"([np.int64(18), np.int64(27), np.int64(31), np.int64(34), np.int64(51), np.int64(53), np.int64(61), np.int64(70), np.int64(83), np.int64(84), np.int64(92), np.int64(93), np.int64(94), np.int64(99), np.int64(111), np.int64(115), np.int64(123), np.int64(134), np.int64(143), np.int64(145), np.int64(164), np.int64(175), np.int64(180), np.int64(186), np.int64(188), np.int64(218), np.int64(231)], np.float64(2.853340932929219))","([np.int64(31), np.int64(53), np.int64(61), np.int64(83), np.int64(84), np.int64(92), np.int64(175), np.int64(186), np.int64(231)], np.float64(0.3486193301208774))","([np.int64(92)], np.float64(75.92057828866452))","([np.int64(18), np.int64(61), np.int64(83), np.int64(92), np.int64(111), np.int64(134), np.int64(229), np.int64(231)], np.float64(70.23237739803008))","([np.int64(92)], np.float64(115.32857366616825))"
56,"([np.int64(22), np.int64(36), np.int64(59), np.int64(68), np.int64(71), np.int64(95), np.int64(106), np.int64(124), np.int64(179), np.int64(226), np.int64(232), np.int64(246), np.int64(247)], np.float64(2.0662147103871105))","([np.int64(22), np.int64(59), np.int64(95), np.int64(106), np.int64(124), np.int64(226), np.int64(232), np.int64(246), np.int64(247)], np.float64(1.0876684009366204))","([np.int64(59), np.int64(226), np.int64(246)], np.float64(79.72873238927615))","([np.int64(4), np.int64(10), np.int64(22), np.int64(57), np.int64(59), np.int64(95), np.int64(192), np.int64(226), np.int64(246)], np.float64(62.23288506992215))","([], np.float64(83.59228639505824))"
57,"([np.int64(21), np.int64(65), np.int64(68), np.int64(89), np.int64(91), np.int64(114), np.int64(120), np.int64(150), np.int64(167), np.int64(188), np.int64(220), np.int64(234), np.int64(243)], np.float64(10.399809779820293))","([np.int64(21), np.int64(65), np.int64(68), np.int64(114), np.int64(120), np.int64(188), np.int64(220), np.int64(234), np.int64(243)], np.float64(0.5031553733492579))","([], np.float64(87.3196782569775))","([np.int64(65), np.int64(68), np.int64(112), np.int64(155), np.int64(158), np.int64(200), np.int64(234), np.int64(243)], np.float64(68.84885939870004))","([np.int64(65), np.int64(68), np.int64(94), np.int64(112), np.int64(158), np.int64(179), np.int64(240)], np.float64(101.22496343341285))"
58,"([np.int64(26), np.int64(28), np.int64(45), np.int64(88), np.int64(89), np.int64(100), np.int64(130), np.int64(141), np.int64(153), np.int64(162), np.int64(175), np.int64(199)], np.float64(3.4296971766211417))","([np.int64(26), np.int64(28), np.int64(45), np.int64(88), np.int64(89), np.int64(130), np.int64(141), np.int64(153), np.int64(162)], np.float64(10.72624002838642))","([np.int64(28), np.int64(88)], np.float64(76.52593242183706))","([np.int64(7), np.int64(28), np.int64(80), np.int64(88), np.int64(141), np.int64(179)], np.float64(68.08289838034501))","([], np.float64(90.2586411495074))"
59,"([np.int64(2), np.int64(26), np.int64(32), np.int64(44), np.int64(65), np.int64(69), np.int64(70), np.int64(72), np.int64(107), np.int64(116), np.int64(117), np.int64(159), np.int64(169), np.int64(174), np.int64(176), np.int64(187), np.int64(190), np.int64(194), np.int64(212), np.int64(219), np.int64(236)], np.float64(3.887545212469084))","([np.int64(2), np.int64(26), np.int64(72), np.int64(107), np.int64(159), np.int64(169), np.int64(190), np.int64(194), np.int64(236)], np.float64(0.3059474848698149))","([], np.float64(79.75031182389014))","([np.int64(2), np.int64(107), np.int64(190), np.int64(236), np.int64(247)], np.float64(58.924243930378054))","([], np.float64(80.20686493935429))"
60,"([np.int64(8), np.int64(27), np.int64(41), np.int64(45), np.int64(47), np.int64(51), np.int64(52), np.int64(53), np.int64(59), np.int64(63), np.int64(71), np.int64(78), np.int64(85), np.int64(87), np.int64(96), np.int64(100), np.int64(104), np.int64(106), np.int64(109), np.int64(110), np.int64(115), np.int64(116), np.int64(120), np.int64(122), np.int64(124), np.int64(127), np.int64(131), np.int64(146), np.int64(147), np.int64(150), np.int64(162), np.int64(164), np.int64(166), np.int64(168), np.int64(179), np.int64(181), np.int64(184), np.int64(187), np.int64(193), np.int64(207), np.int64(209), np.int64(213), np.int64(225), np.int64(227), np.int64(233), np.int64(239), np.int64(247)], np.float64(1.6530080825022146))","([np.int64(27), np.int64(59), np.int64(100), np.int64(115), np.int64(124), np.int64(179), np.int64(193), np.int64(207), np.int64(209)], np.float64(0.4620721698247344))","([], np.float64(84.18382021742538))","([np.int64(124), np.int64(146)], np.float64(91.88973452951365))","([np.int64(124)], np.float64(155.98886276720663))"
61,"([np.int64(39), np.int64(46), np.int64(47), np.int64(67), np.int64(73), np.int64(89), np.int64(99), np.int64(105), np.int64(109), np.int64(126), np.int64(129), np.int64(133), np.int64(151), np.int64(153), np.int64(163), np.int64(166), np.int64(174), np.int64(178), np.int64(193), np.int64(204), np.int64(205), np.int64(210), np.int64(221), np.int64(245)], np.float64(5.99899412171525))","([np.int64(105), np.int64(109), np.int64(126), np.int64(129), np.int64(133), np.int64(174), np.int64(204), np.int64(210), np.int64(245)], np.float64(0.20709321829333413))","([np.int64(129), np.int64(245)], np.float64(72.4508898643653))","([np.int64(39), np.int64(109), np.int64(129), np.int64(166), np.int64(215), np.int64(245)], np.float64(68.23002697354319))","([], np.float64(75.67610274830771))"
62,"([np.int64(10), np.int64(28), np.int64(29), np.int64(32), np.int64(34), np.int64(38), np.int64(48), np.int64(53), np.int64(63), np.int64(76), np.int64(81), np.int64(82), np.int64(85), np.int64(87), np.int64(99), np.int64(108), np.int64(111), np.int64(112), np.int64(121), np.int64(127), np.int64(134), np.int64(140), np.int64(145), np.int64(147), np.int64(153), np.int64(154), np.int64(161), np.int64(172), np.int64(174), np.int64(183), np.int64(186), np.int64(204), np.int64(210), np.int64(211), np.int64(212), np.int64(222), np.int64(224), np.int64(238), np.int64(242), np.int64(247)], np.float64(20.162221704894275))","([np.int64(38), np.int64(108), np.int64(153), np.int64(154), np.int64(161), np.int64(210), np.int64(212), np.int64(222), np.int64(238)], np.float64(0.27209218019386594))","([], np.float64(80.00010564595718))","([np.int64(5), np.int64(140), np.int64(161), np.int64(212)], np.float64(73.66826887720256))","([], np.float64(80.1552088265118))"
63,"([np.int64(7), np.int64(20), np.int64(30), np.int64(32), np.int64(33), np.int64(51), np.int64(56), np.int64(62), np.int64(66), np.int64(78), np.int64(87), np.int64(88), np.int64(90), np.int64(92), np.int64(96), np.int64(119), np.int64(130), np.int64(133), np.int64(134), np.int64(138), np.int64(145), np.int64(151), np.int64(168), np.int64(171), np.int64(174), np.int64(179), np.int64(200), np.int64(204), np.int64(205), np.int64(210), np.int64(220), np.int64(224), np.int64(232), np.int64(248)], np.float64(1.8330436285940346))","([np.int64(30), np.int64(62), np.int64(88), np.int64(119), np.int64(168), np.int64(179), np.int64(204), np.int64(224), np.int64(232)], np.float64(1.6346179917647727))","([np.int64(30), np.int64(179), np.int64(232)], np.float64(74.30260512302115))","([np.int64(15), np.int64(30), np.int64(56), np.int64(88), np.int64(119), np.int64(168), np.int64(179), np.int64(181), np.int64(232)], np.float64(48.6862384621868))","([np.int64(179)], np.float64(160.48368440079918))"
64,"([np.int64(25), np.int64(29), np.int64(36), np.int64(57), np.int64(76), np.int64(78), np.int64(118), np.int64(123), np.int64(126), np.int64(132), np.int64(135), np.int64(167), np.int64(215), np.int64(221), np.int64(233)], np.float64(1.2411659076071389))","([np.int64(29), np.int64(36), np.int64(57), np.int64(78), np.int64(123), np.int64(167), np.int64(215), np.int64(221), np.int64(233)], np.float64(2.0436133848059463))","([np.int64(78)], np.float64(77.91490773356374))","([np.int64(29), np.int64(36), np.int64(78), np.int64(126), np.int64(156), np.int64(169), np.int64(178), np.int64(215), np.int64(221)], np.float64(61.92344179534893))","([np.int64(78), np.int64(126), np.int64(169), np.int64(179), np.int64(180), np.int64(197)], np.float64(113.64678941987533))"
65,"([np.int64(6), np.int64(7), np.int64(13), np.int64(32), np.int64(43), np.int64(45), np.int64(66), np.int64(87), np.int64(104), np.int64(125), np.int64(137), np.int64(138), np.int64(148), np.int64(156), np.int64(157), np.int64(158), np.int64(163), np.int64(204), np.int64(213)], np.float64(8.527179363816384))","([np.int64(6), np.int64(13), np.int64(32), np.int64(87), np.int64(104), np.int64(137), np.int64(157), np.int64(158), np.int64(204)], np.float64(0.26417682967191947))","([], np.float64(73.05067985477052))","([np.int64(87), np.int64(92), np.int64(137), np.int64(157)], np.float64(63.9678543565372))","([], np.float64(73.91291911200366))"
66,"([np.int64(2), np.int64(6), np.int64(18), np.int64(31), np.int64(45), np.int64(88), np.int64(94), np.int64(118), np.int64(131), np.int64(140), np.int64(172), np.int64(184), np.int64(194), np.int64(215), np.int64(247)], np.float64(4.277751403555759))","([np.int64(2), np.int64(18), np.int64(31), np.int64(88), np.int64(94), np.int64(118), np.int64(172), np.int64(184), np.int64(215)], np.float64(0.7431047347809374))","([np.int64(88)], np.float64(81.70042372719709))","([np.int64(37), np.int64(88), np.int64(118), np.int64(172), np.int64(215)], np.float64(64.29920106873347))","([np.int64(172), np.int64(179), np.int64(215)], np.float64(94.21755339866894))"
67,"([np.int64(9), np.int64(35), np.int64(42), np.int64(66), np.int64(87), np.int64(99), np.int64(106), np.int64(110), np.int64(114), np.int64(120), np.int64(126), np.int64(139), np.int64(144), np.int64(180), np.int64(189), np.int64(200), np.int64(210), np.int64(216), np.int64(249)], np.float64(1.0352615809999928))","([np.int64(35), np.int64(66), np.int64(87), np.int64(106), np.int64(180), np.int64(189), np.int64(210), np.int64(216), np.int64(249)], np.float64(0.2406363241961991))","([np.int64(216)], np.float64(68.63504273883137))","([np.int64(87), np.int64(210), np.int64(216)], np.float64(66.76497466514503))","([np.int64(216)], np.float64(113.2437772094837))"
68,"([np.int64(31), np.int64(40), np.int64(60), np.int64(62), np.int64(97), np.int64(102), np.int64(143), np.int64(156), np.int64(159), np.int64(161), np.int64(220)], np.float64(2.748231051884133))","([np.int64(31), np.int64(40), np.int64(60), np.int64(62), np.int64(102), np.int64(143), np.int64(156), np.int64(159), np.int64(220)], np.float64(0.591621413539971))","([np.int64(102)], np.float64(78.41182376831715))","([np.int64(31), np.int64(60), np.int64(62), np.int64(102), np.int64(156), np.int64(159), np.int64(220)], np.float64(39.32303319008007))","([np.int64(220)], np.float64(120.16199987509401))"
69,"([np.int64(4), np.int64(5), np.int64(10), np.int64(15), np.int64(18), np.int64(21), np.int64(22), np.int64(29), np.int64(30), np.int64(31), np.int64(42), np.int64(61), np.int64(76), np.int64(77), np.int64(78), np.int64(83), np.int64(93), np.int64(95), np.int64(97), np.int64(98), np.int64(106), np.int64(111), np.int64(116), np.int64(119), np.int64(123), np.int64(159), np.int64(166), np.int64(171), np.int64(196), np.int64(214), np.int64(222), np.int64(225), np.int64(228), np.int64(232), np.int64(240), np.int64(249)], np.float64(1.448393169246018))","([np.int64(10), np.int64(18), np.int64(42), np.int64(106), np.int64(119), np.int64(123), np.int64(222), np.int64(225), np.int64(249)], np.float64(2.0030141953340754))","([], np.float64(85.7597449654896))","([np.int64(75), np.int64(100), np.int64(222), np.int64(225), np.int64(249)], np.float64(72.52836338602263))","([], np.float64(86.69994484447895))"
70,"([np.int64(3), np.int64(64), np.int64(73), np.int64(82), np.int64(95), np.int64(100), np.int64(103), np.int64(107), np.int64(172), np.int64(176), np.int64(183), np.int64(194), np.int64(227), np.int64(230), np.int64(239)], np.float64(5.884508137062213))","([np.int64(64), np.int64(73), np.int64(82), np.int64(95), np.int64(103), np.int64(107), np.int64(183), np.int64(227), np.int64(230)], np.float64(2.5955887978813044))","([np.int64(95), np.int64(239)], np.float64(77.57208157178202))","([np.int64(24), np.int64(62), np.int64(64), np.int64(95), np.int64(107), np.int64(139), np.int64(193), np.int64(239), np.int64(247)], np.float64(72.59130163998636))","([np.int64(62), np.int64(95), np.int64(108), np.int64(239)], np.float64(108.41184786981272))"
